c2,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.050847458,0.086540639,4.612854604,4.638403908,2.059240047,4.507830401,3.62332444,4.871217238,4.839575439,0.867976175,0.091388312,107.517684,24.89567429,2.233317309,1.857684807,0.225322297,0.404172351,0.142727927,133.548029,1.641110443,0.107799346,7.36E-08,8.19E-08,0.101372839,0.391376872,0.190931339,0.11193356,6.94E-08,7.00E-08,0.096585748,0.446291598,0.486954589,0.327214189,-2422.896269,2.990061114
0.050847458,0.116396294,5.345836278,4.255581957,2.922148004,3.06534825,4.271846202,4.365259504,1.649692928,0.820169016,0.148435737,19.89757079,53.47524819,2.573948422,4.225882645,0.061917292,0.356917242,0.032155653,2.973003672,3.527695915,0.144806011,6.43E-08,8.40E-08,0.079193768,0.417565412,0.155340564,0.127835419,7.10E-08,8.47E-08,0.075258522,0.233956315,0.525524425,0.278610467,-2380.932774,0.433607532
0.050847458,0.122038244,5.12960439,5.177378895,2.061012204,3.742261754,4.025841019,4.996866009,1.11590141,0.861561717,0.297279956,32.61182718,132.6629714,1.992337476,4.15077232,0.242343282,0.273120635,0.02968015,28.751354,3.831218518,0.09582072,9.89E-08,9.12E-08,0.108603084,0.415025062,0.176301748,0.140971674,7.69E-08,1.22E-07,0.063277323,0.667607293,0.640865324,0.424554634,-2375.177648,0.833945564
0.050847458,0.156189566,5.621595258,2.564903455,3.520384718,2.221133305,5.362111103,3.675469576,1.277020831,0.871863838,0.142647026,40.01761672,60.39154262,3.190883387,3.833329694,1.70029002,0.336000722,0.035930553,1.348210189,5.167580205,0.208536957,6.99E-08,7.60E-08,0.198406211,0.243981989,0.145106305,0.138561168,3.55E-08,1.21E-07,0.065407068,0.427041806,0.444733894,0.533530293,-2430.123083,3.963150575
0.050847458,0.123620067,5.09723222,3.715669915,2.033265824,1.801242402,4.439694772,3.844910436,1.811472445,0.859173887,0.080654289,21.26511139,95.52782473,1.756252816,3.510615007,0.386390944,1.014635035,0.113825245,8.353332781,0.396477287,0.182684762,3.07E-08,4.69E-08,0.138847378,0.426270815,0.101961826,0.089118329,3.65E-08,5.76E-08,0.061116718,0.339587552,0.729673116,0.415837352,-2369.610779,0.695063099
0.050847458,0.075476334,4.114868317,3.432857986,2.393911019,3.135625646,3.178668675,4.36663895,1.946940922,0.822854579,0.063101625,77.84448963,24.52488217,3.383107965,2.472240544,0.741443933,0.685483718,0.10912795,11.34457331,2.430775397,0.188725684,5.39E-08,7.01E-08,0.098756915,0.364538728,0.142361794,0.140270112,4.59E-08,9.40E-08,0.065346501,0.376566294,0.647809877,0.751721472,-2402.173376,1.004240312
0.050847458,0.195502252,5.684014686,4.568096173,2.550710822,3.964909356,4.06220104,5.066844066,0.365351437,0.858698656,0.183592595,934.8687262,39.64664312,36.19882253,17.73796172,0.082440322,0.47800626,0.131685116,3.793011527,0.165666367,0.133677511,9.69E-08,5.56E-08,0.175276383,0.351935385,0.18078808,0.11679169,4.39E-08,8.72E-08,0.041530668,0.812975374,0.675741592,0.621751336,-2570.343524,11.6202764
0.050847458,0.069659828,2.944892546,4.827393368,0.560536196,3.43125387,2.599305354,5.372101815,0.978709103,0.818284662,0.073023546,19.61269926,6.881544689,6.828059532,3.397106873,0.606921561,0.899628162,0.017658328,6.443797103,5.848897961,0.087329776,7.43E-08,7.26E-08,0.168624203,0.459762852,0.089594213,0.120867341,5.33E-08,9.59E-08,0.07382132,0.327973986,0.472520745,0.341890882,-2382.860495,0.665158779
0.050847458,0.136312502,4.586560103,1.101176067,2.928037078,1.856501744,2.479702006,3.828014523,3.285880234,0.747344304,0.046484359,158.3415127,94.88187636,2.739188036,2.587220928,0.194180002,1.178651269,0.066902439,1.575649987,1.299147265,0.090497886,1.02E-07,5.34E-08,0.108761573,0.49860922,0.10902588,0.135911698,3.08E-08,6.84E-08,0.057193488,0.457004652,0.52375822,0.449165796,-2441.018531,8.413000031
0.050847458,0.136891031,5.652259854,2.57071647,3.131637055,2.514310935,3.607881458,4.038200622,3.323221854,0.851088893,0.121093861,199.1620734,39.89360815,2.781429017,2.561686975,0.163274779,0.537085455,0.08651531,0.52968153,1.152181195,0.234114429,6.87E-08,6.72E-08,0.183551216,0.311122089,0.104350408,0.114974713,3.30E-08,6.91E-08,0.051886907,0.300581501,0.545328012,0.376534559,-2401.587089,1.287613859
0.050847458,0.091963287,4.741594879,3.657189985,2.747575132,4.136653639,3.147529348,4.9917392,2.529541968,0.852251955,0.063552412,31.03695673,36.90548183,2.139300066,2.334727678,0.587141694,0.551422636,0.116836897,1.768795254,2.253819588,0.162037233,9.77E-08,6.00E-08,0.211376514,0.343232541,0.125677895,0.118162194,8.10E-08,7.75E-08,0.039513307,0.330387378,0.690474833,0.311465226,-2385.79492,3.234987511
0.050847458,0.14503809,5.842836623,4.493176835,2.118984505,4.078662492,4.118188229,4.401603673,1.182637883,0.897838459,0.054818117,191.8477596,23.76324808,6.131410329,4.958547324,0.137291908,0.995051206,0.225797265,3.889598138,0.455346677,0.157341215,1.03E-07,6.69E-08,0.090060478,0.400485742,0.170636084,0.108862731,6.87E-08,6.56E-08,0.072613445,0.335034512,0.464670891,0.428121769,-2394.377516,1.604567015
0.050847458,0.105129258,4.669822295,4.11286144,2.480182007,3.606813405,4.02378879,4.445506751,2.662408548,0.872447859,0.096467387,9.772854222,50.8653287,0.899279539,2.286704826,0.199708084,0.569306187,0.230381432,2.853988723,4.520024625,0.10840885,1.01E-07,6.62E-08,0.146528248,0.408845839,0.154561575,0.085799142,4.44E-08,7.45E-08,0.095856061,0.331331486,0.826412731,0.310014588,-2368.051031,1.001791735
0.050847458,0.158417848,5.697457564,2.930979763,3.618755572,3.350051566,4.639391114,3.852456746,1.665667934,0.875561759,0.117634035,85.06024282,130.9056606,2.510050615,3.52151915,0.213285558,0.432623575,0.038135532,2.114352551,1.290366028,0.148095084,5.54E-08,4.57E-08,0.141007842,0.407247609,0.123583541,0.116952501,5.11E-08,7.40E-08,0.063113196,0.5889901,0.454854945,0.36480262,-2375.725425,2.73263991
0.050847458,0.08568655,4.74585437,3.943277034,3.281660713,4.118635487,3.606797647,4.957191888,2.37769259,0.855421819,0.037076589,40.615762,64.29652494,1.740618382,2.763566971,1.355792277,1.034670942,0.146573828,0.997483478,4.017148081,0.132238134,8.02E-08,5.89E-08,0.180767998,0.294480468,0.162846377,0.136604088,3.03E-08,8.44E-08,0.093062682,0.501250473,0.69831328,0.27522383,-2400.119508,0.894088488
0.050847458,0.071609608,4.199310214,3.580844207,2.796254662,3.23206196,3.4076593,4.543214332,1.762767461,0.880969645,0.172923008,72.70245982,145.2661784,2.746008099,4.050824895,2.219331098,0.233284023,0.04762947,6.771502841,0.248222106,0.140576003,1.14E-07,7.14E-08,0.165899626,0.39500583,0.112782619,0.096150425,5.38E-08,7.95E-08,0.089585179,0.43293046,0.401615442,0.457013361,-2422.233029,3.349486601
0.050847458,0.176474148,3.994244413,3.183695113,2.064836543,2.522549938,2.576169401,4.837446574,1.201538453,0.773006599,0.118172192,240.307337,412.245617,5.375827858,7.903531836,0.242043968,0.546399842,0.072301247,10.10524366,6.31583424,0.152302898,8.01E-08,7.57E-08,0.139300769,0.410535478,0.129659061,0.091104375,7.33E-08,7.56E-08,0.077097115,0.597225559,0.706592098,0.512334946,-2443.962322,13.04157084
0.050847458,0.133534856,6.51923998,2.657432851,3.610877768,3.401452609,4.875584769,4.118701193,0.402113499,0.897968471,0.114134445,24.68496103,7.76801165,13.1911661,3.832673795,0.255783638,0.512588197,0.034875101,30.33963435,3.231148741,0.121784338,8.43E-08,8.74E-08,0.165983791,0.40945155,0.11314742,0.128336299,8.41E-08,9.18E-08,0.061296254,0.445992752,0.528706908,0.321913106,-2429.421683,5.718536538
0.050847458,0.086875908,4.845761935,4.09283741,2.32069345,3.679493244,3.701486607,4.205002867,0.886132806,0.839267708,0.048268358,12.06446343,63.8030157,2.97514654,6.558606004,0.258163139,1.204059106,0.107126784,5.869198776,5.091773889,0.167774241,6.02E-08,5.86E-08,0.121634804,0.413248112,0.144229574,0.104273256,4.88E-08,6.03E-08,0.048839785,0.292294778,0.608774245,0.447119323,-2362.685277,0.19440018
0.050847458,0.128762213,4.955253639,3.456755968,1.625936296,2.043701426,3.33864281,3.583804155,0.617517282,0.812864132,0.105549473,108.2883238,137.0864808,12.2003976,16.0232576,0.319928094,0.667654094,0.041146282,23.91667473,0.224856153,0.071261576,5.95E-08,5.65E-08,0.098949975,0.513208241,0.12043106,0.11626337,7.15E-08,7.52E-08,0.079885515,0.340927455,0.469234012,0.363277606,-2358.051597,0.772695219
0.050847458,0.103189233,4.916373324,4.447003739,1.32096213,4.267141032,3.332187649,5.138733551,1.373833602,0.88593813,0.138276111,118.7732557,98.17660548,3.005186871,3.76610741,0.894296864,0.483766405,0.087199912,6.96974984,1.597210581,0.203371738,6.59E-08,4.44E-08,0.150955357,0.29795261,0.172714365,0.122651718,9.91E-08,1.02E-07,0.052353901,0.468658456,0.713198264,0.342742261,-2446.154779,1.009840215
0.050847458,0.051819977,5.406876294,5.763884822,4.173115931,5.429632876,4.993732702,6.135420341,6.772506838,0.925607134,0.071732097,39.09097556,45.44722037,1.091281128,1.2795428,0.070065122,0.259451623,0.090180168,12.02532875,0.938600918,0.229205487,6.91E-08,4.94E-08,0.143380218,0.264408309,0.156086599,0.098336257,5.46E-08,8.46E-08,0.108582873,0.609783781,0.447964587,0.343460911,-2412.789441,7.367197522
0.050847458,0.07953961,5.478995874,3.296737166,2.785235002,3.928564704,3.440587063,4.63247944,0.38042831,0.880366833,0.086864722,21.27877743,9.475906396,17.65563443,12.0393766,0.061728311,0.712513824,0.1773657,6.002483979,0.390310066,0.203811901,9.91E-08,7.93E-08,0.11442303,0.329087007,0.159333886,0.118123693,8.59E-08,6.76E-08,0.075220151,0.362224589,0.314696592,0.335617071,-2640.925459,5.467974939
0.050847458,0.180189396,4.755570586,3.944830701,2.925894607,3.900128489,4.400155409,4.620321899,1.018870013,0.912000528,0.058009754,7.632121532,16.88669417,1.811897418,2.9441676,0.66170256,0.982222459,0.728979078,2.984542169,22.30533466,0.128996963,1.35E-07,8.24E-08,0.148980668,0.333193874,0.132114128,0.153290135,6.85E-08,8.15E-08,0.103423864,0.41836805,0.508445989,0.282071298,-2378.156448,0.382026582
0.101694915,0.12394934,4.963448778,3.081413975,3.384642404,2.524592774,4.258387792,4.492730856,1.278286337,0.85648631,0.178550739,117.0241138,16.07984435,3.627879343,2.25037753,0.099158435,0.374698195,0.027707835,7.830180359,2.910812234,0.116108189,7.23E-08,6.91E-08,0.154285549,0.403677296,0.155652566,0.103985556,5.55E-08,5.72E-08,0.06629059,0.365150211,0.621264816,0.47168945,-2536.556226,1.334907374
0.101694915,0.072564476,4.771380707,4.100021846,3.039830301,3.621636662,3.816484176,4.51430474,2.436600105,0.831600758,0.14015597,92.36618969,175.370721,2.510063562,3.953515391,0.510493296,0.234030017,0.029403698,2.211143931,1.438659761,0.160251429,5.37E-08,5.91E-08,0.131124098,0.41357969,0.119684038,0.113754606,5.36E-08,4.69E-08,0.061605926,0.374333209,0.506445273,0.304024599,-2373.617379,0.434650376
0.101694915,0.066087333,4.998949408,3.658142917,2.793505122,3.418631378,3.205868451,3.908997287,0.70349552,0.775634838,0.08005979,55.60734374,72.80813505,6.695226205,9.280179523,1.172847318,0.443708122,0.175386408,11.91468532,2.113771808,0.234840668,1.04E-07,7.30E-08,0.150626813,0.300891714,0.139500375,0.09696224,8.42E-08,8.54E-08,0.077177843,0.337559659,0.629439578,0.503115396,-2443.108072,0.615462926
0.101694915,0.105584999,5.091890489,2.809743245,1.751234664,2.595858428,3.295030533,3.51216651,2.468620829,0.817014906,0.074849946,93.04497434,12.65771851,4.807132294,2.349778317,0.319620648,0.629035818,0.268973876,1.74339795,0.502752368,0.117631119,1.18E-07,9.23E-08,0.102927808,0.291930793,0.171195964,0.194788589,9.04E-08,8.28E-08,0.121525344,0.17956894,0.529789708,0.333586294,-2364.220545,1.33466565
0.101694915,0.075682468,5.345504082,4.057232953,3.532194126,3.668071677,4.556691233,4.756978676,7.782669518,0.921990819,0.107468381,17.3938451,38.42897901,0.938035884,1.289586427,0.184787568,0.325292919,0.124134372,2.057370455,2.062571976,0.137623943,8.35E-08,7.19E-08,0.194048091,0.398466515,0.11506248,0.086449946,5.45E-08,5.45E-08,0.068348761,0.391807169,0.470932675,0.435271129,-2380.549284,0.668064876
0.101694915,0.100082135,4.681007718,2.729927778,2.45928971,2.581707014,3.345549298,3.961993596,1.860121417,0.843616077,0.080105042,479.3160465,221.6944737,4.341778402,5.188097784,0.200527627,0.902076609,0.07655862,2.024411035,0.756543983,0.158945952,1.23E-07,6.94E-08,0.223487284,0.236160652,0.174356292,0.136181235,4.79E-08,7.61E-08,0.070868267,0.395503703,0.66468247,0.401530265,-2446.689296,0.83520657
0.101694915,0.056396695,4.688198095,4.314668961,2.868454933,4.181884011,3.812354119,5.042776247,1.002644732,0.863184934,0.074471965,15.59231395,62.74842359,3.230330562,6.190784389,0.111002657,0.612529456,0.078698634,15.28671255,2.064659626,0.201926941,1.30E-07,4.05E-08,0.171338054,0.278493823,0.120261948,0.136410736,6.13E-08,7.98E-08,0.091568186,0.41090749,0.623983824,0.3453263,-2360.28836,0.178339024
0.101694915,0.117428976,4.003995764,3.927293428,1.355219798,3.188052867,3.27197552,4.232293755,3.148871674,0.83503845,0.059146303,464.0465122,88.00072373,4.39272819,3.429321753,0.483763402,1.099654909,0.250805,10.76475209,0.50790114,0.216440141,9.40E-08,1.02E-07,0.114641136,0.296513899,0.173112741,0.152098227,1.05E-07,9.76E-08,0.047193457,0.205896246,0.547605409,0.423376576,-2393.526977,1.131153994
0.101694915,0.02355781,5.686547997,4.051020099,3.994569889,3.111240693,3.843306772,4.341599437,18.28747782,0.748495009,0.097728303,58.26876751,160.0816135,0.816989439,1.999737376,0.318012483,0.520058694,0.154218883,9.905850629,1.307419636,0.244856021,4.19E-08,6.34E-08,0.090834557,0.372073432,0.148312467,0.098283747,6.62E-08,8.05E-08,0.045639524,0.878176829,0.679763721,0.553737343,-2484.526485,0.506944915
0.101694915,0.089718419,4.787030292,4.114832158,2.797698661,3.589451256,4.269298675,4.32708033,0.986934471,0.866146899,0.114780347,45.13083961,31.94879665,4.530363079,4.979362825,0.101641364,0.429084123,0.035908723,11.94529476,1.815684534,0.162134982,1.14E-07,5.73E-08,0.116431897,0.356532093,0.165169559,0.109011878,6.66E-08,8.43E-08,0.090719269,0.34670963,0.692568663,0.32436472,-2371.924019,6.438468909
0.101694915,0.085695075,5.200444341,3.287684022,2.257761236,3.057476976,3.860991845,3.857503198,1.082867078,0.848980169,0.067036939,225.246706,103.1539296,4.713852153,4.738671795,0.134521352,1.09905664,0.040966108,1.666027118,0.491221823,0.168838677,6.51E-08,7.79E-08,0.144852445,0.351314298,0.175957721,0.106922317,7.67E-08,1.23E-07,0.052114199,0.412871133,0.596831236,0.355807369,-2460.175992,1.560311014
0.101694915,0.067732177,5.983471671,4.409676947,3.49791878,4.271398867,4.928735136,5.218950228,1.743316171,0.936638972,0.203438412,52.90074291,86.3508547,1.636165738,2.51986191,1.611733272,0.287559921,0.058071698,1.465838985,2.795748892,0.199198877,6.17E-08,7.69E-08,0.206722895,0.287672251,0.10614428,0.114428845,6.77E-08,8.27E-08,0.085832562,0.589650217,0.586864931,0.462509225,-2371.883931,0.601768457
0.101694915,0.057656925,4.809012963,5.201157264,3.477827721,5.022717942,4.076788323,5.697498823,0.987203967,0.917949867,0.087894851,317.3429717,187.8662135,5.629265363,6.667912769,0.266368002,0.359163,0.07607106,10.70458214,1.198570111,0.188656469,6.98E-08,6.93E-08,0.164057252,0.308713982,0.12687658,0.147569295,7.47E-08,6.95E-08,0.064126139,0.628901095,0.633373611,0.364813032,-2417.598204,6.693269516
0.101694915,0.10826902,4.20408587,4.190508895,2.054163471,4.258723471,3.236225083,5.090509446,2.420976505,0.888357377,0.093092063,11.50712032,73.47884077,1.364567503,2.871099591,0.966933961,0.599918734,0.049102181,4.183399071,17.79002799,0.179429783,8.09E-08,6.28E-08,0.132796105,0.411196708,0.112096376,0.08740122,7.27E-08,6.52E-08,0.077079527,0.41985137,0.528711419,0.284315758,-2364.265517,9.156738244
0.101694915,0.118571635,4.792901162,4.846738135,1.877808041,3.898047853,3.699587119,5.136156752,1.830164756,0.862084663,0.165068631,164.5705821,262.5738504,2.697403021,3.623546096,0.195862755,0.47243007,0.126174866,7.050364599,2.010266331,0.093677582,7.78E-08,5.51E-08,0.114242998,0.412361214,0.178967516,0.117639176,6.46E-08,9.64E-08,0.08311122,0.469587893,0.683473557,0.449243341,-2404.734681,0.929439134
0.101694915,0.067711757,6.039993635,4.125808762,4.290728112,3.835061944,4.921598832,4.423964689,1.620281017,0.923555214,0.142823064,98.74752291,221.6141057,2.599683693,3.760010038,1.443616441,0.218034418,0.05739981,3.025637402,0.86819594,0.119839753,1.02E-07,4.60E-08,0.199336485,0.305571432,0.161191784,0.145693279,6.26E-08,1.24E-07,0.068366932,0.548206592,0.663764158,0.389026128,-2433.712763,4.176696914
0.101694915,0.104996382,5.264861818,2.674021455,2.881256042,1.968128048,3.989333943,3.195900903,1.776121624,0.830806869,0.095710463,26.01998289,53.96449961,2.369179807,3.459373773,0.172814192,0.638501602,0.082788208,1.025410989,0.633116996,0.237116776,7.36E-08,4.70E-08,0.091587521,0.422818679,0.113323752,0.087031054,7.93E-08,1.01E-07,0.048121917,0.278184056,0.411325652,0.332387708,-2340.299104,0.535382466
0.101694915,0.122012699,4.681739119,4.216008343,2.445490692,4.337765892,4.023962901,5.769713383,0.755105012,0.910665341,0.055294818,16.39384616,145.3895005,2.675712168,8.066042327,0.170592067,1.204057025,0.152705031,1.297310405,7.533556614,0.086364964,9.08E-08,8.34E-08,0.181412715,0.371558577,0.12849816,0.137348378,5.33E-08,8.91E-08,0.094816889,0.458349413,0.503928387,0.404057318,-2364.053389,0.609367668
0.101694915,0.06871922,4.923365359,4.316868228,2.667236785,3.901564106,3.756809779,4.573733745,5.831944325,0.88117472,0.075470454,12.76166644,133.3627163,0.633029215,1.949681042,0.401946305,0.738904348,0.688800862,0.28354795,0.733241801,0.140427645,6.20E-08,9.99E-08,0.237396973,0.326667162,0.110933282,0.104757968,6.69E-08,6.91E-08,0.079816672,0.32333047,0.800061581,0.379418664,-2378.572525,0.331491288
0.101694915,0.075074419,4.292991295,3.001175087,0.981129646,2.258551895,2.761770905,4.238197761,1.869640338,0.83701259,0.081133763,29.98067277,5.785779827,4.595997693,1.433173739,0.39995735,0.891253529,0.225964301,3.060830462,0.584597079,0.192436598,4.60E-08,5.35E-08,0.203803818,0.317514341,0.125601453,0.090004993,8.32E-08,6.69E-08,0.070638547,0.165361474,0.58856456,0.32780468,-2387.314176,1.883978281
0.101694915,0.095529974,4.903840824,2.651613434,2.352333949,2.443638093,2.764532657,3.458559951,0.773058833,0.762788925,0.129427414,46.44934285,15.47271607,7.219273303,6.008600729,0.161243865,0.398493677,0.023102151,1.963426086,0.195236686,0.086832001,9.40E-08,4.60E-08,0.172736923,0.421462521,0.144804597,0.102458257,5.14E-08,7.96E-08,0.071705431,0.231009664,0.56293673,0.486904561,-2416.312732,0.69763488
0.101694915,0.077560977,4.870942673,3.663581925,2.767946108,3.470783699,3.510737978,4.45368533,1.941927862,0.835633306,0.134472186,49.08877705,17.96079037,2.867278961,2.262854492,0.792835504,0.268807305,0.018579735,2.372807549,3.565487655,0.120291868,6.26E-08,7.38E-08,0.072967009,0.444618599,0.15487077,0.13767562,5.92E-08,6.84E-08,0.06957587,0.390280307,0.470061364,0.410991083,-2368.251032,15.3180519
0.101694915,0.097148978,6.269278207,4.848447545,3.648826712,4.479948388,4.93116749,5.280248705,1.741481834,0.90229355,0.187414755,54.70497316,169.5670801,1.491222124,2.948412732,0.750626612,0.332992012,0.068578536,0.860726115,2.954590141,0.091961138,9.40E-08,5.53E-08,0.091446613,0.492670607,0.165030362,0.108321162,6.39E-08,1.25E-07,0.050569781,0.684063507,0.849886706,0.263841819,-2370.553391,0.628144988
0.101694915,0.108503425,4.744656062,4.220292981,1.974276882,2.144321407,3.78771866,4.879232949,0.957131664,0.846719753,0.126605255,377.2162157,102.9849373,6.029093684,5.232811314,0.128386647,0.784287746,0.081849475,4.938996929,3.497725138,0.220146473,6.92E-08,7.53E-08,0.200953022,0.220479715,0.150827585,0.141882713,3.90E-08,1.09E-07,0.065710199,0.403901228,0.604001364,0.367901349,-2626.397212,10.41215637
