xi,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.205128205,0.193748344,11.62947401,5.893475646,3.714669894,2.298845643,6.026089465,4.603574454,0.738860807,0.926737307,0.239189276,119.3257607,633.554164,3.51007022,7.258840914,0.538694432,0.58376446,0.537571222,11.79284716,0.959058058,0.217473528,6.42E-08,5.68E-08,0.079480005,0.357628401,0.121140269,0.168438093,4.92E-08,4.02E-08,0.055839493,0.337098854,0.808768938,0.442744476,-2465.969233,0.50846633
0.205128205,0.101278361,4.769509235,3.254619315,2.629278749,3.466870467,4.157090889,4.169326426,10.29792784,0.88167151,0.047086504,320.5928496,248.8692501,2.677881341,2.757878851,0.362621126,1.072290361,1.140524912,19.84025127,54.01050085,0.157632715,7.27E-08,4.98E-08,0.117795019,0.373092894,0.151396969,0.147321274,8.30E-08,8.06E-08,0.052760843,0.356883283,0.538460074,0.432771123,-2349.928781,0.664403147
0.205128205,0.12697676,3.497875605,3.716843368,0.578710079,2.985553797,2.821374106,4.24056559,8.290530985,0.833762187,0.049824392,48.98906963,19.8953699,3.203335479,2.052333989,0.71181634,1.393915156,1.374316878,1.178959741,0.346874117,0.130745539,7.41E-08,8.58E-08,0.066203389,0.440626331,0.158074796,0.144599243,5.26E-08,1.13E-07,0.059750376,0.333298406,0.454336814,0.320975781,-2372.609315,1.082135297
0.205128205,0.125603125,4.017381272,2.279028594,2.32609034,2.07334078,3.677315803,4.143246535,1.796965131,0.876023758,0.0355721,53.61803503,34.21684631,4.050149012,3.582388464,0.928923911,2.028804641,1.956511964,1.93789974,0.765202362,0.219894367,1.36E-07,1.06E-07,0.078106116,0.342450513,0.14245437,0.121202433,6.20E-08,1.22E-07,0.095891775,0.287708386,0.65482331,0.289950729,-2353.690845,0.501182955
0.205128205,0.105356036,5.568893796,4.205113884,2.60255822,3.317263975,3.965018342,4.650372547,7.132128005,0.870262038,0.027619604,35.26258339,450.9024281,0.840608412,2.354523475,0.775252112,1.332181649,2.972167874,6.270643922,0.652148885,0.185870325,3.48E-08,6.19E-08,0.170508792,0.299840972,0.141726968,0.151817516,5.82E-08,5.58E-08,0.050235216,0.513248249,0.594630303,0.369956974,-2387.627377,1.035376533
0.205128205,0.129736516,4.585530438,2.858532488,2.454620572,2.006097837,3.973718704,4.149403907,0.493782306,0.882348435,0.093811022,21.37821143,40.24525494,7.434114237,9.057761866,1.173448535,5.152879259,0.877671191,0.725250751,0.408455732,0.169339794,8.44E-08,6.33E-08,0.073517055,0.424840349,0.147394987,0.128766114,6.53E-08,6.32E-08,0.056141425,0.415907678,0.725230344,0.386909087,-2389.980418,3.233665188
0.205128205,0.069367254,4.47473636,3.45112898,3.046954818,4.132387545,3.652354931,4.964847502,1.985342467,0.90045325,0.046921171,14.60236351,44.99126377,3.202199354,4.194054375,0.318178126,2.580210387,0.561271553,1.587579318,0.626841018,0.200022411,4.54E-08,8.13E-08,0.143247981,0.336362784,0.142032916,0.108833078,8.36E-08,8.25E-08,0.069500538,0.29526248,0.471213851,0.422858168,-2348.577784,5.485952235
0.256410256,0.108062316,5.211611697,2.41153601,3.234303589,2.914711169,4.218541213,3.882021174,0.719008559,0.898141462,0.057411292,68.40425629,21.45458208,14.27598283,15.49192634,0.237012321,3.962870856,0.665508046,3.850852033,4.289178358,0.166390642,7.33E-08,7.37E-08,0.156188571,0.27253968,0.202984247,0.107954675,1.03E-07,8.03E-08,0.093941855,0.483197982,0.505299028,0.433688472,-2372.206193,2.83327749
0.256410256,0.059912768,5.084041595,4.21963056,3.766654974,4.411180256,4.177046041,4.659772921,0.851746705,0.896198115,0.038728273,22.04227463,39.78061318,5.728621509,7.953169101,0.198644591,0.242295925,0.703267163,4.397120391,1.352220213,0.245868088,6.68E-08,5.44E-08,0.076379988,0.320261926,0.156810283,0.142085426,4.49E-08,6.65E-08,0.058594056,0.350672981,0.62776772,0.487590532,-2350.523347,0.147593241
0.256410256,0.110995273,4.859376791,2.33268703,2.50441892,2.261203605,3.860647608,4.095260725,4.020746217,0.839587008,0.05465165,134.0891849,13.6274755,3.925990464,2.425217907,0.169721416,2.422910881,1.327988412,15.59394164,12.08528324,0.171389816,8.27E-08,6.26E-08,0.115433856,0.387220577,0.141148507,0.11462852,8.61E-08,7.20E-08,0.07017842,0.372839808,0.643796327,0.369689385,-2374.618611,1.297662622
0.256410256,0.135921294,3.454724611,2.596154811,1.678180519,2.1705858,3.097330525,4.250162356,1.775825267,0.859759838,0.076735964,47.06320318,296.2527965,3.007003557,5.778390271,0.195734011,0.64374058,0.845280461,0.020564113,0.912990877,0.111057166,7.25E-08,9.66E-08,0.074100999,0.504929922,0.130518979,0.125798885,3.91E-08,1.02E-07,0.053593738,0.520883065,0.506995787,0.464987994,-2426.807634,3.129030706
0.256410256,0.146262295,5.145324706,3.406562926,1.521774156,2.958572547,3.983500404,3.876159727,4.84722718,0.862054499,0.08762323,649.8872108,39.03749674,4.55236685,2.819460309,0.220779061,0.977780429,0.718395762,9.841691468,142.6746939,0.1250068,7.93E-08,7.17E-08,0.06634902,0.372327244,0.19207038,0.1296518,1.00E-07,8.94E-08,0.114594416,0.218840394,0.460640217,0.398852346,-2361.600251,0.811541592
0.256410256,0.163095472,6.473524381,2.222861407,3.114679909,2.278416901,4.35770685,3.044548074,0.689017325,0.872096453,0.123683014,17.92346752,98.42437619,4.84616691,11.3789531,0.345137275,1.62789596,0.674936373,7.12200858,10.79176577,0.184352568,1.04E-07,1.25E-07,0.0883028,0.360207322,0.155226307,0.102835179,7.88E-08,1.22E-07,0.109075393,0.395000154,0.425709272,0.229532695,-2367.113427,0.513558219
0.256410256,0.077770607,3.770430659,2.566203171,1.558184664,3.176998108,2.847973469,4.543772354,5.953515947,0.894121435,0.057558028,70.57475782,85.30185807,2.214303402,2.514250803,1.418185113,3.243711706,1.011999424,2.512958434,17.36247521,0.110332378,8.72E-08,6.26E-08,0.178744446,0.416035307,0.130891922,0.102337353,1.19E-07,6.33E-08,0.061658263,0.478541886,0.452160549,0.299801221,-2373.646966,16.88541141
0.256410256,0.074086548,4.760815868,3.434824221,2.43632292,3.427611043,3.586446713,4.222082982,3.413184147,0.85767316,0.061200074,13.44004969,64.23450283,1.441713682,2.660909001,0.108789521,0.632585269,0.788388168,2.344759485,6.347714903,0.15689235,5.00E-08,6.86E-08,0.160517271,0.343751521,0.13821308,0.142891011,5.49E-08,5.92E-08,0.057734534,0.316380743,0.566167505,0.309675726,-2345.502976,0.679620434
0.256410256,0.121505069,3.967330298,3.422278392,2.018551956,3.794353286,2.935595531,4.68619734,1.294322874,0.852536857,0.031376075,34.05980701,61.6405148,6.518138138,6.515374963,0.230228778,2.205850022,1.50349048,1.735643375,2.374877762,0.136070551,7.67E-08,8.41E-08,0.116433918,0.435016497,0.132491489,0.131753803,5.90E-08,7.95E-08,0.048233442,0.342115249,0.551276674,0.435824591,-2358.996757,3.630195439
0.256410256,0.103239631,3.982613195,3.612859765,2.211562412,2.992161663,3.526359281,4.108625804,0.955465087,0.820921332,0.055523326,152.1330048,72.92616283,6.33761096,6.927498376,0.117691232,2.216566707,0.855823402,0.689253851,1.720191222,0.199291408,4.22E-08,8.77E-08,0.152805039,0.31096744,0.155158239,0.11063905,8.93E-08,7.20E-08,0.071138533,0.418970767,0.520346396,0.454415777,-2421.645872,2.223199479
0.256410256,0.218427317,5.054727118,3.427792852,3.257932202,1.232599483,4.916420017,4.018801737,1.084737366,0.842511358,0.0952353,118.319153,351.5023299,5.206779137,7.905153776,0.611543325,1.879842657,1.005177522,5.299863328,14.72621047,0.181030944,6.39E-08,7.32E-08,0.097583888,0.414083491,0.120079259,0.124561565,6.51E-08,1.20E-07,0.062660532,0.416649584,0.398313432,0.434511438,-2403.571809,1.721032961
0.307692308,0.15081659,5.085926728,3.595457562,2.055797715,2.720425714,3.985318835,4.274481502,6.163560842,0.916702844,0.145751966,27.07606751,49.07343262,1.140084897,1.236555418,2.085059975,3.214390216,0.520933271,13.51949765,6.213158125,0.080375781,1.15E-07,4.69E-08,0.122821353,0.493465981,0.116912849,0.126205831,8.38E-08,9.76E-08,0.060217861,0.286348387,0.68413617,0.30853728,-2365.091168,0.318185008
0.307692308,0.111159926,4.523825061,1.48645541,0.866806642,0.966351902,3.09579795,2.870254324,21.42325111,0.806927274,0.05536492,230.0888441,27.98856788,3.170497258,1.674468764,0.609913088,1.900251819,1.444309777,2.328031501,6.878769701,0.156162712,7.53E-08,6.27E-08,0.196844111,0.369358191,0.100584973,0.104475159,6.61E-08,5.05E-08,0.072574599,0.239460064,0.774086898,0.435136385,-2375.889671,7.834432972
0.307692308,0.097796791,3.875221774,2.456548324,0.735061383,2.598377665,3.022166199,3.538786736,4.115801099,0.874132483,0.03867884,11.98998267,144.3982227,2.371460396,3.363557083,0.989692797,5.177209244,2.069073273,1.01793004,0.756031561,0.209392521,5.48E-08,6.76E-08,0.162009644,0.310574094,0.145411149,0.102870927,9.78E-08,8.24E-08,0.069741361,0.287374343,0.663440335,0.353888782,-2377.900027,5.467777262
0.307692308,0.09315793,3.692232614,3.475646766,1.798336671,3.222616731,2.958645395,4.664797841,1.359197093,0.858487314,0.051172542,59.31423412,53.84970319,6.333048659,5.749976393,0.59476286,3.607108758,0.633366225,1.365132707,6.1822711,0.332185588,5.37E-08,6.36E-08,0.073766756,0.284296325,0.129146894,0.124187017,3.63E-08,6.42E-08,0.056417202,0.314391685,0.640776032,0.384871137,-2357.991479,0.861285329
0.307692308,0.122995471,4.785757561,2.845340792,2.636562268,2.613224443,4.001634075,4.107850172,0.657587363,0.8851474,0.085441806,17.79809058,54.85749375,8.84874261,14.92906909,0.397860247,2.087238153,0.593719208,13.45204103,4.149461301,0.153264896,6.76E-08,6.03E-08,0.059539678,0.429614154,0.120394651,0.149078021,9.22E-08,1.24E-07,0.088108256,0.306490969,0.53826426,0.568520677,-2340.992773,0.280691394
0.307692308,0.134039487,5.005351425,3.529327747,2.647517522,2.980272271,4.837644718,4.359038332,1.929559738,0.912274885,0.103727258,14.29789738,19.81727594,0.859132915,0.748544287,0.731634973,3.139985156,0.606742735,45.37042737,2.722577861,0.212151419,1.06E-07,9.43E-08,0.083905519,0.318364362,0.152561833,0.102496268,6.76E-08,1.45E-07,0.130520186,0.773895821,0.545191032,0.487291347,-2356.9708,3.291940887
0.307692308,0.115842039,4.701182577,3.101062625,1.954973876,3.138302508,3.731594272,4.368143407,2.192024832,0.849634626,0.035272126,30.06602329,105.8824993,1.925467354,3.573007096,0.223855184,0.862590875,2.061151228,5.326657798,1.405051626,0.10326536,8.87E-08,5.94E-08,0.139730703,0.445054906,0.139537355,0.093017907,7.44E-08,4.78E-08,0.079393499,0.371555734,0.591493574,0.498561293,-2345.279145,0.390341448
0.307692308,0.144779559,5.500112519,3.551578137,2.201414624,2.374014831,4.367435167,4.104699276,1.054526392,0.824038438,0.101943009,6.269450325,533.2772615,1.236712922,6.847070885,0.154133477,3.18786166,0.635944087,0.303805155,2.824635757,0.184049758,5.13E-08,6.09E-08,0.15780532,0.299209385,0.141468387,0.15926159,6.19E-08,7.55E-08,0.058205311,0.567197082,0.630973876,0.254753963,-2424.446404,5.797960361
0.307692308,0.093686244,4.181222477,3.050920279,2.341531709,2.996358684,3.593011487,4.093607717,3.880547576,0.855839113,0.047665724,25.26909715,52.99908619,3.174526651,2.72647441,0.591925399,1.448150785,0.911988726,1.290577989,0.237011025,0.126098871,1.15E-07,7.14E-08,0.092193375,0.395299923,0.165517606,0.162538819,6.05E-08,6.62E-08,0.058351093,0.190905477,0.523364869,0.378543311,-2349.960306,0.293821812
0.307692308,0.102862984,4.388391768,3.032550981,2.913439279,3.533806585,3.802113125,4.064716659,3.20302595,0.903499445,0.052745016,92.05467205,99.77881881,3.256179082,3.775425755,0.366201751,4.14052444,0.512054334,0.988994067,0.821113079,0.184984937,4.83E-08,9.42E-08,0.150123279,0.305913118,0.158287062,0.115535796,7.18E-08,7.40E-08,0.08515552,0.349581752,0.533293638,0.486548282,-2366.965209,6.490969934
0.307692308,0.128981542,3.718013309,3.876236619,0.766790583,3.307800309,3.220858188,4.905001927,2.327639826,0.866274881,0.02769348,179.5892074,25.21042492,4.259301507,2.781856608,0.535395794,0.476315105,2.795889056,11.07147687,0.973837935,0.174177703,5.52E-08,7.65E-08,0.069998056,0.493288592,0.130697575,0.084116458,5.71E-08,9.81E-08,0.047721329,0.24906782,0.467549689,0.355552567,-2339.044286,0.535772025
0.358974359,0.086146976,4.616543521,3.984046596,1.336395175,4.291181053,3.024063662,5.564954487,1.001764339,0.91565352,0.176720312,34.73501029,736.9867449,2.758459186,5.834582504,5.651203225,6.585772958,0.492250059,6.457787345,26.22475692,0.093144855,1.05E-07,6.12E-08,0.136013956,0.443720132,0.131173771,0.125430628,9.70E-08,1.03E-07,0.070516292,0.372814509,0.720218129,0.400933709,-2420.135085,0.812436204
0.358974359,0.106083191,4.434435392,3.149744951,2.415887339,3.547938032,3.759803482,4.251450596,13.60944342,0.884603021,0.063356972,437.1538394,73.16723989,3.287904602,2.615219773,0.288709484,2.610397156,0.747667997,39.66762165,6.187845529,0.188092988,1.01E-07,6.26E-08,0.143413219,0.324193546,0.13142921,0.149167503,9.13E-08,6.47E-08,0.063703216,0.305545746,0.509967565,0.443615742,-2344.93604,0.601933285
0.358974359,0.099666727,4.204343388,3.00575989,1.682193903,2.593138797,2.971675082,3.851608319,2.291793888,0.847717722,0.059469724,82.46383457,50.44669316,3.752294811,3.769857336,0.224814852,1.419091882,0.830776489,0.376624605,1.586325738,0.139197476,7.16E-08,9.04E-08,0.072331011,0.461367067,0.107878537,0.152357423,4.86E-08,8.18E-08,0.066868193,0.244829678,0.56536721,0.301826065,-2357.409896,1.724011522
0.358974359,0.140667481,3.979437932,3.113870945,1.765263541,3.124609831,2.53941529,4.70647686,7.005087517,0.831674504,0.030628313,16.8619138,148.2022166,1.021235473,2.259320177,1.075207532,1.100612228,2.243940748,10.79031366,6.572505327,0.147695311,9.21E-08,7.32E-08,0.077135021,0.451658136,0.118780646,0.119777677,5.18E-08,1.16E-07,0.084952877,0.342944367,0.558797268,0.34622989,-2349.955201,0.590095057
0.358974359,0.103275924,4.145042655,2.960205938,2.476042792,3.181649458,3.080137954,4.648895405,0.884179033,0.895883292,0.072290716,6.836195655,21.68320329,3.718028564,5.985677249,0.552012364,1.537777113,0.645932643,3.345619817,2.720397592,0.078961465,7.39E-08,4.49E-08,0.166231174,0.461844648,0.128777384,0.089792036,8.18E-08,5.63E-08,0.074393036,0.302304331,0.657858569,0.287030976,-2356.37495,1.336182972
0.358974359,0.099816003,3.635033948,3.502382004,1.75039763,2.630603231,3.346491465,3.987581459,7.727405248,0.873234675,0.053163601,16.59155735,231.2681748,1.982756365,2.900571021,0.812027973,2.365696662,0.972549826,12.82242518,209.7058823,0.16871729,3.66E-08,4.17E-08,0.151769836,0.354391589,0.130306844,0.136734414,5.81E-08,4.52E-08,0.058079846,0.230950949,0.476102677,0.323041896,-2345.804608,2.559741451
0.358974359,0.182898578,5.544089171,4.198488679,1.575802329,2.213585941,3.609631311,4.414840641,1.649367457,0.827262187,0.100028968,18.16712799,220.3139785,1.074965062,3.621678799,0.46501186,2.088135569,1.15697013,1.720124816,3.129599318,0.141500194,6.52E-08,6.17E-08,0.114026577,0.392880667,0.170729447,0.137319666,5.52E-08,6.10E-08,0.043543205,0.500564962,0.566919153,0.334195052,-2381.093529,0.654412689
0.358974359,0.072831938,3.647341921,4.58287824,1.850748275,3.664876514,3.558141089,4.902322036,0.594559814,0.884689277,0.082546521,26.48331638,23.06448853,8.062524086,8.044983638,1.26876004,0.136140081,0.656676702,5.955907825,3.46576644,0.181324714,4.72E-08,9.53E-08,0.190300493,0.334668391,0.11562847,0.107197948,8.90E-08,6.72E-08,0.070879684,0.269468405,0.585341483,0.396117187,-2415.938667,0.57671336
0.358974359,0.132974295,4.835132097,2.314458985,1.785392094,2.445676381,3.588042298,3.535164515,0.487296228,0.843260433,0.074600153,8.940459363,35.32189521,12.59032057,24.96083743,0.326112208,1.361487626,0.970121883,9.292172742,28.35928292,0.211879848,7.25E-08,7.62E-08,0.090065082,0.388159257,0.138521968,0.1170611,6.28E-08,1.48E-07,0.054312385,0.263480072,0.63558894,0.306415594,-2356.438445,0.52004533
0.41025641,0.109833948,4.660000738,3.673525239,2.024411504,2.948095676,3.695512004,4.312394915,1.052752244,0.846317225,0.041109231,3.987242585,32.340241,1.919148091,5.585088053,0.155452529,1.190301824,1.657810534,17.39640148,3.045201984,0.085771725,8.45E-08,5.24E-08,0.156653452,0.436062662,0.130763997,0.149617461,7.05E-08,1.06E-07,0.041130389,0.300039707,0.635988714,0.314204757,-2337.181825,0.157173653
0.41025641,0.136501029,5.033337902,3.70658692,1.110014986,2.290009658,4.237716386,3.90282249,2.207407268,0.916139715,0.102480842,262.6004933,124.3597105,3.701592323,4.723452617,0.080104861,1.893320975,0.886358812,2.176871427,4.711717316,0.189368071,6.20E-08,6.05E-08,0.145695592,0.282195792,0.158342166,0.125829614,1.07E-07,7.40E-08,0.098568462,0.259672508,0.57789049,0.413437226,-2408.739766,3.145081469
0.41025641,0.184858802,3.248910046,6.671805207,1.633391265,4.844677407,4.249073034,5.717905929,0.582360091,0.860535923,0.065956717,51.51521158,26.36377663,8.011853847,3.735358931,0.2468296,1.182318221,1.05888496,14.38563278,1.599630818,0.207407363,8.97E-08,6.92E-08,0.077503792,0.381445951,0.128748901,0.143725428,6.01E-08,6.51E-08,0.061168281,0.593003154,0.523806602,0.331339051,-2425.318301,16.37879173
0.41025641,0.126312103,3.847824114,3.5542453,1.177432611,2.958889912,3.077668592,4.939721433,1.334039757,0.893786089,0.055426024,17.51057665,97.05985809,2.000706661,3.957574047,1.495571432,1.534811678,1.382345971,10.29272781,7.828161828,0.147272337,6.83E-08,4.65E-08,0.085995925,0.427481609,0.138200941,0.14027914,9.94E-08,7.01E-08,0.060769763,0.452465606,0.454147616,0.322640381,-2362.042395,5.496299007
0.41025641,0.10561521,5.075910738,2.777328499,3.623969681,2.45324025,3.535816894,3.666353756,6.187344846,0.770605732,0.018116038,20.54335399,917.2273117,2.464787789,3.176119514,1.181327209,1.668906486,0.579683758,6.311984945,8.632705511,0.127311319,6.74E-08,6.66E-08,0.069125123,0.445093417,0.155000697,0.122569624,1.04E-07,1.12E-07,0.08089947,0.378073375,0.75284177,0.341421402,-2471.491187,16.15030393
0.41025641,0.096506414,4.716845679,2.3470851,2.063574515,2.647639985,3.521696079,4.083806073,2.23021109,0.851918014,0.028470835,4.250769449,77.57290966,0.808288362,3.117584967,0.396093442,1.715269167,2.710335939,28.92303272,0.171172219,0.195787307,8.87E-08,8.52E-08,0.074343327,0.415895529,0.161709131,0.09020403,5.91E-08,1.39E-07,0.062060304,0.28867102,0.677160333,0.376932509,-2361.662689,2.224947135
0.41025641,0.108083148,3.987804237,2.826818881,1.215126017,2.942400124,2.268909788,4.155912436,4.314251055,0.870708428,0.072295895,189.5199404,13.56965807,3.672512522,1.990698762,0.457998197,3.05880855,0.822956786,1.763358725,9.911430162,0.199684699,4.87E-08,6.09E-08,0.178113865,0.313108326,0.147439119,0.108076564,4.76E-08,5.01E-08,0.05357722,0.215492645,0.542235675,0.379889887,-2364.669514,3.660292907
0.41025641,0.103346405,3.487644883,4.355350292,0.909697669,3.580161442,2.690803553,4.54294631,2.431344566,0.860094476,0.063585976,10.99663606,33.02558524,1.905590513,3.013946997,0.274684461,0.951961839,0.878658962,1.613495717,2.25067553,0.171405741,9.22E-08,5.42E-08,0.08399319,0.383755472,0.184289257,0.11139013,6.07E-08,6.56E-08,0.065165937,0.235244231,0.452903616,0.407032976,-2365.719666,3.523443327
0.41025641,0.077463477,4.199854104,2.903318608,3.117687572,3.4611102,4.1660603,4.493778456,1.149984458,0.933677903,0.031359311,71.3236173,15.25683107,8.957673724,5.519281395,0.555816266,1.56044101,1.434022587,1.884534097,3.766195507,0.166569646,4.71E-08,6.97E-08,0.098405413,0.471796285,0.103409864,0.091601342,5.11E-08,1.33E-07,0.068217149,0.468071235,0.442287487,0.431134141,-2368.756059,0.340753352
0.461538462,0.09706802,3.609765203,2.424380336,1.880923338,2.673394961,3.005059632,3.937681328,0.866107586,0.830542998,0.044145825,23.10500814,155.8358859,4.499234915,14.02502239,1.085830605,10.67608077,2.002315097,1.452352964,0.171446166,0.099917429,1.02E-07,5.41E-08,0.111251325,0.45912103,0.130410345,0.131260614,9.72E-08,1.05E-07,0.0680389,0.402562692,0.616618365,0.474217787,-2396.407183,1.307366324
0.461538462,0.107751895,4.59595107,2.923550193,3.080896013,2.99889749,3.973838173,4.200379875,2.147677783,0.916949868,0.05641037,106.4576288,57.38999847,5.050244932,4.270679028,0.37931271,2.003218404,0.730474745,3.388040054,56.38898334,0.175886186,7.42E-08,6.22E-08,0.165209781,0.280243954,0.181654615,0.120198959,8.44E-08,7.93E-08,0.076806205,0.211600472,0.398199577,0.41966435,-2357.462141,6.325912724
0.461538462,0.121103982,4.07385649,3.595906765,2.168579362,2.787979614,3.533506546,4.520005391,0.488109711,0.888086305,0.039625275,163.9567597,144.0791211,25.92078022,32.33283672,0.290099221,1.18462384,2.05140824,17.2159116,0.511534678,0.214507518,6.74E-08,6.56E-08,0.085008336,0.373754632,0.119828341,0.155178815,4.21E-08,4.97E-08,0.051722134,0.282035615,0.513142121,0.453996668,-2351.308847,1.783901362
0.461538462,0.441306882,7.518124297,4.938682816,5.849113727,4.028044463,5.357948114,5.933325749,0.256946934,0.59682118,0.114965264,268.9296157,70.625617,47.91830271,16.12455061,0.494810426,2.040221628,1.719606239,0.613734992,4.597919489,0.165543561,1.03E-07,9.00E-08,0.070345608,0.372976329,0.213333729,0.130088319,6.15E-08,1.36E-07,0.047712063,0.264969477,0.826356598,0.358536361,-2504.271243,1.963112333
0.461538462,0.158269972,4.848663492,3.618043143,2.251786293,2.994191247,3.305403161,4.107873162,2.791349155,0.88161837,0.074737041,77.06662526,72.61576161,1.978795552,2.21939152,1.476477992,1.346111401,0.81371823,19.30445714,0.941446451,0.125027187,5.90E-08,5.72E-08,0.063040806,0.433363634,0.161354916,0.128317314,7.72E-08,9.91E-08,0.088895851,0.479869083,0.545452071,0.401942085,-2374.359873,1.588174056
0.461538462,0.156943124,4.370522308,5.20904888,0.945469254,2.782533659,3.249340595,4.687889462,1.169651155,0.790085947,0.062314124,99.85646304,153.0771652,3.121177247,3.863007344,0.361010467,1.142785811,1.604755975,3.907290676,1.905353414,0.210564197,1.31E-07,1.09E-07,0.055470789,0.381306492,0.129856646,0.12199082,6.06E-08,1.18E-07,0.100810637,0.680151159,0.761920535,0.3978646,-2407.748209,6.155288923
0.461538462,0.080941172,5.405513238,3.906411436,3.927954495,4.550705081,4.660991476,4.941792336,1.211518163,0.93004457,0.040569012,52.04207113,8.259458604,7.759341665,4.51478932,0.107162222,1.409237351,0.902571777,14.44718611,2.714142038,0.08327367,8.59E-08,7.20E-08,0.213428228,0.375233311,0.163596325,0.091870967,9.42E-08,6.39E-08,0.072597183,0.408706308,0.410670778,0.366596734,-2360.824347,0.45602011
0.461538462,0.14858713,4.323671223,3.264694177,1.359459366,3.923580568,2.843299426,4.606867721,0.778294459,0.857294493,0.033624061,58.74083421,12.43884948,10.53755217,7.030597577,0.326242856,0.506892728,1.698689021,5.765265373,2.013908028,0.152347631,8.96E-08,7.18E-08,0.082273444,0.414500049,0.125997207,0.145363633,5.36E-08,6.41E-08,0.079517757,0.299946568,0.386086611,0.479919346,-2364.441866,1.032393816
0.461538462,0.119756991,5.545424208,2.470504024,2.952063307,1.153735248,4.025446491,3.63639559,0.946405198,0.777994558,0.09233221,43.46750515,427.2807066,3.612934558,6.885622527,0.2526545,2.356478161,1.0136782,0.647827613,10.03398883,0.15762455,4.32E-08,6.82E-08,0.107540129,0.363749939,0.186161635,0.121059456,6.68E-08,6.29E-08,0.06386405,0.373236086,0.715457738,0.407263229,-2427.624389,9.723291234
0.512820513,0.110357008,3.960092458,3.143679052,1.149966466,3.117838987,3.366743168,3.854272637,2.912064651,0.91144508,0.082128538,29.36960834,227.3024466,1.900169217,3.876629194,3.021344774,3.813364217,0.726604372,7.233264315,1.773457246,0.108496669,1.11E-07,6.12E-08,0.154263372,0.424995121,0.096952301,0.132965013,1.03E-07,1.02E-07,0.082327147,0.470782236,0.42487625,0.272014269,-2370.797812,0.710807616
0.512820513,0.170615618,5.743417813,4.076999861,2.508323405,3.831882362,5.068154387,4.454047572,0.73517354,0.923823409,0.029074026,120.5745132,22.77340468,6.927124471,1.081728764,0.380547547,3.704059756,3.234978285,3.551453302,28.46544949,0.1514997,9.15E-08,7.31E-08,0.22887328,0.326730267,0.11446988,0.118643157,5.12E-08,5.98E-08,0.059783439,0.523726571,0.462721722,0.30754433,-2402.443983,0.581893351
0.512820513,0.106579528,4.994577701,5.10788383,1.234967106,5.345583475,3.374482674,5.435731141,0.598377724,0.92671893,0.093097351,37.1198174,68.88830424,5.615147306,6.339313136,0.440371612,3.2734319,0.76665929,3.112782995,14.16694936,0.171657527,4.91E-08,7.68E-08,0.182755422,0.260429532,0.202422868,0.10610717,1.10E-07,5.97E-08,0.076627185,0.686232297,0.63504827,0.492119955,-2421.692172,3.998677697
0.512820513,0.203209607,5.487151013,4.203721185,4.073345512,3.760112144,3.305222465,5.225676572,0.393306954,0.80494049,0.149206669,697.2154305,45.11776927,31.31114387,19.33028374,0.064417061,1.584844469,0.54657089,5.01859424,3.31533428,0.224207042,6.01E-08,6.13E-08,0.078348597,0.32974938,0.175112747,0.14062381,3.72E-08,4.76E-08,0.051958217,0.35165945,0.751272659,0.482621104,-2450.658994,2.837497661
0.512820513,0.183359597,4.010797061,2.522074768,1.764151316,2.579387596,4.06093748,4.50999683,1.121879873,0.891434611,0.049326059,27.90426656,71.29585595,6.684393789,9.148818618,0.290532673,6.261682564,1.584353729,9.730842863,3.188511941,0.192957875,6.41E-08,5.46E-08,0.129268448,0.352441182,0.150309393,0.132350584,6.63E-08,5.07E-08,0.042672283,0.546787708,0.377955752,0.38001482,-2383.081295,3.779184872
0.512820513,0.097456272,3.80844974,3.075056416,2.772300828,4.064966587,3.244694327,5.017451421,2.638123045,0.902335031,0.013417504,45.08515994,55.11192289,4.843474335,3.012522436,2.281144762,1.374426515,2.830769191,0.738165736,3.986665198,0.111424046,8.79E-08,9.54E-08,0.059816737,0.503771043,0.144612178,0.12679961,3.24E-08,1.01E-07,0.05357607,0.548542443,0.523894566,0.352413856,-2365.310749,0.26031845
0.512820513,0.155369995,3.892780323,3.703105893,2.682245139,3.682871099,3.751644353,4.641487557,0.939161578,0.873443743,0.086461111,46.67665918,94.86473868,4.502107406,7.253391749,0.902815625,0.78243097,0.62838246,14.47252826,1.767594745,0.126546958,7.08E-08,5.68E-08,0.059543795,0.399070633,0.144240859,0.191490622,1.09E-07,1.17E-07,0.079106778,0.34453758,0.673306309,0.307098559,-2364.238792,0.844586379
0.512820513,0.130404383,5.097814244,4.057317012,2.61139576,3.835703289,3.963404121,4.568801961,2.290851257,0.876193562,0.061075378,73.07895146,88.5698714,1.962841493,2.411111268,0.228321224,0.047464911,1.171250623,9.509804852,0.864635572,0.203259052,1.00E-07,8.02E-08,0.080143242,0.358872578,0.126308584,0.097560479,6.29E-08,1.50E-07,0.133855672,0.445352755,0.611109846,0.457582554,-2367.54801,0.796920414
