theta,sigma,b1,b2,b3,b4,b5,b6,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.808080808,0.096437072,4.122627717,2.637603266,2.525693753,2.961944865,3.342932103,4.765217653,0.912353342,0.057791263,15.58871792,83.46223137,5.191496749,8.80968154,2.166940696,2.490431704,0.884591899,0.190648016,0.95438984,2.193904739,0.22130876,1.03E-07,5.77E-08,0.123351884,0.252295174,0.140849293,0.159784701,7.92E-08,1.24E-07,0.102409824,0.39984992,0.514295215,0.354974298,-2360.918401,0.854976464
0.808080808,0.103197465,5.206620496,2.965427957,2.780957755,2.670714299,3.748316598,4.122048114,0.852303013,0.128401342,15.96869177,83.38675167,5.59089853,11.56605196,0.354091185,2.125714483,0.313306562,0.040611764,5.55067707,9.090898295,0.114878689,1.10E-07,4.36E-08,0.228073828,0.257628231,0.141981081,0.202441918,3.31E-08,8.60E-08,0.05499598,0.369729011,0.3736798,0.413183532,-2351.46892,1.880995279
0.808080808,0.100152982,5.113864848,4.010067036,3.379636278,4.047946684,3.765854295,4.979638294,0.886898262,0.197571588,27.70981279,35.57895792,5.925987313,8.440840154,0.146499472,1.414022744,0.211445121,0.007930988,8.349402038,1.455332135,0.099271379,6.16E-08,9.42E-08,0.150896814,0.460272064,0.161582768,0.083263719,3.52E-08,9.84E-08,0.044712967,0.417707096,0.333622544,0.391718225,-2327.260101,2.313845331
0.808080808,0.127541421,5.154798304,2.699684927,2.367485969,0.951772522,3.678613335,3.035382619,0.843241584,0.135570407,11.57065848,19.67895749,4.287862295,5.898031469,0.969297958,1.522944213,0.606864612,0.033820713,2.221286055,2.41842606,0.123012054,6.79E-08,5.60E-08,0.162440884,0.441240411,0.104295529,0.116121945,3.30E-08,6.25E-08,0.052888958,0.289497283,0.415457897,0.381608368,-2352.238345,2.556650668
0.808080808,0.071118405,4.121951201,3.50260359,2.043539866,3.73774316,3.153566611,4.836940608,0.857567837,0.016830573,53.95376131,26.50008046,11.72871152,7.875651302,0.453977421,1.318826219,2.41241729,0.188140412,3.75745545,2.073208445,0.222940726,1.08E-07,3.95E-08,0.211160039,0.259806984,0.149627553,0.121975222,5.31E-08,5.16E-08,0.034489223,0.436907547,0.541590883,0.57597366,-2374.149676,1.617806055
0.808080808,0.093452922,4.593464108,3.616962992,2.847138895,2.976612237,4.000165159,3.666285225,0.84544949,0.044066518,3.071534612,21.36700489,2.459681145,7.139264508,0.271425169,0.338336456,0.965108153,0.462048269,0.665754612,7.163953529,0.1715957,5.20E-08,5.81E-08,0.067977153,0.456027254,0.138593273,0.100324931,5.85E-08,1.04E-07,0.065481416,0.210487498,0.46070338,0.269848092,-2344.891668,0.309447709
0.808080808,0.082242864,5.085146075,3.754843271,3.06978406,3.441797033,3.880251663,4.523622732,0.862102861,0.146545574,108.8156017,159.1891835,8.083193494,12.3955873,0.049225992,0.567337206,0.345904795,0.030255808,4.260265052,1.259509761,0.236646766,4.68E-08,5.01E-08,0.119477321,0.318091373,0.144580945,0.133814249,6.18E-08,4.79E-08,0.047389139,0.388489898,0.410648562,0.495579469,-2365.055398,4.482723614
0.808080808,0.049154227,5.297804109,4.199657368,4.061181987,4.189123076,4.623491459,4.926312975,0.874959776,0.128215378,28.76226247,11.68295403,7.683756694,5.616326719,0.34495426,0.760563827,0.171644907,0.007932738,42.25047797,0.949879718,0.189810763,6.67E-08,7.07E-08,0.11096731,0.285890787,0.170571024,0.129492092,5.61E-08,9.80E-08,0.113267733,0.516226104,0.436660406,0.37914006,-2340.912675,0.6240629
0.808080808,0.059198409,4.856399359,3.861358086,3.549592689,3.684073589,4.304497315,4.662198678,0.900722118,0.091487715,13.96811691,75.32458297,6.374881003,9.288448707,0.559547443,1.714631558,0.296138131,0.038662401,6.595170376,8.211297235,0.233397561,9.79E-08,4.61E-08,0.134438434,0.324269584,0.150722008,0.100206245,3.94E-08,8.50E-08,0.056965899,0.306580962,0.45535042,0.376066519,-2332.267588,0.40829898
0.808080808,0.098214142,5.021711429,3.573945316,2.994629555,3.386594142,4.115707931,4.357307504,0.850535643,0.134137598,20.56984252,41.95704103,5.449370909,8.379857988,0.262837206,0.373048792,0.27916241,0.020734969,1.403870703,0.471306263,0.13116258,6.35E-08,6.17E-08,0.137361792,0.446153823,0.125929205,0.098115585,9.06E-08,8.24E-08,0.061276717,0.320819151,0.416166719,0.270117799,-2311.480104,0.305709179
0.808080808,0.117771892,5.586742648,2.316234933,2.30004301,3.148758785,3.328190948,3.41010482,0.881777467,0.068437611,34.32518995,29.45741471,5.400489224,5.740994569,0.698436789,3.966500234,1.021206087,0.182824179,0.811657217,0.812454464,0.162490912,4.83E-08,9.88E-08,0.186812194,0.328848716,0.160190267,0.100012445,7.66E-08,8.16E-08,0.061645161,0.366336215,0.515540391,0.402659519,-2368.286506,0.293380539
0.808080808,0.110165974,3.307601808,4.475159111,1.259201928,4.346924821,2.733175218,5.023565605,0.890697692,0.055027996,80.43718887,81.61259805,11.89122863,10.90596592,0.820498304,2.886838156,0.694195007,0.132724234,2.001274375,1.716139854,0.189935791,6.80E-08,8.19E-08,0.189752186,0.226681975,0.182411726,0.152331716,1.11E-07,1.32E-07,0.058886214,0.468783018,0.465543834,0.404894603,-2362.636897,0.674294186
0.808080808,0.11790976,4.906263152,3.625780415,1.982838879,4.035206386,3.723755816,4.400232342,0.854582329,0.050680007,67.90024259,14.09572083,13.59953429,7.499835735,0.410048113,1.17860885,0.728914959,0.087656083,2.55985268,3.286017174,0.131116719,6.84E-08,5.67E-08,0.176784934,0.292230445,0.191895085,0.137937394,4.09E-08,8.10E-08,0.070035177,0.42451748,0.508745033,0.494742814,-2356.22346,0.376483708
0.808080808,0.092612024,4.471457178,3.038900483,1.29969998,2.650138763,2.984328783,4.152584578,0.865554707,0.102335641,170.3380987,171.3498761,11.55520079,12.27554891,1.033568289,3.125866639,0.544281942,0.089202661,1.742326009,13.65041864,0.12155291,9.04E-08,9.04E-08,0.129467166,0.429837477,0.13781726,0.117880432,4.10E-08,8.44E-08,0.063444449,0.261572516,0.359329855,0.426682082,-2370.080035,4.145038044
0.808080808,0.110772614,5.554685301,2.24260962,2.878802854,2.58055145,4.045639455,3.738875955,0.912426165,0.056809373,27.42935884,26.71221522,9.290776676,9.636565974,0.166356663,1.785198697,1.224862955,0.420580781,2.998002556,1.387357123,0.223587111,9.44E-08,7.27E-08,0.172788947,0.213154148,0.154267328,0.151602071,4.75E-08,1.06E-07,0.084600074,0.291024012,0.407616887,0.35196922,-2359.377582,1.140608045
0.808080808,0.095432194,4.893783909,2.683729902,2.055032864,2.182921372,3.67788022,3.466397869,0.857367608,0.132679667,203.4754137,139.3185812,10.71640548,11.78140133,0.753960094,2.772884127,0.477968213,0.035254603,6.970715791,2.069850446,0.180978148,9.12E-08,4.66E-08,0.126787847,0.394893511,0.134400925,0.113212213,7.55E-08,6.65E-08,0.049727075,0.313909594,0.550634901,0.452094678,-2341.379799,4.469799042
0.808080808,0.087061309,4.604199424,2.791644221,2.274439983,2.71710657,3.97798633,3.590016886,0.876005479,0.038466079,87.47678767,111.0202059,10.81903059,12.57965576,0.273346406,3.68858872,1.659260805,0.528614434,31.30236525,2.093738259,0.100435399,9.47E-08,5.02E-08,0.202153253,0.293730388,0.144778888,0.165732302,5.15E-08,8.33E-08,0.09316949,0.416769037,0.471694476,0.32739116,-2356.778527,3.124835347
0.808080808,0.122474244,4.385129732,2.571543859,2.495264445,2.828607022,3.863974943,4.431569505,0.868773169,0.100247588,17.70516262,109.6235015,4.834946475,9.987481755,0.145378497,1.762670685,0.482228919,0.072616783,0.552921079,1.422309024,0.1387952,7.30E-08,7.44E-08,0.139315654,0.34130592,0.161135949,0.110307527,8.03E-08,7.88E-08,0.109139444,0.343544951,0.450960861,0.453979757,-2337.708106,0.47503795
0.808080808,0.120689285,4.740761316,3.593413973,2.386248677,3.515746327,3.412849631,4.597054522,0.839228712,0.099457588,20.42423064,94.7557083,9.7920856,13.07960569,0.258268498,1.941942833,0.384675988,0.029577562,23.62586567,21.67209082,0.152050904,5.42E-08,3.61E-08,0.097736513,0.381936625,0.146637401,0.151004527,5.17E-08,6.93E-08,0.07063382,0.464775562,0.483347899,0.292217538,-2349.852114,0.79995168
0.808080808,0.057258344,5.092175253,4.042438077,4.065324012,4.704859133,4.880538884,5.460175151,0.958502144,0.044191682,4.140344069,153.5059668,6.969568131,17.17170987,0.449532846,4.429094741,0.342921977,0.169268295,2.398273686,0.66257791,0.193506823,4.78E-08,3.95E-08,0.137522642,0.335711474,0.155066302,0.101474774,6.72E-08,1.09E-07,0.076717722,0.335808225,0.347116349,0.364579937,-2366.078293,2.596608973
0.808080808,0.087191169,4.688363579,3.207899629,2.285934913,2.638884967,3.572045448,3.95344867,0.838399949,0.110590041,20.02151976,63.02508584,5.585856609,9.617531516,0.249138669,0.980307778,0.474335556,0.068187621,1.879801721,0.548302087,0.193949831,1.34E-07,5.37E-08,0.11540269,0.341372659,0.141549851,0.15048356,1.06E-07,1.14E-07,0.057241001,0.284668179,0.373527767,0.340253556,-2317.273001,2.006112308
0.808080808,0.138320996,5.428683209,3.657567365,2.26307972,3.176847413,4.054437186,3.942901192,0.82468496,0.134792024,15.65097289,245.6741211,2.200577548,8.54990786,0.298842767,1.346214353,0.623042364,0.200030445,1.069107304,1.419786052,0.13040053,6.29E-08,9.09E-08,0.094592219,0.435708126,0.163578327,0.106090972,9.40E-08,1.03E-07,0.069629476,0.540125277,0.51599382,0.433708158,-2360.174644,0.270053106
0.808080808,0.147051757,5.52946965,2.148557772,2.646348688,1.612690414,4.218880858,3.74270179,0.849797492,0.053921619,62.53943517,29.96401466,10.91403019,9.987637132,0.338250241,1.186724641,1.214704933,0.086716122,2.084276309,10.76244028,0.064635003,9.45E-08,3.03E-08,0.094911192,0.497376503,0.158845048,0.131494591,4.31E-08,5.12E-08,0.052737444,0.350551515,0.395823826,0.503167858,-2359.700897,3.260400788
0.808080808,0.111264948,4.311925086,2.754691883,1.870625255,3.117946421,3.478579458,4.395316144,0.850023049,0.096436606,69.02015657,10.67427349,11.44482421,6.587138961,0.451953685,2.810174825,0.564125925,0.077629241,0.93141137,0.081942635,0.216781651,8.07E-08,9.82E-08,0.171572637,0.300618525,0.136257454,0.095478468,6.65E-08,6.70E-08,0.079290953,0.250053066,0.392248864,0.356641244,-2373.461576,4.222453045
0.808080808,0.088146092,5.907631685,4.203572962,3.614983997,4.277048779,4.411667017,4.52747522,0.861393604,0.089721013,25.95162314,594.7541061,2.98682774,10.03737711,0.962727238,4.799691658,0.459421657,0.102692336,42.42172905,1.1187985,0.083330638,5.59E-08,6.81E-08,0.200377729,0.345375233,0.175426507,0.100337553,6.93E-08,9.79E-08,0.095152048,0.852524352,0.701591967,0.349656891,-2372.669763,0.105679314
0.808080808,0.123930913,5.429916346,3.583032165,2.512411734,3.426340563,4.462548589,3.481233433,0.82294011,0.092627127,128.1440458,106.3333058,9.713346657,12.64665349,0.102321319,1.081628461,0.492616918,0.113179395,4.129952707,17.22225248,0.150714478,8.48E-08,5.26E-08,0.096541022,0.353480977,0.191368336,0.142345998,6.03E-08,7.08E-08,0.065548921,0.331687975,0.476698067,0.423220691,-2450.483796,5.475379423
0.808080808,0.121905552,3.898107152,3.463311049,1.548797289,3.028810343,3.122441985,4.583055885,0.829875793,0.102394095,79.06323154,218.1255832,7.944982278,12.67693936,0.263848165,1.402262931,0.591648294,0.175754435,5.294422569,0.927422567,0.134026495,9.21E-08,6.82E-08,0.073321153,0.463245141,0.130102927,0.117999833,7.92E-08,6.75E-08,0.081304144,0.342183688,0.366154526,0.307708508,-2344.100085,1.024406102
0.858585859,0.136689069,3.675719125,3.625017043,2.454343077,3.39165678,3.181200284,4.842321783,0.860864781,0.236937854,57.66264677,143.6872733,6.495924895,10.5432548,1.146915173,2.180490402,0.226700197,0.011200307,1.805382677,5.586745766,0.112025704,7.61E-08,6.18E-08,0.064398959,0.457645555,0.177132127,0.125029167,3.66E-08,7.12E-08,0.063768242,0.406289414,0.473423219,0.295770466,-2332.003261,0.457604506
0.858585859,0.075522651,5.109980156,3.156308305,2.568887648,2.863034929,3.983981836,4.19562569,0.903749803,0.050341487,30.1655238,20.31729788,6.454245567,6.945054967,0.272835425,0.830651355,1.249897055,0.328679713,7.803495054,13.74167117,0.169872533,8.92E-08,6.30E-08,0.140384173,0.355888886,0.132212061,0.143840901,9.16E-08,1.14E-07,0.057801088,0.356062697,0.23152981,0.637012448,-2372.962051,1.565637762
0.858585859,0.102827939,5.17927305,2.560625354,3.425735545,2.163820784,4.343884769,4.356934572,0.914402719,0.02229366,259.2155664,37.89066506,10.56107945,8.689300927,0.421548761,0.742634946,3.501561849,0.309511381,6.291127091,51.77701625,0.194041404,8.30E-08,7.89E-08,0.060139043,0.410261656,0.134559776,0.097225576,5.97E-08,6.98E-08,0.103772254,0.444892203,0.407156768,0.458592987,-2360.541912,12.82665972
0.858585859,0.13201313,5.017459665,3.088874602,3.716500558,2.572574232,4.406462554,4.445102946,0.868530305,0.060593421,132.3615205,141.6275355,7.493765848,10.16226793,0.104098072,0.633973372,1.050414979,0.09426359,19.21208099,6.391823438,0.146710268,1.02E-07,3.34E-08,0.109809287,0.381221305,0.154283028,0.12379792,6.96E-08,5.74E-08,0.084177931,0.511911753,0.623295537,0.512324141,-2364.324881,1.237838666
0.858585859,0.139303093,5.022112082,3.564442812,2.387858014,3.119207365,4.080963161,4.35013352,0.883505569,0.08477254,9.033795633,34.39968399,4.738676284,9.277952973,0.079727408,3.098997136,0.584348989,0.226114686,3.047959146,0.629341553,0.206069897,8.97E-08,4.15E-08,0.162642244,0.307565116,0.138906997,0.136758498,4.97E-08,7.04E-08,0.048056996,0.245456668,0.370853758,0.341589413,-2345.03172,2.52097832
0.858585859,0.076842577,4.302903903,3.522572567,3.041568644,4.008322049,3.305743408,4.476442763,0.932687882,0.047548294,22.43615336,11.47600701,5.537940805,4.527937363,0.865155156,1.326229193,0.644928201,0.58023181,9.77548168,1.105467062,0.186146129,1.12E-07,3.88E-08,0.125498917,0.340217492,0.14345695,0.119651886,9.13E-08,9.38E-08,0.08502829,0.375379719,0.430696963,0.261535659,-2374.442225,5.512692585
0.858585859,0.116613891,3.908694136,2.308142499,1.239353392,2.057150909,3.303949865,4.186554462,0.866649036,0.097069683,187.0447456,15.36508221,12.08818673,4.769605602,1.230898858,4.392478838,0.548901122,0.214359687,8.286869574,0.853827879,0.14168112,1.06E-07,5.98E-08,0.192715744,0.319030438,0.146094612,0.121751982,3.70E-08,7.74E-08,0.078725825,0.258061411,0.423759586,0.265878601,-2376.743522,6.779032358
0.858585859,0.095175658,4.875995042,3.486069402,4.000821871,3.309606263,4.217758901,4.854558342,0.895130286,0.065555717,10.18845285,109.9422706,3.130622989,7.805570165,0.257381966,1.039270835,0.550485079,0.212456995,8.417542964,1.749697705,0.130620782,6.69E-08,4.48E-08,0.169783762,0.377813012,0.162886407,0.085861297,7.36E-08,7.38E-08,0.073034481,0.53954132,0.450537919,0.537905314,-2358.683603,0.3501914
0.858585859,0.059568138,5.071939035,3.344118102,3.206068802,3.325579351,4.045416782,4.534429138,0.862893834,0.060667759,4.593117153,7.270565278,4.045579992,4.803874315,0.751789548,0.809878271,0.454148402,0.082971784,0.484441272,6.661427598,0.114925414,7.94E-08,6.28E-08,0.097513023,0.464072736,0.142734184,0.128868051,7.77E-08,1.11E-07,0.051886261,0.332442423,0.542384316,0.334647111,-2360.69744,0.892659634
0.858585859,0.086882235,4.115521233,3.22326792,1.807184635,3.15875621,2.87229942,4.790824643,0.837885203,0.06140827,51.5518219,9.079042923,10.13596422,5.169933381,0.385923007,0.944310171,0.838351514,0.143783208,9.610941197,1.749501665,0.103251779,6.51E-08,6.40E-08,0.226930017,0.293266413,0.154366576,0.123860217,9.16E-08,1.39E-07,0.098324637,0.323078319,0.590461926,0.348243729,-2351.389552,1.085563711
0.858585859,0.102596505,4.658134288,3.217623382,2.832082786,2.837984938,4.056630101,3.971261906,0.881913042,0.08766054,118.3529251,31.39834843,10.07246278,8.277961096,0.452112653,1.481213268,0.532387771,0.112104121,4.685076624,8.411721361,0.156343262,4.30E-08,5.86E-08,0.164441351,0.365531315,0.123041641,0.125911042,8.93E-08,9.32E-08,0.064731105,0.257746138,0.673467523,0.263945584,-2342.487518,0.636025554
0.858585859,0.11090221,4.188778624,3.338576824,1.337151451,2.974843083,3.600684113,4.323605003,0.850996434,0.026157348,135.5561073,7.956229861,12.37076987,5.191568444,0.483385876,0.434712722,2.597066351,0.117662744,2.290562547,7.751621849,0.109380319,7.46E-08,1.12E-07,0.169562212,0.399170646,0.171574198,0.086394845,9.11E-08,1.09E-07,0.063917393,0.340208276,0.551549019,0.357780497,-2345.599688,0.41384347
0.858585859,0.123747344,4.549758272,2.887744377,1.172180077,3.346787405,3.378152741,3.692261491,0.845069575,0.110863141,182.5307981,128.5404392,9.504219573,10.31249509,0.829170827,1.825815059,0.492624708,0.025374247,21.02977319,3.041310501,0.204370225,8.33E-08,5.23E-08,0.112583488,0.411425978,0.107745438,0.094199305,6.91E-08,5.40E-08,0.069675307,0.472769498,0.436284772,0.361997005,-2344.710229,9.527441189
0.858585859,0.114433096,3.724759221,3.566989313,1.497188067,3.828452712,2.68494576,5.173290255,0.91557437,0.101285401,10.7965149,17.11290191,1.900167498,1.075733917,2.159033564,7.936968182,0.593999536,0.26682462,8.166719506,2.063143564,0.07513471,8.47E-08,5.35E-08,0.133200043,0.404888331,0.177958947,0.125143123,1.19E-07,8.90E-08,0.0836745,0.677255919,0.529459422,0.508018433,-2359.954679,0.551132689
0.858585859,0.113374429,5.863703848,2.548481842,3.21922718,2.603682367,4.419798941,3.530683995,0.871725929,0.082607655,3.449499822,59.84398491,2.42892774,8.342162966,0.095654662,1.261012169,0.720247984,0.108829505,3.946901712,2.791475567,0.17336955,8.19E-08,9.82E-08,0.14756499,0.272446575,0.152266998,0.178424337,7.45E-08,8.27E-08,0.075927212,0.34235401,0.345345789,0.28765949,-2337.898252,1.368549655
0.858585859,0.14444426,3.635933152,3.684114921,1.745730142,3.362921573,2.97755199,5.326103093,0.878458536,0.07262932,10.19541569,23.57689983,4.816281147,6.746070773,0.412516036,1.636170197,0.960720838,0.050734229,18.14530192,3.268666787,0.093742044,5.86E-08,1.11E-07,0.196972553,0.324508259,0.129205917,0.149391108,3.95E-08,8.24E-08,0.106179827,0.290940255,0.399024516,0.447535797,-2337.787,0.421957769
0.858585859,0.112433005,4.788675307,2.842030851,2.948958333,1.738895935,3.854297634,3.96582795,0.842135139,0.119797256,41.78715167,57.36578171,6.352709108,8.663169326,0.258630052,1.164382448,0.592748949,0.071170428,5.417853686,1.021919485,0.142521715,8.93E-08,5.60E-08,0.133307788,0.307262796,0.137957844,0.154202856,9.81E-08,1.16E-07,0.124746641,0.244575431,0.637993472,0.363067435,-2345.71398,0.155572072
0.858585859,0.108316345,4.25720375,2.564162728,2.340373514,2.136291196,3.899784539,3.77436818,0.878249946,0.120612859,8.234945849,587.4112315,5.248567065,14.23449673,1.359966952,5.194549157,0.3568702,0.042833371,3.094699021,2.545204851,0.144189301,1.32E-07,4.79E-08,0.186280321,0.330367685,0.131178115,0.14554929,4.07E-08,1.09E-07,0.062434958,0.406532598,0.318387255,0.416763328,-2358.171432,2.612579425
0.858585859,0.137255207,3.217451316,4.099626455,0.477501001,3.605387113,2.677595453,5.094789024,0.861860855,0.109143049,15.95891925,70.35258635,4.554630279,8.719003725,0.540889582,3.695035537,0.595711753,0.119760681,11.42961311,1.041686339,0.07114733,6.83E-08,7.75E-08,0.158765597,0.484982486,0.152009391,0.080175635,4.09E-08,9.02E-08,0.052919284,0.377436799,0.467595483,0.322942083,-2337.771426,3.751163485
0.858585859,0.116190301,5.203773713,3.56428516,2.79894775,3.323893052,3.598270661,4.444331429,0.673874202,0.105514847,54.43684704,25.31232968,2.425865471,6.694997262,0.037868658,1.570181705,0.269376541,0.095442374,2.944954489,3.544284247,0.127470497,6.37E-08,6.80E-08,0.128355658,0.4542624,0.122218009,0.114586098,4.26E-08,5.79E-08,0.053107106,0.390875856,0.655468447,0.576481265,-2433.300477,0.707755227
