wL2,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
4.06779661,0.096373037,3.28990111,3.477030756,1.802718834,3.487478466,2.592052961,4.940828147,1.047283888,0.868191174,0.087311421,62.22759709,15.00168842,8.581722777,0.974285731,3.018683705,0.487680219,0.057006669,5.992051441,28.45496184,0.209615477,7.70E-08,4.23E-08,0.139060894,0.230336847,0.203652871,0.122728862,4.98E-08,1.38E-07,0.094604742,0.389548968,0.579125517,0.546186759,-2357.913361,0.597157365
4.06779661,0.110600144,4.612968295,3.673843612,2.511526881,3.987023891,3.10527562,4.941079285,2.15416465,0.876594645,0.171551904,449.4504912,180.9485384,3.709289025,0.681333106,1.264152971,0.306176324,0.018344602,3.671924266,0.667255064,0.078671946,7.40E-08,5.72E-08,0.14392128,0.4037526,0.139142608,0.145254311,3.63E-08,6.30E-08,0.089257026,0.536425375,0.430878056,0.43941535,-2350.332164,0.639583527
4.06779661,0.243676723,7.499300113,1.393682667,4.830582174,1.704192029,7.384469287,2.366541306,1.50736125,0.947284274,0.073092159,337.4417233,63.83771854,4.655643922,0.042390715,1.434364018,1.023500579,0.175235859,1.915455195,5.195411025,0.226140403,7.95E-08,1.03E-07,0.182013507,0.296336418,0.132283371,0.10757639,6.68E-08,9.57E-08,0.055649565,0.570161713,0.390986903,0.557762032,-2442.488863,24.80230445
4.06779661,0.041111544,5.428942484,3.564785203,3.631036403,3.462844457,4.095541918,4.251312218,2.040238648,0.831306978,0.047936726,43.63743358,53.86809516,4.612713388,0.279026242,0.49284479,0.391956174,0.170857385,1.642810203,1.863515106,0.128911844,1.56E-07,1.03E-07,0.143229632,0.290205169,0.193977229,0.119208025,7.49E-08,8.73E-08,0.124467679,0.190600076,0.58259759,0.391626206,-2401.502815,2.770871102
4.06779661,0.09549265,4.81325193,3.002891019,2.704354275,3.077169529,3.561276922,4.354897763,2.699468036,0.862201617,0.142077511,24.4165146,240.3926034,1.84335291,0.814634944,1.660698407,0.296545349,0.026067469,0.712507674,1.305757001,0.190008187,7.28E-08,3.44E-08,0.114776418,0.40149386,0.111908213,0.129690069,1.02E-07,6.41E-08,0.05212298,0.385680846,0.505655878,0.424200444,-2323.745931,0.349899022
4.06779661,0.089928033,5.21070319,3.523236282,3.51067829,3.42291736,4.536324262,4.628180064,1.240948031,0.905574963,0.095494749,14.9409464,23.50274953,3.118617844,0.245072043,0.659403063,0.441520544,0.06496829,6.073864597,4.510622968,0.103976728,6.48E-08,8.14E-08,0.135751961,0.328196269,0.189563221,0.147205437,4.92E-08,7.87E-08,0.09530611,0.395455673,0.338712668,0.421539287,-2316.75545,0.782432257
4.06779661,0.134389073,4.332267793,3.343581035,1.224999044,3.052123549,2.966614607,4.188539329,2.626956391,0.848107143,0.071347032,165.3027241,161.7399282,3.368936827,0.649596493,1.696575799,1.037005033,0.062144419,2.304767681,2.069432698,0.171646395,8.00E-08,6.37E-08,0.120808533,0.421060715,0.125190309,0.102769176,4.97E-08,8.27E-08,0.058524596,0.301117172,0.476991352,0.515733395,-2357.416635,2.219870703
4.06779661,0.077790479,5.432836844,2.773671885,3.344821913,3.426082613,4.407258482,4.366900565,1.981707511,0.89652309,0.071287869,18.52230063,64.55266301,3.174767484,0.365359048,1.777161468,0.540896163,0.044529952,4.863798935,2.841659433,0.145168161,9.25E-08,8.52E-08,0.174185493,0.336299431,0.155528298,0.120469163,1.13E-07,1.22E-07,0.06834904,0.443364091,0.446360346,0.37613238,-2341.221195,0.352448681
4.06779661,0.12158387,4.000549068,3.556721494,1.172165433,3.250282618,3.212096405,4.75290948,2.449032935,0.85045335,0.060372003,42.26488196,145.6567959,2.860273334,0.283914142,0.997220044,1.242714009,0.055664334,7.809358766,2.746473646,0.100717615,8.92E-08,6.46E-08,0.151223116,0.361810142,0.15072479,0.165770805,8.93E-08,9.06E-08,0.069753197,0.317282173,0.471297512,0.352020914,-2344.509862,3.188389213
4.06779661,0.068754988,4.494652261,3.383132787,2.681918589,3.163109017,3.943331551,3.82077004,1.930474374,0.864195003,0.037696263,4.905498413,74.43183633,1.633014931,0.364614492,1.033416538,1.093500307,0.302173895,2.025493004,0.910256218,0.118680162,1.33E-07,9.65E-08,0.093794483,0.367942524,0.170326439,0.135766477,1.06E-07,9.75E-08,0.113489482,0.325491765,0.507612892,0.396185076,-2351.438309,0.654423691
4.06779661,0.105173058,3.942154036,2.725070395,2.062860973,3.024899818,2.367037961,4.36004307,0.834133691,0.827712141,0.189400797,72.01782629,9.764729615,10.193125,1.629485892,3.775376695,0.220063786,0.012293628,1.629789948,7.443201739,0.174037247,9.63E-08,4.04E-08,0.068240249,0.433925294,0.161344166,0.086570875,7.14E-08,1.07E-07,0.075881853,0.284709042,0.521594328,0.298745201,-2356.045246,0.744381406
4.06779661,0.151909906,6.166497906,4.094896911,3.882305855,3.742534002,5.266508808,4.936064154,1.197465205,0.921432422,0.051589498,69.58253362,298.9968114,2.271129191,0.155122549,1.588211389,1.65081701,1.491103072,3.088223647,4.597906403,0.087110837,1.02E-07,7.92E-08,0.169593471,0.413220808,0.11674995,0.113623053,9.38E-08,1.25E-07,0.099701481,0.829101867,0.489015006,0.332074393,-2372.502899,0.926858464
4.06779661,0.078495389,4.818327676,4.428213895,3.086519433,4.133439889,4.487500025,5.23651321,1.039551565,0.902106706,0.057641654,8.945550293,4.03762355,4.90888127,0.259670273,0.40448137,0.5670281,0.160825374,1.915836707,68.22921352,0.110562895,6.01E-08,5.23E-08,0.099624049,0.464797819,0.164816567,0.11158327,5.87E-08,7.39E-08,0.048615155,0.291236019,0.379905382,0.393181411,-2339.116963,1.289881977
4.06779661,0.115190331,4.935048077,3.38327391,3.434517739,3.988984318,4.303647165,4.504062901,1.18541131,0.890055557,0.084832538,20.64942822,15.81494658,4.827330044,0.431645441,1.964451536,0.38675468,0.03893802,4.404262303,0.78085203,0.184299088,6.27E-08,3.75E-08,0.150810534,0.371094593,0.159597389,0.08092,7.00E-08,6.49E-08,0.05327816,0.424229952,0.503756403,0.4293562,-2344.724327,1.04262388
4.322033898,0.127137485,4.346830844,2.769299645,1.050159461,2.39318846,3.569012201,4.099250532,1.481418342,0.849710361,0.092356545,30.52446107,75.46990111,2.759602136,0.187484819,1.231025895,0.961180245,0.024608078,1.01629908,0.397669009,0.138589853,7.53E-08,5.09E-08,0.163786122,0.402572844,0.169257184,0.085930532,9.62E-08,7.06E-08,0.039863172,0.366283566,0.527785927,0.424169701,-2346.617685,0.363961518
4.322033898,0.121888146,3.415611374,3.216116657,1.359870556,2.369520851,3.328161654,4.380916664,1.591897408,0.861037498,0.083546321,848.1773982,54.30848571,7.955422882,0.910533835,2.922191174,0.595578786,0.157463044,110.3931903,0.871711346,0.132566388,6.31E-08,4.54E-08,0.191654106,0.404604646,0.116394039,0.105209257,5.54E-08,8.15E-08,0.049571319,0.3451755,0.3940352,0.449677662,-2349.260029,1.540763805
4.322033898,0.124589054,4.97391626,4.271644674,1.902324673,3.230016085,3.988464272,4.242289067,1.056955001,0.875170347,0.089063816,20.50772635,49.22003782,2.755644325,0.263088362,1.25418482,0.805421157,0.381569194,7.604527712,2.005763916,0.124678272,8.82E-08,5.41E-08,0.129693453,0.320888881,0.197624398,0.149041826,6.08E-08,8.73E-08,0.07807288,0.378534483,0.46386604,0.340714828,-2347.815929,0.649453312
4.322033898,0.089529314,4.580711045,3.021404806,2.757488968,2.847624657,4.163145905,4.047237808,1.553010483,0.899696913,0.070585948,8.743411709,48.04469166,2.559381191,0.402243198,1.566828008,0.646738553,0.202517115,1.241893765,5.124560122,0.232039714,4.19E-08,5.09E-08,0.120345725,0.373811813,0.128359708,0.100691424,3.94E-08,5.90E-08,0.044751425,0.310950845,0.503274138,0.338387278,-2342.445046,0.376709383
4.322033898,0.131909367,5.605052153,2.670282752,2.909502329,3.001201737,3.928269711,4.151517783,1.824113669,0.873391021,0.132077037,33.65098991,69.63729838,2.707157339,0.047613509,1.606309783,0.355644993,0.054953417,2.678128893,0.677325643,0.181330081,6.29E-08,7.21E-08,0.101628838,0.331153559,0.185852986,0.123068598,2.92E-08,8.03E-08,0.076965694,0.328436574,0.42965426,0.36752478,-2349.031921,0.569409232
4.322033898,0.127897838,4.68651055,2.556849567,2.033508719,2.185497083,3.340144954,3.660244682,1.817406008,0.829209833,0.155054633,29.21253623,120.9712768,2.391135165,0.629833391,1.555500632,0.467019225,0.009106657,3.633423856,6.904342817,0.084193309,1.20E-07,6.43E-08,0.135738386,0.438566121,0.148072977,0.12115407,5.48E-08,8.05E-08,0.072274818,0.380172728,0.433087909,0.296652984,-2337.455874,0.458507492
4.322033898,0.113369257,5.022757639,3.882280014,2.409533746,3.521003894,3.854466188,5.207103689,1.421370609,0.873568355,0.132171304,52.61015389,18.91149389,4.908028443,0.184473623,0.761615056,0.381034303,0.039113281,10.87726007,3.48489152,0.157932406,7.97E-08,4.50E-08,0.093302476,0.350177603,0.205213159,0.142704624,9.97E-08,1.09E-07,0.050669398,0.247848267,0.556580043,0.315868437,-2341.1404,0.769930474
4.322033898,0.087952018,4.862949297,3.54170252,3.59025071,3.996655583,4.498068957,4.737185169,2.137545715,0.913164596,0.047484467,12.72663519,38.5355149,4.095638461,0.588949925,1.866582918,0.561164252,0.118284667,1.562921984,1.069897832,0.285165012,1.21E-07,1.12E-07,0.082446517,0.28129194,0.14881758,0.122792792,9.72E-08,1.22E-07,0.079485707,0.464383275,0.445880252,0.521463817,-2360.603122,0.129858925
4.322033898,0.135801787,4.168390218,3.425053516,1.808814928,3.266317024,3.041550766,4.672489593,2.255678991,0.865946972,0.258691996,55.6373634,175.8313465,2.433195081,0.040311596,3.848773169,0.19625521,0.003387639,1.196001649,3.702178666,0.243086171,5.92E-08,1.00E-07,0.201359833,0.251494788,0.130052936,0.126527372,5.16E-08,9.02E-08,0.047478599,0.758153839,0.418324137,0.375280403,-2346.485378,1.8017849
4.322033898,0.142289418,5.468826898,3.743649462,2.450966031,2.660309379,4.719546607,4.195942946,1.201614605,0.876524577,0.093583589,76.11703098,133.5899607,3.402529284,0.484769959,1.945424309,0.782691479,0.07581493,6.636197882,1.873634396,0.135758089,1.21E-07,8.35E-08,0.14787106,0.287406702,0.186152249,0.140536014,7.38E-08,7.98E-08,0.102275527,0.553055723,0.40519674,0.640264099,-2366.51236,1.095362045
4.322033898,0.068691272,4.136970272,2.543487273,1.239344663,2.630080946,2.859207963,3.95150401,1.491285901,0.807898703,0.079937746,622.7490832,23.23885743,8.841487261,1.162137739,1.385390675,0.605962309,0.045787929,0.932362701,7.186173638,0.158544805,7.32E-08,4.87E-08,0.127022928,0.443908003,0.102863548,0.110137413,4.88E-08,6.07E-08,0.05752307,0.356925703,0.468109634,0.328575526,-2374.507078,0.752566185
4.322033898,0.091517105,5.330405844,3.330078554,3.322242649,2.082264191,4.485069125,3.390844287,1.629524721,0.862132816,0.14805122,32.82606842,40.35705084,2.880439333,0.873154131,1.587921708,0.244695319,0.041250038,1.351928656,1.087176856,0.096261124,9.73E-08,1.07E-07,0.083041443,0.414187789,0.1685799,0.130934965,9.24E-08,9.51E-08,0.106994388,0.33361198,0.322881475,0.335884063,-2374.67478,9.916802483
4.322033898,0.090533756,4.653646628,3.446296522,2.518735478,2.492622029,4.379107414,3.688524776,1.118061792,0.868708499,0.176693159,38.66199213,16.9713297,4.822930455,0.988333037,1.45018602,0.280628472,0.013162632,4.428472963,0.936399921,0.155757161,9.12E-08,3.44E-08,0.08328066,0.433874096,0.170517961,0.097728817,6.78E-08,1.00E-07,0.058841011,0.360973506,0.341451437,0.486257203,-2340.149105,0.922241232
4.322033898,0.103859776,5.659235755,2.361822107,2.922542873,2.486275843,4.51962145,3.611162505,1.287733613,0.89566643,0.051299646,5.99000681,16.36140869,2.188315631,0.196597647,1.794210168,1.364947465,0.198279961,3.774502913,1.571718308,0.216504512,6.48E-08,5.46E-08,0.135278307,0.327155322,0.172009809,0.091923114,3.93E-08,1.02E-07,0.057128676,0.300700998,0.496959405,0.313517696,-2350.50217,1.906060361
4.322033898,0.101903409,4.689276928,3.378475059,2.539816726,4.00294196,3.915673996,4.398791822,2.216761911,0.921606678,0.049470479,41.10453115,88.73960703,2.327512643,0.23582234,4.365130615,0.718824903,0.315055664,2.037916526,10.59990281,0.09720316,8.83E-08,5.69E-08,0.19094571,0.424927721,0.112847028,0.087801303,8.16E-08,1.07E-07,0.086274744,0.453259212,0.552394887,0.354881884,-2377.074575,0.753039682
4.322033898,0.078314592,4.053062409,3.784869674,2.164771682,4.26004696,3.621513886,5.303026823,4.382875892,0.920269141,0.028846831,35.7448663,389.2653651,1.934947134,0.324913895,4.173346803,1.817011418,0.136466899,35.34484312,5.048750797,0.139124387,6.30E-08,4.74E-08,0.162492572,0.357567952,0.179757697,0.101896473,6.39E-08,5.45E-08,0.05916069,0.87785724,0.346193168,0.367844371,-2379.67344,1.878235705
4.576271186,0.139544989,6.039782453,3.125042163,4.432480382,2.262482383,4.979296711,4.304293231,1.531987621,0.864391832,0.091022083,297.0679699,65.78658749,4.862611583,0.278524641,2.497836216,0.307904102,0.061073927,3.914173044,0.36198777,0.243604044,8.81E-08,4.67E-08,0.137329556,0.227080926,0.190304866,0.133317018,8.01E-08,1.07E-07,0.068363268,0.565437989,0.690603233,0.381047407,-2406.053901,5.988401411
4.576271186,0.082577261,5.643073632,4.330923352,2.950680066,4.252001929,4.430221961,5.076587179,1.353811567,0.890952895,0.245005766,24.00783119,269.5482479,1.237626949,1.084396562,1.774813721,0.234181369,0.027952215,57.87125171,0.082710341,0.130102262,6.99E-08,5.37E-08,0.187663149,0.422033922,0.098017479,0.109252122,4.39E-08,8.65E-08,0.052930811,0.612044727,0.602266252,0.390525668,-2379.414313,2.269932302
4.576271186,0.08861339,4.863267566,3.33266153,2.998123495,3.214502567,4.296977715,3.937222512,1.502279538,0.873955297,0.283724325,67.15132658,73.16910847,3.535069958,0.31884488,1.67449297,0.183010797,0.0017196,6.01738932,0.257283062,0.1913576,7.44E-08,6.46E-08,0.194579577,0.349643852,0.143128213,0.078027145,7.06E-08,5.97E-08,0.043263343,0.444579048,0.505201609,0.389053939,-2348.80042,1.154631917
4.576271186,0.09723633,5.22040908,2.754990315,2.435544048,3.180458664,3.944107325,3.832774516,1.696209025,0.872458171,0.120153259,57.03713663,82.29748769,3.438001998,0.359117822,1.178368631,0.436435231,0.052740691,2.985207312,7.675484993,0.126015291,9.60E-08,6.74E-08,0.119556379,0.371248064,0.160258545,0.158809845,7.34E-08,8.03E-08,0.064111559,0.245969925,0.443027617,0.333384685,-2334.479932,1.656193646
4.576271186,0.07407293,4.937741511,3.764776751,3.552405583,4.267789902,4.092483553,4.868389154,1.900472125,0.919154933,0.046491014,20.84209902,115.8146924,3.778102361,0.784425071,1.761277654,0.323197449,0.225825165,2.628656586,1.831847517,0.206082086,4.25E-08,6.02E-08,0.134730525,0.367095511,0.121539279,0.126946997,6.57E-08,5.60E-08,0.043605378,0.339948536,0.517588715,0.420668356,-2355.485901,1.194157451
4.576271186,0.111565332,5.024209706,3.192195014,2.410229135,1.732130228,4.50703462,3.284867022,1.42696543,0.838247716,0.167213448,144.9803491,37.9609566,4.979030819,0.695508031,1.058119479,0.37265711,0.022114596,3.691585267,1.036395387,0.158277785,4.40E-08,9.82E-08,0.072170109,0.40877303,0.186331108,0.115937212,2.72E-08,7.15E-08,0.058510515,0.341373799,0.364975495,0.576851937,-2340.025446,0.569811188
4.576271186,0.127472872,4.31357517,3.386508846,1.343902823,3.348226517,3.244904488,4.61221371,2.34554229,0.856621,0.135312391,84.16642055,138.4837855,3.55445705,0.281758374,3.045923514,0.469558321,0.039025297,26.69179274,10.25828366,0.191207349,7.54E-08,5.75E-08,0.109435993,0.31781438,0.158505987,0.142758639,8.15E-08,7.44E-08,0.080277363,0.471981803,0.427527664,0.430431808,-2331.054529,0.5185733
4.576271186,0.088270844,4.417051577,3.405815472,2.795460561,3.46720146,3.829816558,4.459606374,1.191399787,0.869416969,0.102740259,101.8132305,64.30272438,3.970600945,0.083176786,1.60054616,0.46818953,0.10099172,2.077238263,0.967540181,0.100486749,6.43E-08,5.80E-08,0.210652302,0.381073634,0.134689656,0.098459939,3.09E-08,5.68E-08,0.07463751,0.40652396,0.563029007,0.317967016,-2401.279052,0.842326605
4.576271186,0.06946176,4.849091562,4.476306585,3.405387248,4.56153634,3.997843512,5.377948826,1.963208046,0.899921169,0.105904196,78.57566937,182.8016272,3.496417189,0.314229672,1.899088891,0.276573543,0.018744273,10.63063748,1.727397211,0.260394094,6.74E-08,8.59E-08,0.160593005,0.278329085,0.12036561,0.109927027,5.29E-08,1.02E-07,0.070390871,0.38579857,0.410762906,0.456346096,-2351.352152,0.263801358
4.576271186,0.050437336,5.002448414,4.576603431,3.835210768,4.576119401,4.678470064,5.188878445,1.164828585,0.927826593,0.066592,13.77505717,49.43140322,2.841617968,0.473202682,0.447064724,0.342477594,0.056795483,25.56728747,0.950866722,0.15032112,1.47E-07,8.34E-08,0.140744666,0.315776084,0.170367774,0.120593358,7.91E-08,9.93E-08,0.102196589,0.548374165,0.478112071,0.449223264,-2334.998062,0.516483326
4.576271186,0.090820267,4.516537025,4.063000149,3.196248114,3.740992116,3.930335523,5.047011269,1.878199912,0.845195307,0.134219438,75.4709948,148.2895358,2.971484268,0.091679836,0.106532545,0.251408363,0.034341337,3.631991865,0.847062299,0.194870338,6.36E-08,3.55E-08,0.14254733,0.382543348,0.122635509,0.114823233,6.40E-08,5.77E-08,0.042580021,0.364607583,0.461416833,0.446835866,-2358.239579,1.960849599
4.576271186,0.126095145,6.18428769,3.077729608,1.371773004,2.088139405,2.64627093,4.266495865,1.311633354,0.765025293,0.16733188,506.217563,79.30779114,3.613926158,0.016727809,3.04258407,0.805506352,0.014812002,5.280142624,30.67624529,0.091024812,6.97E-08,9.38E-08,0.15702857,0.277628139,0.201049924,0.189844991,6.75E-08,1.07E-07,0.083423226,0.396171337,0.55603126,0.455116745,-2433.522121,6.480009715
4.576271186,0.080534062,5.155920502,3.273098918,3.479639783,3.455175776,4.16773501,4.639998068,1.846756304,0.895721439,0.067468074,73.26344782,97.76505106,4.38626575,0.502503227,1.691536052,0.436156837,0.113410461,8.991073707,1.492021578,0.148664946,8.57E-08,7.98E-08,0.193851633,0.365924873,0.12140328,0.126483942,8.77E-08,9.94E-08,0.043670974,0.403890934,0.46212447,0.373385878,-2338.703538,0.459712587
4.576271186,0.096809015,4.951153682,3.059750848,3.166702188,2.585692263,4.30620963,4.388696741,1.445140214,0.871012653,0.099408902,21.22813295,44.47988081,3.228949996,0.195567735,0.80255809,0.486997342,0.086668547,3.057916255,0.417395123,0.19620691,1.22E-07,7.24E-08,0.088372279,0.358855291,0.180826195,0.088654388,9.02E-08,8.08E-08,0.087084573,0.312496081,0.381639242,0.358962057,-2316.93365,0.359117775
4.576271186,0.097485807,4.569146817,3.796910533,2.486152705,3.621525488,3.844216889,4.730511879,1.996335745,0.864100905,0.114113293,134.0304439,111.370021,4.004662464,0.225035259,1.41710696,0.388796087,0.041843282,11.23577095,1.071522051,0.094529801,1.12E-07,9.22E-08,0.164693401,0.353653197,0.152133606,0.170253093,8.43E-08,9.87E-08,0.064736515,0.380032705,0.310067779,0.61829597,-2340.570419,2.689127855
4.576271186,0.092679032,5.086067092,4.379936791,2.831650117,3.613566723,4.366129165,4.643866397,1.440780471,0.873653266,0.103177116,19.04839966,42.46912122,2.890868893,0.06389434,0.73073601,0.441541044,0.118867674,16.55503253,2.437530706,0.168553978,7.11E-08,4.60E-08,0.115127697,0.401988536,0.167700276,0.086571768,3.64E-08,9.22E-08,0.060057499,0.334884744,0.392386663,0.554541217,-2334.10719,0.864054193
4.576271186,0.135918251,6.247154228,1.915486885,2.501029003,1.460016189,4.570352726,3.106190829,2.074014119,0.862301749,0.101809174,40.30313518,134.3569906,3.06931482,0.298883062,2.05996678,0.758049494,0.009700956,56.34161774,2.407919429,0.171192287,6.06E-08,3.37E-08,0.140434691,0.388711661,0.142828187,0.099446261,5.85E-08,7.22E-08,0.057386687,0.336946051,0.435860393,0.433556017,-2350.091779,0.562524682
4.830508475,0.115460329,4.583302625,3.973387733,3.135542132,3.742692714,3.797806976,4.753939667,1.108037816,0.88755187,0.157676633,131.2751533,95.75943774,4.212235207,0.463047651,2.803945694,0.354960589,0.044735943,2.736781928,0.322509953,0.272789738,1.23E-07,5.76E-08,0.140353747,0.239278582,0.129530447,0.128367958,6.22E-08,9.50E-08,0.08967919,0.572393823,0.354301588,0.432934827,-2371.299825,1.154337797
4.830508475,0.10588965,5.501847409,2.850181858,2.508861668,2.974917355,3.701842454,4.46892298,1.515095428,0.810981601,0.050081056,242.734971,32.21660909,7.292602124,0.145908654,1.061382153,1.130778865,0.037063404,13.6631499,0.867829551,0.175890223,7.89E-08,4.25E-08,0.176112293,0.395398913,0.110291414,0.098246532,7.04E-08,8.25E-08,0.044060352,0.324536886,0.507884089,0.482690337,-2358.20389,0.328994101
4.830508475,0.093487984,4.793552921,3.158007565,2.817876661,3.371715746,3.56955893,4.401737544,1.203997044,0.851533968,0.074219512,8.877953829,47.79720632,2.302714535,0.602440096,0.411737555,0.557339625,0.08722961,0.546017834,5.680605622,0.22530776,5.17E-08,6.92E-08,0.102913536,0.387005274,0.130728965,0.107891559,7.92E-08,7.34E-08,0.046152632,0.375212261,0.368763761,0.362731474,-2340.817937,0.756398008
4.830508475,0.114939411,4.594364583,4.364468829,1.83690436,3.650393256,3.374451847,5.000450665,1.301718363,0.809566813,0.246706416,18.56349227,236.3111021,1.687693912,0.684421399,1.224739317,0.24091761,0.020945385,3.588018053,0.870741111,0.090109677,1.30E-07,4.34E-08,0.108183101,0.484007379,0.144807343,0.124913696,4.94E-08,9.19E-08,0.04797849,0.463814063,0.591345305,0.364338888,-2362.934759,0.336075752
4.830508475,0.113960459,4.40168563,4.450592884,2.164062869,3.174479672,3.644740402,4.869342007,1.433036209,0.854149398,0.160341723,16.57205879,73.10487009,2.606311324,0.109719205,0.458047664,0.398243603,0.022776858,6.98818447,3.833696648,0.172207693,6.35E-08,7.27E-08,0.092110827,0.325818242,0.130989465,0.196196291,7.53E-08,7.53E-08,0.082677196,0.303109451,0.494004593,0.312270502,-2328.695167,0.193407617
4.830508475,0.084609075,5.565590974,3.930015162,3.292854515,3.640339284,3.954409471,4.709815246,1.052256718,0.877018922,0.1965529,9.03289302,16.45727195,3.541079692,0.181274948,0.899918471,0.194862885,0.005632242,13.71326518,3.229346088,0.198177298,8.78E-08,7.82E-08,0.138039909,0.342646212,0.14895473,0.13355201,2.82E-08,7.07E-08,0.038629577,0.385057506,0.399053948,0.412308846,-2327.249934,1.531839534
4.830508475,0.126259342,3.967521124,1.75198719,1.863087443,1.029940512,3.504232481,3.342020593,1.821011057,0.798364126,0.065885265,23.80542833,128.1277542,2.762738059,4.928367886,1.736387758,1.021968794,0.092587949,1.524881385,12.55015482,0.182782483,1.03E-07,3.96E-08,0.150200078,0.323267925,0.153747469,0.117254884,7.78E-08,9.95E-08,0.072746841,0.418285705,0.527088133,0.333597969,-2407.508865,12.37673015
4.830508475,0.111664973,4.952116132,3.181233828,3.093145377,3.871674875,3.686483585,4.679309143,3.596946681,0.888957469,0.103077128,86.17352297,952.3277019,3.276965274,0.419137368,3.353107665,0.318971377,0.024723004,10.86849469,6.042026782,0.203672736,7.28E-08,5.61E-08,0.173218334,0.253752632,0.18404259,0.134536911,5.11E-08,9.37E-08,0.050776524,0.48630059,0.462688604,0.351026071,-2340.952168,0.159101389
4.830508475,0.0813523,4.768254215,3.657558566,2.584832832,3.176762126,3.654566427,4.200451623,1.274900779,0.848796739,0.093595594,13.75038822,97.32013072,2.088181424,0.292324009,0.599405465,0.529327857,0.137132083,1.213946761,1.195424727,0.235795075,9.77E-08,1.04E-07,0.081269575,0.320425982,0.146015855,0.123762019,7.09E-08,1.38E-07,0.092731083,0.305921082,0.544988889,0.332344244,-2336.214744,0.281792268
4.830508475,0.08840013,4.155630928,4.013621991,2.303403072,3.810244526,3.40327064,5.022468383,1.264926517,0.874721212,0.07439,8.375987751,34.03817959,2.891330661,0.579015224,1.32036344,0.408195575,0.146658359,6.434148156,11.45727977,0.183710447,7.70E-08,4.75E-08,0.129936072,0.357700819,0.148608092,0.127726256,9.66E-08,7.62E-08,0.052318017,0.362341285,0.493783757,0.344686805,-2335.329265,0.338486272
4.830508475,0.111087272,4.573699434,3.319695742,2.490414988,3.780420799,3.879159616,5.226038842,1.377281541,0.888929152,0.072198439,46.82186869,38.34564073,4.706677251,0.182611621,1.093166268,0.624868516,0.14435728,6.758465049,4.474352421,0.188778288,6.07E-08,4.63E-08,0.122382778,0.391525806,0.139307465,0.101737102,7.33E-08,9.93E-08,0.056268281,0.342062919,0.310483715,0.402794116,-2349.681455,2.248710454
4.830508475,0.118707165,4.818756631,2.584035959,1.055310223,2.927097498,3.539376436,3.651716435,3.693858464,0.855917918,0.105659273,149.7045196,667.3022781,3.222861687,0.327580885,5.125649478,0.654383938,0.056775364,10.21080249,0.691391965,0.15759583,9.34E-08,6.87E-08,0.155534829,0.38122998,0.129562719,0.101368155,5.75E-08,7.02E-08,0.074708199,0.378130619,0.450022122,0.384475268,-2350.257717,7.469289782
4.830508475,0.079984297,5.831583576,4.700018911,4.607940697,5.277500334,4.709609675,5.790957761,1.699877874,0.871593638,0.046161226,32.86159332,48.31619461,5.52578753,0.212490239,1.048174788,0.330255748,0.019854574,3.055904209,0.789481495,0.141058067,8.42E-08,8.02E-08,0.202790858,0.349617559,0.149498835,0.096640868,7.70E-08,9.45E-08,0.060393477,0.614031842,0.410135579,0.403518278,-2370.573608,0.427605751
4.830508475,0.096386794,5.027252231,3.169772311,2.812161398,2.565502001,4.355471767,4.037407275,1.829854819,0.860600881,0.093640405,23.40335556,144.5467051,2.597570225,0.130025979,0.610439806,0.606090453,0.118724558,3.888841497,3.960730762,0.140928105,1.29E-07,5.04E-08,0.073515908,0.480387186,0.130839419,0.09831132,7.13E-08,1.02E-07,0.07601771,0.261900868,0.378270268,0.365981415,-2340.542479,1.341623084
4.830508475,0.138222906,4.181667573,4.241225237,0.81811555,3.517003078,3.03799236,4.664548969,0.640323647,0.843686009,0.151615582,71.38881633,20.2735898,9.008794395,0.743929431,2.348505607,0.455793093,0.033627428,17.04687662,4.192592829,0.100338057,8.41E-08,8.49E-08,0.189248297,0.326065367,0.151770543,0.159520429,8.36E-08,1.03E-07,0.073056952,0.372389879,0.512542602,0.358072673,-2416.511659,0.732389209
4.830508475,0.087919641,5.580575347,3.054439096,3.411912445,3.170974494,4.967570503,3.53522485,1.430844979,0.915211061,0.082384597,19.66295093,115.7986133,2.538438455,0.011434629,1.666165599,0.474054827,0.175503403,2.386221091,1.007154684,0.086452321,6.00E-08,5.33E-08,0.19934906,0.346651774,0.209125891,0.111442571,9.73E-08,1.01E-07,0.04697807,0.389781362,0.350675058,0.499416377,-2359.747916,1.448349613
4.830508475,0.112090709,5.004389721,3.742470412,2.236051331,3.186540621,3.315220072,4.200839073,1.220048536,0.85346499,0.069492112,16.12400009,20.98717198,4.334888533,0.262580914,0.939915146,0.70336305,0.213860747,26.66936369,0.603703832,0.105954891,1.56E-07,1.03E-07,0.081174568,0.338527172,0.209046339,0.170367898,1.11E-07,1.22E-07,0.094928639,0.314289756,0.342421487,0.224080813,-2348.384575,7.952476738
