L1,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
249.4742565,0.088705327,4.36578808,3.098970632,0.751942502,2.125600323,2.896625363,4.289786462,4.480784644,0.821085229,0.107682876,29.19117938,3.695709575,2.444840851,0.473873246,1.165038342,0.696659726,0.026630136,2.03336686,42.39417286,0.181996274,8.65E-08,8.64E-08,0.10754375,0.39873805,0.155907392,0.112289863,3.87E-08,1.28E-07,0.043524332,0.259101041,0.561816584,0.456092002,-2350.057723,1.762163033
249.4742565,0.238871201,4.279155779,4.873933951,2.675930748,3.425380957,3.337888637,5.116554654,0.483502008,0.659305314,0.091530987,26.00520542,12.24008688,11.77223908,0.062663358,13.13853476,0.457882175,0.37531114,30.1864176,5.660988004,0.207634321,6.31E-08,4.04E-08,0.211059256,0.306124257,0.147581794,0.091232257,4.26E-08,1.15E-07,0.036367853,0.906651723,0.717568914,0.445426882,-2521.338729,5.282930844
249.4742565,0.131705854,3.695774687,3.638999109,0.710517562,3.768119066,2.963259637,4.790525787,5.422358972,0.834114712,0.122548911,20.64952351,3.340565641,1.889245448,0.566655898,1.50792268,0.493176882,0.016915892,5.446520868,1.226987087,0.072353675,9.23E-08,4.58E-08,0.18088203,0.460587045,0.134940619,0.10106028,3.71E-08,8.20E-08,0.050176093,0.261545588,0.453611453,0.450390913,-2342.414672,0.316655265
249.4742565,0.096513097,4.066407793,2.781246678,1.942989712,2.991439966,2.806818377,4.331321101,1.953402037,0.837143439,0.063627171,25.68067716,6.136572852,4.2010118,0.672552462,4.119865903,0.642966349,0.145184229,10.09689247,4.894309779,0.09663038,1.04E-07,7.24E-08,0.155701423,0.480613916,0.09810734,0.106537648,5.10E-08,5.81E-08,0.062409007,0.588192886,0.628024418,0.385857847,-2394.81166,7.701850387
249.4742565,0.217244336,3.61628296,5.588710654,0.46692772,4.545441456,3.596387649,5.409559386,0.363492764,0.88568987,0.059710912,34.20899605,32.95443372,14.60430256,1.304606801,5.809655976,1.35338555,1.05749568,6.932333233,3.093041417,0.129360864,5.42E-08,6.89E-08,0.124899949,0.368841859,0.171747393,0.150078611,1.10E-07,8.60E-08,0.055071005,0.902318563,0.457970445,0.480328762,-2428.481236,7.116002078
249.4742565,0.093156073,4.31729594,3.032048167,1.86710187,3.08555676,2.970475561,4.504719812,0.753951463,0.868790445,0.058495604,323.8785303,15.05226067,15.61574732,0.369136836,2.980966664,1.103517789,0.146594219,35.57191446,1.864603743,0.118708854,7.12E-08,3.33E-08,0.126245947,0.404840424,0.133631683,0.123549055,5.62E-08,6.25E-08,0.093023814,0.333346418,0.437252969,0.407130283,-2354.277309,2.809240553
249.4742565,0.189190768,4.49363531,1.954938098,3.041489548,4.073863153,3.355866864,5.243927427,2.053993266,0.862009698,0.09764896,499.5553105,3.361640903,5.338675956,0.071181153,2.752816079,0.550876509,0.104012649,1.713023844,17.5160812,0.138548351,1.06E-07,6.58E-08,0.180743812,0.384363701,0.101251407,0.139070632,4.03E-08,4.84E-08,0.056021837,0.627878753,0.384560542,0.518628065,-2420.50165,2.358507944
249.4742565,0.048511793,6.375289061,5.370473849,4.525390617,4.973377639,4.559636919,5.51097961,0.874867728,0.789323337,0.038654538,829.9979344,5.463307878,15.73804826,1.169459987,0.333060202,0.569606864,0.234923561,0.462090566,2.801204034,0.160547468,5.61E-08,5.38E-08,0.188348698,0.288568304,0.160682857,0.093655113,4.50E-08,8.71E-08,0.108197319,0.688795608,0.661964609,0.445301153,-2471.570199,4.088446017
249.4742565,0.088589231,4.275496657,3.284876358,2.283657406,3.830395943,3.188977439,4.825030602,10.76601054,0.847389818,0.056252522,13.06305656,2.815157618,1.117953529,0.598687473,1.180846111,0.650310901,0.012638056,18.32379667,0.99210753,0.173506623,6.90E-08,7.00E-08,0.131706943,0.387985073,0.166383054,0.095294126,5.40E-08,6.20E-08,0.045123925,0.526572323,0.481750166,0.710082886,-2362.967049,7.643379662
249.4742565,0.172173963,3.167204791,4.486636149,1.046587676,2.709073824,3.230303997,4.587341821,0.204501525,0.838749191,0.051612812,7.805132245,334.4605406,4.767275748,0.557366758,2.793691529,1.645433939,0.690470105,0.923157764,3.541126584,0.214719229,4.06E-08,6.63E-08,0.116421139,0.346515241,0.146932706,0.121211328,7.29E-08,6.29E-08,0.054200114,0.32255717,0.342847162,0.653897245,-2733.947457,1.403180571
249.4742565,0.165761471,3.797860828,3.589969645,1.607009935,2.862901971,2.869620799,4.470133608,0.855291473,0.846717502,0.157982136,316.4079734,8.150768751,11.83172332,0.368075011,4.903413277,0.387834868,0.093539409,3.124661199,6.863982967,0.127272547,1.42E-07,4.46E-08,0.140371723,0.377314496,0.162415755,0.117699355,4.98E-08,1.10E-07,0.074925777,0.738190411,0.709335055,0.319055978,-2390.803662,0.649807847
249.4742565,0.131376052,4.699748926,3.975816433,1.633397704,3.66266424,3.40926185,4.854718762,1.078334025,0.87056875,0.093578431,33.99330102,9.389038938,6.971407442,0.230364307,1.634872642,0.496446566,0.16086492,5.053506944,0.52201691,0.161629745,6.01E-08,8.16E-08,0.113652986,0.297777085,0.219067139,0.141759653,7.62E-08,1.07E-07,0.066113067,0.270417125,0.423893104,0.381696654,-2337.848978,0.321141739
249.4742565,0.102889491,4.48948764,1.812200906,1.070044016,2.236962432,2.45966522,3.582398386,2.353222569,0.729719102,0.078511239,37.31193915,6.166216329,3.570477593,0.251264935,0.625328292,0.805080101,0.080240796,1.426750324,0.318392847,0.14514721,8.98E-08,6.46E-08,0.20900529,0.334849986,0.116059518,0.139088714,7.18E-08,9.35E-08,0.055848962,0.238149942,0.459925071,0.401831845,-2369.296938,3.492731303
249.4742565,0.16542428,4.562496897,3.178099263,2.222471329,2.623317956,3.816311703,4.330291529,4.758947064,0.773743382,0.072039969,27.4992147,3.667828616,2.435572068,0.17065935,1.066630868,0.89654657,0.006597041,15.27461205,2.733165673,0.222497906,8.03E-08,6.68E-08,0.083372293,0.352618991,0.137702476,0.151849513,5.18E-08,8.85E-08,0.051958533,0.318466929,0.482349375,0.330598344,-2368.407248,3.156146563
249.4742565,0.112053408,4.495508996,2.337876979,2.73132399,2.389170047,4.135814645,3.937063985,16.97454891,0.872639712,0.089480504,46.15979592,2.654411102,2.019389702,0.53793742,1.723896433,0.649151297,0.125867857,19.97535784,3.174245356,0.17320988,7.98E-08,9.85E-08,0.06926347,0.386241573,0.212625695,0.113692003,9.34E-08,8.50E-08,0.044967022,0.341682068,0.360579547,0.477596149,-2328.678965,1.055277748
249.4742565,0.086474026,5.114543209,3.884933062,4.150348859,4.29402935,4.974369035,4.939722992,1.623492233,0.923340157,0.045817077,84.18053109,5.393561843,5.625526378,0.466946636,1.641024942,0.46550962,0.101567907,12.13629925,5.988587094,0.162169489,6.86E-08,5.26E-08,0.183572182,0.346402021,0.135765283,0.120558235,8.07E-08,5.96E-08,0.05153253,0.802820347,0.517330635,0.37249988,-2359.536982,2.552940533
249.4742565,0.121097795,4.444949698,1.834466717,1.962703656,1.661819744,3.598058074,3.643975175,1.076397974,0.844057642,0.070181777,799.1731229,10.8641193,12.39506303,0.330878116,4.077763291,0.964715228,0.273412488,3.010247221,1.145289969,0.236044762,7.96E-08,6.10E-08,0.090397773,0.39382984,0.115385376,0.101140137,5.40E-08,8.69E-08,0.06320183,0.189743934,0.552936088,0.32754008,-2372.038904,0.668851632
249.4742565,0.089151079,4.244456726,2.439227861,1.487531851,2.205160351,3.276750359,3.832514439,3.559086026,0.825138646,0.059473479,53.05925185,4.03551355,2.697615518,0.806945298,1.222828438,1.078581421,0.050295411,1.576044131,2.075008708,0.208623032,8.19E-08,6.77E-08,0.08159406,0.397769163,0.147056858,0.096425654,6.56E-08,7.96E-08,0.068530937,0.283979567,0.516781733,0.268305992,-2358.097146,5.402108132
249.4742565,0.11770148,5.31401223,3.009323406,1.763828339,2.868815415,4.597993954,3.64821952,0.928185806,0.905348541,0.107324954,185.2896203,8.301850863,11.24383025,0.101474033,2.239930658,0.69115395,0.118902204,5.526620716,1.038163931,0.178481404,1.25E-07,4.31E-08,0.120770126,0.291985349,0.185667658,0.149546857,7.12E-08,8.38E-08,0.073548283,0.414126658,0.41729811,0.391986377,-2369.676091,5.822392101
2.526315789,0.149272429,4.413104369,1.75144937,1.918511103,2.497485974,3.693220892,4.561157594,0.667358977,0.889943198,0.02942261,101.7658766,4.596267164,19.11324956,0.521767852,4.425950965,2.693740222,0.084965546,6.630281811,6.900155217,0.124606764,4.64E-08,7.45E-08,0.186451874,0.384450752,0.093857131,0.137847706,7.78E-08,1.07E-07,0.072785467,0.396198367,0.364384564,0.410541579,-2365.802289,0.83011972
2.526315789,0.144122465,3.848533962,3.048359656,2.219140854,2.585130825,3.789851436,4.786503328,0.830382786,0.907108633,0.016723698,124.3771732,3.765049422,13.92932495,0.347039421,6.5363891,4.395127692,0.534674485,6.338475373,2.648248627,0.106487763,5.43E-08,9.04E-08,0.195171448,0.272868099,0.208695847,0.109509041,8.01E-08,1.18E-07,0.107267458,0.606758461,0.371174974,0.426198541,-2363.074253,0.368557713
2.526315789,0.114720153,4.338010451,3.429601922,1.148449027,3.333481366,3.306801554,4.241365446,0.459975431,0.883261785,0.110836695,101.2586791,3.513160307,26.17192111,1.442935279,2.206575677,0.599704985,0.016353723,9.078335439,4.657981903,0.097440048,7.25E-08,7.64E-08,0.115656075,0.447868259,0.155018239,0.118753895,7.03E-08,9.86E-08,0.065263166,0.275007452,0.603610018,0.365717336,-2347.552669,0.744242982
2.526315789,0.161171261,2.47969828,2.747825461,1.36031419,1.578998108,2.485177291,4.597605891,1.510526044,0.879508589,0.031898417,212.951666,2.221661818,7.238980967,1.595530799,7.470843215,3.061546422,0.122897197,2.693454135,4.24355708,0.195653291,5.58E-08,3.69E-08,0.207558308,0.308799379,0.098202803,0.117993109,5.35E-08,7.83E-08,0.071792886,0.369665473,0.631791182,0.360015745,-2376.358866,0.760805029
2.526315789,0.068723244,5.018722913,4.191992925,3.583112257,3.947038078,4.396666147,4.520587586,0.741265019,0.900103879,0.088566771,207.281781,0.696488944,11.05944076,0.59092132,0.44784485,0.414879374,0.062861734,5.325172467,1.534801813,0.175787613,8.03E-08,6.94E-08,0.108630204,0.394928205,0.172836317,0.106435266,1.04E-07,9.87E-08,0.041382042,0.351206828,0.560868332,0.331054678,-2346.10259,1.40945913
2.526315789,0.088407128,4.368839369,3.661555272,1.605319125,3.600554009,2.882926861,4.637213287,0.846265724,0.848916588,0.050103297,11.86436878,3.263277616,5.105311365,0.217532214,0.294861438,1.183433537,0.14742357,1.307789839,0.094761303,0.184422791,7.18E-08,9.84E-08,0.119565588,0.350506259,0.160476081,0.125746832,9.40E-08,1.12E-07,0.059282072,0.202827904,0.488218586,0.301818382,-2348.448848,0.555241477
2.526315789,0.106879699,4.546925646,3.935275172,2.166546859,2.647925713,4.574386261,3.959755171,0.539900834,0.902675985,0.045712832,17.27770481,2.961238834,11.58166267,0.193508444,1.624181433,1.393946196,0.280660338,1.647940453,22.54308725,0.20984142,6.90E-08,5.92E-08,0.161878786,0.280033462,0.161753899,0.089371662,5.10E-08,6.58E-08,0.097120527,0.255495676,0.63740551,0.296312202,-2355.28025,0.304288221
2.526315789,0.087801894,4.619098187,4.339188348,2.657094255,4.625939373,3.847023899,5.414607279,0.770977956,0.892121256,0.07141026,16.76014822,3.011596365,8.859014387,0.206805062,1.022293729,0.519558451,0.034833224,1.432289249,1.67819781,0.19952314,7.92E-08,5.71E-08,0.105370893,0.319911114,0.142347492,0.13600504,5.88E-08,6.20E-08,0.096842064,0.343552044,0.50435274,0.434892535,-2354.53256,0.510303292
2.526315789,0.128938469,4.820271283,3.72970428,1.848069949,3.306157021,3.737036243,4.42176433,7.778430532,0.870237639,0.089210145,9.520732017,0.467027571,2.097136924,0.021887345,3.464401545,0.842780604,0.061377844,4.34308675,5.136544462,0.128854145,7.78E-08,6.22E-08,0.182627395,0.383651343,0.132288407,0.097739624,8.73E-08,8.96E-08,0.074838769,0.41954405,0.391814067,0.38837637,-2365.775921,0.929617838
2.526315789,0.059366287,5.100971766,4.415080117,3.227454952,4.473758679,3.88719048,5.111229311,1.400543274,0.907078185,0.082090724,41.12511309,0.48662516,4.215419915,0.376561341,0.216377669,0.414626484,0.117743944,44.37280962,0.038073194,0.192100491,6.90E-08,5.35E-08,0.130915968,0.407167844,0.137553586,0.087589818,6.09E-08,4.95E-08,0.04467206,0.306785168,0.563279435,0.398474018,-2378.619187,7.292105802
2.526315789,0.138271089,4.192497215,3.915038344,1.241778022,3.138960767,3.223842501,4.651980513,13.2652541,0.882576219,0.137145923,25.06557164,0.371809921,1.830162197,2.481421482,3.513615483,0.343699601,0.047907024,1.727754558,3.297463831,0.184486575,8.11E-08,4.24E-08,0.120329879,0.271309377,0.134466055,0.178706609,6.40E-08,9.67E-08,0.110701221,0.435590005,0.442807197,0.376164268,-2353.763296,1.07722
2.526315789,0.113747577,5.105402594,1.963525281,1.556816108,2.181673506,3.288577602,4.199711492,2.955147728,0.888591163,0.128243308,36.49960409,1.517972152,2.799875993,1.793580738,2.594570803,0.726574952,0.015043386,0.593299251,0.276089897,0.179443594,7.24E-08,5.54E-08,0.146463214,0.369004498,0.126800775,0.11594821,5.83E-08,8.14E-08,0.062339441,0.253452642,0.486772511,0.355965644,-2373.569125,0.890041852
2.526315789,0.079412387,5.140644869,3.476176622,2.79830436,3.349765934,3.766813446,4.582637736,3.540138962,0.893754386,0.088786616,17.35626101,0.726762076,1.829605806,0.081890044,0.696703189,0.459523577,0.117738608,1.277838424,0.905230171,0.141369369,9.10E-08,7.91E-08,0.179614384,0.393896405,0.113749693,0.108685065,6.39E-08,5.05E-08,0.062684799,0.257496277,0.52901604,0.291322525,-2342.289328,0.354540641
5.052631579,0.032554775,5.443656031,4.038767695,3.473198545,4.300800954,4.178075051,5.117519468,6.497312551,0.854170114,0.052017302,205.9672388,2.362543511,2.953940227,0.136024045,1.457265611,0.42352601,0.164452068,82.82199345,21.99693045,0.121865735,3.50E-08,8.39E-08,0.187668327,0.361859673,0.123962744,0.137300235,7.39E-08,9.24E-08,0.067343002,0.513199198,0.853766332,0.514911762,-2453.749626,1.919193776
5.052631579,0.073738786,4.887017957,3.856077503,3.37327703,3.86357779,4.109022991,4.91098937,1.803145777,0.921333538,0.025468643,1.706790682,1.786816354,0.557692681,0.336286693,2.078987626,1.446118341,0.244897577,0.354983179,1.214637872,0.229966532,9.47E-08,7.39E-08,0.23442933,0.174333335,0.125491595,0.15907566,8.21E-08,8.19E-08,0.076703216,0.504242271,0.622848961,0.401391216,-2393.708057,0.57040522
5.052631579,0.105944741,4.356845743,3.682468157,2.297553118,3.206242934,3.237112557,4.951918492,0.697186987,0.883600885,0.110526048,27.30132709,3.576915441,10.1346009,0.905932557,1.884426619,0.412507202,0.091491659,4.251443653,3.816331596,0.10842922,5.60E-08,8.95E-08,0.147484269,0.373771604,0.157705617,0.117876273,9.05E-08,1.05E-07,0.094732675,0.312877684,0.435521048,0.508184953,-2353.223628,1.412488587
5.052631579,0.054966748,5.339678642,4.112643058,3.17478929,4.411466363,4.083200341,4.728320719,1.638067982,0.881849683,0.069105324,12.34049085,1.578429098,2.319307981,0.189129524,0.431547836,0.51470205,0.092459169,12.78094548,17.66528662,0.113413641,1.08E-07,1.03E-07,0.139170366,0.360224785,0.203578761,0.120270583,7.83E-08,1.45E-07,0.06334143,0.325940532,0.525783924,0.487035335,-2345.287093,1.190703073
5.052631579,0.092946407,5.081411417,3.555814919,2.934378025,3.399598778,4.114330745,4.838499375,7.839675902,0.871817737,0.135258794,54.94048746,0.807493318,2.236094006,0.103680015,2.224465122,0.316553082,0.011561647,5.615559868,2.170672765,0.176387355,3.69E-08,3.53E-08,0.183116964,0.39078451,0.108002304,0.080205474,4.42E-08,6.54E-08,0.061503211,0.416045282,0.606375309,0.372088447,-2347.574761,7.83278629
5.052631579,0.092673191,4.780474959,2.932973613,2.358073814,3.649363781,3.929617228,4.912479463,0.952940378,0.908245226,0.083477642,82.28576138,4.168574845,10.97429868,0.236886416,6.577794244,0.70545635,0.095894942,13.55624116,0.909666114,0.138658783,6.36E-08,6.35E-08,0.193783234,0.346273541,0.143929746,0.09777949,7.83E-08,1.26E-07,0.079574876,0.432790057,0.506291915,0.361125344,-2368.485249,0.331609388
5.052631579,0.127902283,4.664084683,3.930413349,1.958286872,3.531475829,3.738403157,4.642036114,0.800860414,0.899499751,0.079500323,9.379666756,3.542741931,4.159536184,0.435750529,0.355563447,0.775232452,0.078492627,2.428425749,34.16331599,0.121640325,9.81E-08,5.53E-08,0.14378014,0.382808953,0.135747847,0.151039725,4.51E-08,6.26E-08,0.064982749,0.313956332,0.528333093,0.262576329,-2346.057097,6.104462593
5.052631579,0.118561117,4.67152233,4.091276407,0.723548152,2.662187756,3.512927585,4.090828912,0.975695016,0.87303652,0.032793467,37.71494563,2.888658087,7.007653861,0.21624893,2.291090521,2.965422859,0.123099123,4.402013377,0.572082652,0.179977434,9.76E-08,9.02E-08,0.139075055,0.298415819,0.194976187,0.143012956,7.16E-08,1.07E-07,0.044542182,0.211425052,0.572583611,0.385120286,-2359.332018,1.610315843
5.052631579,0.089746223,5.144363494,3.970513864,2.679445298,3.444122363,4.375140287,4.195112102,2.311174254,0.866650995,0.103414367,17.21932151,1.391631559,2.434619247,0.368173722,0.722456114,0.348547428,0.028303435,2.371414801,45.50154763,0.230674819,8.73E-08,7.80E-08,0.106758742,0.356315993,0.117561394,0.124643723,6.74E-08,6.96E-08,0.064045028,0.3896125,0.396627665,0.292923419,-2326.672547,1.681538763
5.052631579,0.061875274,4.71635641,4.179896444,2.528271907,3.867807098,3.483988688,5.158391125,1.368996181,0.907371643,0.123134483,14.18055467,1.761950577,3.076064715,0.051727652,1.310624321,0.381341531,0.026626609,1.481212172,13.46736243,0.131436124,7.40E-08,6.56E-08,0.205836692,0.341520325,0.151576845,0.103468319,3.70E-08,7.60E-08,0.066161443,0.281826914,0.520687629,0.283415918,-2384.183552,1.498283675
5.052631579,0.098892486,4.420604234,3.438017827,2.416519308,2.723110093,4.122110271,4.242905028,0.387870704,0.919057101,0.08751032,6.342860502,9.7313996,5.384735581,0.022612108,0.758738575,0.779279369,0.344851427,0.124815843,2.82136707,0.173511576,8.00E-08,6.14E-08,0.100889401,0.304791057,0.173025119,0.150738868,6.31E-08,8.11E-08,0.097043695,0.216722852,0.459964666,0.297151677,-2358.516633,0.626416478
5.052631579,0.077983263,4.877110704,3.859184683,2.559218515,3.530045355,3.75556451,4.601081745,1.683209551,0.870101771,0.035914873,135.7302808,0.631847624,3.693793734,0.136916766,0.178902961,1.712909017,0.063527268,3.509027088,0.286732547,0.192402643,6.11E-08,9.94E-08,0.144115939,0.352120098,0.137386494,0.123615512,3.23E-08,7.89E-08,0.050359042,0.345903829,0.578565931,0.317508158,-2342.540755,1.230560173
5.052631579,0.094932604,4.589225637,4.350599569,2.248773219,3.916463029,3.867235825,4.842133821,1.976977192,0.894781768,0.083486621,35.00856917,1.208347771,2.978318877,0.130546552,1.345462164,0.610094659,0.166192507,9.715017966,0.843871695,0.110404408,5.72E-08,6.30E-08,0.174203259,0.25256548,0.174864835,0.184002139,1.25E-07,9.80E-08,0.103959535,0.306938527,0.522030479,0.441758284,-2332.81024,0.256024168
5.052631579,0.031362857,4.601851575,4.397362328,2.766656891,4.24747754,3.373622478,4.938032523,0.939461272,0.864696615,0.105119744,59.63867446,2.240603898,6.93668509,0.515788432,0.413077427,0.315637441,0.043698638,1.844999487,1.936661535,0.185381379,9.15E-08,1.13E-07,0.10971837,0.322366772,0.147521872,0.133456471,8.01E-08,7.89E-08,0.101554772,0.237590595,0.534297972,0.340410187,-2369.669117,0.379395161
5.052631579,0.093259457,4.71648402,3.356693027,2.954490685,3.442377516,4.264513568,4.589002473,2.321876027,0.895215747,0.048523,32.06045865,2.328615179,3.253962017,0.245663784,2.033480931,0.827791172,0.280857233,3.889450587,0.346862765,0.166741682,7.87E-08,6.08E-08,0.17830758,0.362337982,0.123922666,0.118003021,4.55E-08,5.83E-08,0.050686826,0.341812049,0.385964075,0.434317147,-2344.376008,0.731766361
5.052631579,0.066599859,4.768228049,3.603980503,3.098011322,4.118230671,4.105228323,4.764397421,1.619849458,0.9264237,0.051265417,12.18890269,3.354500383,3.032655678,0.344395159,1.136322979,0.703627002,0.248572991,2.057587995,0.519733308,0.215857095,6.12E-08,7.45E-08,0.148393897,0.310565405,0.140023895,0.091092842,7.68E-08,1.15E-07,0.094066539,0.209732403,0.410106781,0.368526949,-2367.939862,6.517587563
5.052631579,0.186671223,4.682425414,1.487013504,1.193910632,0.61407919,3.337551187,3.813501641,0.887258444,0.891120002,0.100244747,55.8961791,1.609484221,6.93101995,3.699753411,6.204478334,1.136898604,0.034996877,1.227456303,1.786847654,0.188871613,6.70E-08,6.70E-08,0.208994762,0.2384427,0.148736541,0.132640362,6.13E-08,6.55E-08,0.08231376,0.326534758,0.554213736,0.477727195,-2386.466997,1.196499955
5.052631579,0.108560289,4.426957097,3.370417066,2.342908079,3.874803931,3.148841127,4.846515699,3.127731071,0.853566609,0.026092825,5.938784927,2.318021525,1.361865975,0.461193285,0.560816827,1.818285073,0.058781868,1.537615448,3.737916113,0.137300303,8.23E-08,7.13E-08,0.149674627,0.394677499,0.126302224,0.114824347,9.49E-08,6.12E-08,0.07722069,0.32025907,0.461545459,0.44712397,-2358.040281,0.311836813
7.578947368,0.10741524,3.625733331,3.99745656,1.055224324,3.278719105,2.869563932,4.741756047,29.51300616,0.856431341,0.093027337,40.80060255,0.812642725,1.812645703,0.458716662,2.460296296,0.689128242,0.06595322,15.39337931,5.930308145,0.157445699,8.68E-08,3.87E-08,0.232883517,0.283390932,0.127252744,0.155565064,4.61E-08,5.99E-08,0.043461812,0.302571468,0.49638131,0.373215467,-2349.903465,1.761134575
7.578947368,0.097627017,4.354106073,2.89269701,2.290115578,2.50021333,3.576155199,3.952728796,7.90155319,0.871268169,0.105269324,322.5181002,0.81780145,2.885987089,1.074401488,2.805146814,0.444998612,0.087698328,0.710322838,3.199178018,0.127749518,3.32E-08,8.15E-08,0.192228666,0.403211226,0.116908806,0.104553408,7.70E-08,8.49E-08,0.0553481,0.259747348,0.579737031,0.431337095,-2349.26586,0.965295923
7.578947368,0.079870429,5.676550137,3.444734948,4.085454206,3.583546266,5.095545024,4.530900852,1.925281917,0.913818039,0.052482103,22.07605909,2.004075065,3.430724035,0.116877037,1.236922856,0.494816215,0.179503642,3.930479684,1.627094295,0.19977994,6.75E-08,5.43E-08,0.12814413,0.283858094,0.16723653,0.138539249,6.44E-08,6.64E-08,0.082441804,0.447875252,0.516910417,0.356390022,-2341.73097,1.123457065
7.578947368,0.098628221,4.783106228,3.383279266,2.426877766,3.385510982,3.40777158,4.264532439,9.680455244,0.846488633,0.107534814,39.77760847,1.075343957,1.900948844,0.53307969,1.495879069,0.338365416,0.033053589,16.53135855,2.506513492,0.175506595,5.74E-08,9.99E-08,0.09569452,0.342581032,0.150437502,0.172025838,7.65E-08,1.20E-07,0.063754159,0.404597543,0.409334291,0.35573095,-2331.978769,2.254258682
7.578947368,0.070889377,5.004124741,3.783060437,3.244313932,3.532101895,4.135103236,4.725670863,0.710219677,0.882575629,0.141447024,39.87803745,4.66802213,9.941525617,0.290112334,0.685101994,0.276856572,0.012278456,2.046476614,1.093007482,0.112066662,7.71E-08,1.11E-07,0.172388999,0.350263799,0.168987129,0.112731272,8.90E-08,1.18E-07,0.083561743,0.270602169,0.485425825,0.306054472,-2338.287817,0.768746817
7.578947368,0.090410367,5.425704855,3.889993278,3.409943745,4.22416109,4.721184744,4.644595103,0.830653734,0.884721242,0.040927498,27.62079525,5.097194122,9.311567022,0.100778908,0.686618488,0.789026325,0.128261941,2.363291746,2.155221569,0.113820262,9.50E-08,5.64E-08,0.074431129,0.413301618,0.208615206,0.122739041,1.08E-07,9.83E-08,0.067092385,0.377323359,0.50522767,0.500077985,-2369.599352,0.540412054
7.578947368,0.137016033,4.833691025,2.917835035,1.313149264,2.25799128,3.705744704,4.139369618,0.443243099,0.868248192,0.112338434,53.31332074,9.898035085,25.09284649,0.6680235,4.388051545,0.663590534,0.006408974,1.29330857,0.567522037,0.180729765,9.90E-08,8.67E-08,0.136954707,0.284737376,0.224312568,0.126334308,7.77E-08,7.26E-08,0.046930941,0.314068834,0.520545573,0.632362014,-2361.987593,0.473612099
7.578947368,0.109674903,4.083036081,4.621250036,1.848113326,3.283072201,3.373296404,5.168730558,7.87451297,0.845738568,0.154194887,57.63536234,1.235888831,2.4381522,0.370815492,0.898232253,0.324975118,0.011248556,1.641376557,1.072506467,0.211492167,7.28E-08,5.60E-08,0.098567576,0.296145696,0.121646065,0.17329603,5.42E-08,7.47E-08,0.09885221,0.21942161,0.455699805,0.276523822,-2350.718522,1.28297491
7.578947368,0.122822589,4.193016418,3.775433797,1.131055989,3.071022181,3.1896957,5.036865855,0.562439299,0.913416383,0.019397459,86.69558553,6.215975558,19.58380643,0.243681094,4.465645552,4.592821768,0.188403674,5.432045963,1.378056909,0.17359639,9.06E-08,7.94E-08,0.152442707,0.346835364,0.155244128,0.105602829,3.73E-08,6.86E-08,0.066278305,0.380833826,0.443713452,0.423759713,-2417.871649,6.479626928
7.578947368,0.100387659,3.9173741,2.233919865,1.652490818,1.752842849,3.607085225,3.487688675,3.951583455,0.877435355,0.111895826,196.0288352,1.928260459,3.354828901,2.168204294,4.28200942,0.546773877,0.061630758,1.673375924,3.989309145,0.154042124,8.71E-08,6.28E-08,0.10336689,0.436146353,0.125183197,0.097114866,7.89E-08,5.87E-08,0.084146283,0.399365857,0.469041003,0.37973358,-2350.292587,3.210180702
7.578947368,0.100711836,4.51904651,4.008323336,2.299114325,4.154015337,3.187713236,4.898495525,0.703512542,0.835562775,0.097032301,36.18151108,4.711907232,10.15958056,0.035519914,0.305882564,0.530890888,0.009866741,2.338884538,0.700556751,0.232873132,7.10E-08,7.59E-08,0.122057107,0.252886192,0.138364888,0.158968487,8.94E-08,8.25E-08,0.094849875,0.275945693,0.50573975,0.33377056,-2346.224073,1.933706905
7.578947368,0.08766652,5.459407662,4.889666306,3.172663207,4.880224293,4.088062033,5.769207271,0.864513671,0.887199531,0.137876653,10.62977077,3.193277863,4.735215529,0.048106911,0.646351491,0.237772352,0.024645086,7.293123824,0.130259578,0.192351686,7.07E-08,5.92E-08,0.16205815,0.346474859,0.151003733,0.105472061,4.50E-08,7.36E-08,0.042639262,0.40339502,0.337884662,0.442051033,-2368.499659,0.544917482
7.578947368,0.053932347,4.808927319,4.353468698,2.704464345,4.257940039,3.687532488,4.963211547,1.020427725,0.894782395,0.094004633,70.4205798,1.588794775,5.296266361,0.137488376,0.633313062,0.449295697,0.141264567,2.2636546,2.445989815,0.212881403,5.81E-08,6.93E-08,0.133780447,0.322826831,0.13987688,0.118503508,7.97E-08,8.68E-08,0.072130637,0.362210575,0.485073331,0.329149492,-2351.955001,1.186223634
7.578947368,0.058351324,4.409862389,4.2296667,3.248946616,3.239166851,4.223834424,4.818947928,0.686592734,0.914683507,0.143886201,17.76627716,4.072764225,7.017145546,0.108240043,0.700197832,0.273197773,0.034649896,0.242024923,6.101722281,0.176016813,9.07E-08,7.49E-08,0.13461901,0.28884311,0.152052204,0.167462368,8.19E-08,7.78E-08,0.081006169,0.270453934,0.506026672,0.432417558,-2369.122707,1.113348854
