omega,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.784810127,0.137221239,3.243232541,2.780562686,1.326727492,3.777402566,1.926100008,5.281895118,4.990507943,0.844612195,0.063134835,86.55334705,349.291044,3.972307666,3.985615142,1.006592824,4.934116174,0.047606681,1.744775187,4.656945326,0.151810079,7.86E-08,7.16E-08,0.073533807,0.449165393,0.159462948,0.104103224,7.55E-08,5.91E-08,0.061924265,0.548274527,0.527884311,0.264160827,-2386.999327,0.677523076
0.784810127,0.121984837,4.02295124,4.102837907,1.285497771,3.415517762,3.227534769,4.606305902,0.534635962,0.862164641,0.075637355,16.64365492,9.648605397,10.00191691,6.242456875,0.246856767,1.52268405,0.053859292,0.139380553,1.567559439,0.228812283,1.02E-07,5.42E-08,0.126659913,0.304845836,0.153168735,0.110441685,6.51E-08,9.21E-08,0.076071235,0.25666774,0.50129964,0.374506783,-2357.226339,0.344090861
0.784810127,0.11579296,5.182943017,1.947311405,1.77006119,1.327678053,3.151606846,3.440863965,1.796246943,0.7724897,0.081753367,130.4608641,96.00280799,6.123121802,5.365603473,0.479673559,1.458145275,0.033825678,1.592802389,5.797408851,0.169324206,1.24E-07,6.99E-08,0.20281973,0.305648613,0.113821685,0.135062875,8.81E-08,7.42E-08,0.073322534,0.224341113,0.495943276,0.332484248,-2368.763746,1.75248876
0.784810127,0.140422767,4.032035886,5.114367244,1.469303985,5.040665142,3.514184066,5.442500576,0.681109016,0.891385945,0.066638646,4.17627291,21.255369,4.9077443,9.889673402,0.143155485,2.004527517,0.024929486,13.20545364,3.930786866,0.195954858,6.52E-08,4.38E-08,0.175383656,0.304891434,0.140697201,0.11675522,4.67E-08,5.55E-08,0.066317419,0.519454208,0.45893376,0.37306015,-2355.952555,0.441682744
0.784810127,0.102229901,4.323787641,3.597710685,1.696571862,3.580983346,2.950993662,5.010434409,15.46569701,0.868702259,0.067971877,39.04592036,12.24753582,2.410989078,1.516732767,0.397277713,0.448890079,0.206358667,1.982566577,1.789665401,0.145499035,8.03E-08,4.32E-08,0.119330066,0.411329831,0.116894604,0.135474598,4.35E-08,7.00E-08,0.07147163,0.236916641,0.336402159,0.4474223,-2357.467219,0.489479488
0.784810127,0.099267455,4.72917291,2.482664119,1.968377663,2.43244178,3.075240415,3.843608164,23.46592168,0.849089866,0.092584517,117.6630888,106.8870024,1.933896687,2.352665358,0.156235389,1.837576686,0.188233435,2.599191341,1.239543855,0.21848961,6.89E-08,4.53E-08,0.131753302,0.417922026,0.080782822,0.108796055,4.41E-08,6.53E-08,0.042255962,0.301727645,0.494685019,0.346093987,-2368.668995,0.682381675
0.784810127,0.085958668,4.057970157,1.496340103,1.556095277,2.313609217,2.435189058,3.651136591,3.308090106,0.834912934,0.067246819,15.61909951,203.040634,3.782124915,3.741272651,1.134822973,3.191246002,0.321451226,3.082217989,0.909505052,0.185336356,7.21E-08,7.57E-08,0.214047871,0.270432529,0.130832672,0.149355469,3.25E-08,8.00E-08,0.049994842,0.145424216,0.596167979,0.359851603,-2355.082852,7.749475675
0.784810127,0.089791541,4.736036259,3.223211207,1.927328897,2.547317834,3.90711682,3.729328779,0.780500271,0.843990854,0.074905828,199.7013345,43.76155226,10.91516645,9.328027556,0.42132342,0.571289482,0.146996873,5.315155349,3.056608468,0.188164456,7.19E-08,2.87E-08,0.130101201,0.44681819,0.09665004,0.093111582,4.27E-08,7.39E-08,0.045154314,0.358964646,0.379585212,0.437625683,-2355.510103,4.769907664
0.784810127,0.099503429,4.636365897,3.465981276,1.53321848,3.02316972,3.591049344,4.241432118,1.156067449,0.851396794,0.094258494,27.26964075,87.80317871,4.166690531,6.935877904,0.187807632,1.173170976,0.038135333,7.538988695,2.386417872,0.189199733,9.91E-08,8.13E-08,0.084205171,0.373352522,0.162135983,0.116211338,1.11E-07,1.37E-07,0.074894825,0.351075499,0.379343827,0.346906585,-2322.581495,5.827723769
0.784810127,0.13249802,4.001191171,3.713928003,1.219103061,2.901313559,3.823157017,4.142554611,1.782730488,0.862621421,0.093906866,58.49014923,215.2427861,2.959131019,5.01320437,0.622678841,1.298025949,0.019683367,1.558296143,3.212389372,0.109140654,9.28E-08,6.84E-08,0.054374592,0.487042365,0.133750341,0.111254259,4.23E-08,8.21E-08,0.104437504,0.380611784,0.430628003,0.374775671,-2349.57352,0.427010245
0.784810127,0.117600925,5.188224965,4.732002707,2.675038094,4.395132827,4.162196904,5.300941474,0.650720117,0.903875617,0.1005944,6.345784369,696.2176926,0.4525945,13.54689232,0.043680619,1.222186232,0.504640489,3.709227034,5.485203869,0.134017736,6.24E-08,5.01E-08,0.143565728,0.350299553,0.172729289,0.104405249,8.61E-08,1.12E-07,0.094982135,0.580574321,0.503554189,0.269531793,-2362.209344,0.658231236
0.784810127,0.10413698,4.220193221,2.310544937,2.178408408,2.284230342,3.470527151,3.787322891,2.262494761,0.862241519,0.075871224,23.67750867,745.1436608,3.159753352,5.386966455,0.665469253,3.975654832,0.082004818,3.249228492,1.832225023,0.202334639,6.67E-08,4.35E-08,0.239345269,0.219727334,0.114451507,0.14744726,4.78E-08,1.01E-07,0.076693732,0.282424254,0.462853626,0.410554657,-2339.310427,0.322155786
0.784810127,0.158097136,4.768898509,2.653994584,2.021591007,2.832467787,4.175293681,4.032424318,0.688798302,0.924675672,0.07683745,21.30437231,78.35000724,8.155298078,15.08721228,0.039736453,4.635769969,0.627050136,3.480960705,3.12489933,0.144822951,9.53E-08,8.97E-08,0.102441286,0.374421971,0.137245307,0.141592682,8.88E-08,1.27E-07,0.099475404,0.333026344,0.448903936,0.500297564,-2354.466266,1.365033701
0.784810127,0.187400002,4.722764723,4.213051886,3.311706955,2.876767212,3.547951634,5.1741133,5.847538588,0.846400241,0.143020929,190.5015186,33.14097476,1.864018686,1.218849955,0.006394593,1.203772819,0.267952052,8.34198214,0.363846213,0.27010986,1.05E-07,6.70E-08,0.101168983,0.271211504,0.16359362,0.131952168,6.44E-08,6.58E-08,0.061963562,0.456771103,0.610460109,0.542646531,-2471.416154,2.737968219
0.784810127,0.100614889,4.23893749,3.261184343,1.610832131,3.285137126,3.166424212,4.267659739,4.319613349,0.878395306,0.071346711,91.93357505,30.32502641,2.793967861,2.438094852,0.446936439,1.204829292,0.21592214,3.77645035,4.149117348,0.071810059,7.22E-08,7.88E-08,0.102610057,0.419307832,0.17097328,0.157417895,4.98E-08,1.22E-07,0.077880554,0.239524925,0.418978553,0.338418144,-2341.378565,0.705165446
0.784810127,0.100573013,4.783494145,3.44344236,2.693148714,3.613772222,3.758527839,4.628373794,1.200246845,0.889844579,0.060504249,53.10146522,9.915361789,6.80069113,3.521964381,0.205636166,1.120486217,0.374952135,60.58514112,0.805574488,0.158526708,7.37E-08,4.36E-08,0.158117996,0.282425863,0.151315219,0.124088932,4.29E-08,1.06E-07,0.125525016,0.315262244,0.600730372,0.559721786,-2341.563113,0.112987909
0.784810127,0.11898654,3.458112866,2.794158329,0.87993008,1.570855947,2.523097998,3.858506778,4.593795598,0.838930303,0.101013847,52.34837713,140.1965664,2.718849411,3.117494216,1.108742728,4.091522565,0.030055813,47.41912863,6.804873625,0.107770688,7.17E-08,4.88E-08,0.11543139,0.376423956,0.174051708,0.1497245,6.98E-08,9.96E-08,0.076597469,0.306593764,0.379884113,0.502798196,-2350.947793,0.625039456
0.784810127,0.146274771,4.473776668,3.205859524,1.497596497,1.981051066,3.654998098,3.381758384,0.490957999,0.869195189,0.095913055,55.16919631,68.65232174,26.44541759,32.54599336,0.261605236,2.60289759,0.1610981,2.181398662,6.10675675,0.110503301,6.84E-08,4.56E-08,0.165275486,0.367719106,0.152118197,0.123969004,5.50E-08,8.36E-08,0.080414653,0.205987694,0.446762298,0.481382952,-2383.577753,0.887921476
0.784810127,0.118931388,5.265291303,5.053434153,1.689847836,3.782759403,3.972918628,4.693943866,10.76345581,0.878304786,0.117979732,61.58538098,471.4484568,0.912060689,1.96327949,7.377655928,0.837821636,0.122125134,1.07378596,2.312052878,0.159603923,1.03E-07,8.02E-08,0.224565547,0.245860111,0.158116986,0.15612663,9.91E-08,1.23E-07,0.055726396,0.703043807,0.604017961,0.420606702,-2389.284648,2.510024628
0.784810127,0.121168898,4.407239258,2.601843431,0.961037011,1.664919207,3.122219381,4.042865523,3.593610946,0.790247961,0.096144734,732.4110008,16.78892132,5.214657472,2.348309035,0.378793632,0.519478942,0.072776112,1.553974817,0.193457351,0.18600397,1.05E-07,5.75E-08,0.177734077,0.304707338,0.135675169,0.11661398,5.93E-08,6.73E-08,0.079265177,0.193897738,0.440856105,0.641181952,-2351.000766,0.218279289
0.784810127,0.126772554,5.410303243,3.01428169,3.180558524,2.945221202,4.492110122,4.087487679,2.003697238,0.88484808,0.069626937,36.98434801,63.49077866,2.53614359,3.69784177,0.101615434,0.690258884,0.176379455,3.064875843,0.574508613,0.071370457,9.48E-08,8.76E-08,0.174866798,0.39379566,0.161586665,0.132020515,6.66E-08,7.51E-08,0.06635958,0.408807477,0.333596029,0.410790878,-2343.422289,0.641406436
0.810126582,0.100553527,4.370757185,2.959896906,2.307661914,3.533318927,3.674271257,4.631375816,0.607939892,0.880356419,0.051520846,46.01356166,100.0585981,18.44472021,20.65930512,0.50769037,2.104437894,0.158276516,1.103194445,0.642354927,0.167295846,7.03E-08,6.75E-08,0.193711847,0.323529602,0.100063946,0.132105925,3.55E-08,6.17E-08,0.083292599,0.337364018,0.428135865,0.378290226,-2347.23779,0.583286517
0.810126582,0.068214664,5.700276335,3.530591846,4.491968763,4.10431935,4.561054585,4.6207069,1.055112618,0.928299495,0.038570549,10.08001016,30.3583158,3.361503459,4.32025324,0.397204692,0.167599611,0.26247707,13.08815291,3.890617769,0.084557995,7.95E-08,1.06E-07,0.193732045,0.334748542,0.152444812,0.134382967,5.49E-08,9.02E-08,0.100133307,0.386010796,0.437278656,0.48622821,-2376.480939,0.263682284
0.810126582,0.088135489,4.515367046,3.913667624,2.822710153,4.040669973,3.857824116,4.460615969,7.107986531,0.875841952,0.04663003,32.5132385,72.13906188,2.070940752,2.726737345,0.121683954,0.712528072,0.320307732,3.286610958,0.395070017,0.1953266,6.83E-08,7.37E-08,0.074608103,0.420596141,0.156452258,0.086879633,1.05E-07,5.26E-08,0.066136965,0.28453612,0.521854414,0.3499692,-2340.146536,0.782575563
0.810126582,0.123864831,4.546866639,2.678313443,2.646133304,2.359836201,3.606561787,4.225232362,1.883070964,0.82700594,0.073729667,96.35384444,241.1800689,3.07320421,4.968056582,0.062343682,1.149882767,0.154887109,5.044710689,0.193453713,0.188407897,1.22E-07,5.11E-08,0.110817593,0.303735723,0.177163129,0.141639654,7.54E-08,9.82E-08,0.078235657,0.454632686,0.679270122,0.42602538,-2362.358032,7.512480962
0.810126582,0.150615815,4.4660009,2.893994549,1.126219476,2.963270983,2.976619464,4.557639336,0.864413992,0.83334977,0.090073189,243.4359522,34.051208,13.52275606,9.904464215,0.212919146,2.634268474,0.071602723,6.933049432,0.822236476,0.146304667,6.47E-08,3.99E-08,0.182994612,0.325277302,0.145819399,0.130946816,5.85E-08,6.14E-08,0.068656979,0.323103696,0.447804661,0.459844055,-2350.499303,0.726307698
0.810126582,0.101278174,4.665709877,2.757273259,1.312566829,3.216300283,3.187043562,4.146397008,1.658105469,0.848867791,0.092029023,66.18155514,115.6931643,4.738308661,5.278359663,0.273786847,2.971392895,0.022723251,32.97323523,31.62611038,0.173538309,5.85E-08,6.65E-08,0.172840944,0.352833057,0.128666195,0.095311313,5.13E-08,7.90E-08,0.076809928,0.309396496,0.485103716,0.320229816,-2345.761265,1.241817811
0.810126582,0.092526124,4.186553508,3.172207001,1.500696939,2.036583019,3.345837189,4.073322194,2.656904806,0.812101475,0.092799934,7.076789621,24.4477029,1.396124692,2.456786149,0.398340594,0.421629601,0.026299567,0.812226636,0.712360416,0.140558237,7.58E-08,2.65E-08,0.100461181,0.466254511,0.144096558,0.093096142,4.41E-08,4.45E-08,0.05553318,0.220703659,0.507650592,0.251172783,-2338.788588,1.813469867
0.810126582,0.160065635,4.144929693,3.701262828,2.200659525,1.751573528,3.598057058,3.312446838,1.925155053,0.803944106,0.091681569,371.0253979,397.3828747,5.049079871,6.088155815,0.443086587,1.718007831,0.074073813,11.01333595,24.01684849,0.219858225,7.16E-08,6.60E-08,0.14203338,0.29321153,0.151347542,0.142393156,5.68E-08,9.33E-08,0.051155879,0.209155974,0.462636454,0.446277078,-2413.682219,0.892586779
0.810126582,0.138474637,4.970474607,2.613895668,1.773645776,2.393252416,3.779360742,3.485355162,1.026377148,0.87203205,0.083635559,101.1493245,1046.372891,7.125132454,11.82193802,0.467682859,3.403924439,0.178617036,16.12017572,1.680175658,0.197169258,4.89E-08,7.24E-08,0.2011173,0.238062207,0.140660444,0.145400607,5.66E-08,1.37E-07,0.077589868,0.295367005,0.439763998,0.395543644,-2354.698386,1.801681973
0.810126582,0.110594416,4.1318161,1.19387006,1.795889304,1.536507363,2.791283659,3.679108162,1.003869287,0.790315326,0.097853807,70.48486798,3523.098258,5.190995455,15.13232813,0.112501864,4.22411028,0.021996364,2.069738253,1.462137786,0.138682893,9.89E-08,7.59E-08,0.072475464,0.443562659,0.150222688,0.100972482,4.81E-08,1.19E-07,0.094083473,0.709135951,0.651301346,0.282451875,-2461.380054,4.363786172
0.810126582,0.103154762,5.152816118,3.632054613,2.363189525,2.712966298,4.822472124,3.824711294,0.896831539,0.874627182,0.08104322,15.44532778,29.48742138,4.524699429,6.675630713,0.167685114,0.909225195,0.042768628,12.05645681,9.404459539,0.093089719,5.54E-08,3.93E-08,0.136663713,0.404619308,0.159955899,0.116207078,7.31E-08,7.65E-08,0.089464039,0.390769459,0.41241896,0.359368587,-2332.446971,0.534511751
0.810126582,0.088533149,4.681748988,3.463226116,2.540285623,3.639198601,4.02496235,5.071802627,0.590612078,0.874163271,0.062462825,7.457460026,22.30339009,12.41916325,14.07227462,0.182464609,2.024448103,0.076883503,8.441265256,0.213524585,0.115496508,6.65E-08,4.15E-08,0.208624652,0.362223447,0.149687694,0.092264707,7.19E-08,6.59E-08,0.071702748,0.345826989,0.504094608,0.384185739,-2349.423463,0.384272133
0.810126582,0.103617849,4.687364769,3.466431997,3.283483591,3.331931739,4.218958093,4.515516188,1.351064293,0.878322778,0.053067446,35.63438906,16.26230612,5.571960487,3.958777338,0.293740992,0.707079811,0.134267773,4.895019776,2.192197787,0.243900435,7.44E-08,9.76E-08,0.106843998,0.283250715,0.182694994,0.127607098,5.71E-08,5.83E-08,0.055702473,0.338041678,0.374220684,0.296643674,-2342.998667,0.693320046
0.810126582,0.138776921,3.502353168,2.880809152,1.271014317,3.164089129,2.398285815,4.873723177,1.430682797,0.833116244,0.073427876,130.6562457,49.30803175,6.089992303,5.333538496,0.570398963,2.99532433,0.154782221,3.648248083,1.473416763,0.066307497,4.18E-08,6.96E-08,0.127503242,0.458244512,0.144951436,0.137075352,4.80E-08,1.04E-07,0.065917699,0.314430216,0.522087637,0.349490831,-2337.741995,9.968776811
0.810126582,0.11538376,4.739922952,3.235965049,2.415834397,3.043547522,4.213663833,4.149330909,19.87610935,0.889651334,0.07513865,13.89740263,459.5126012,0.550307515,2.153364597,1.652213345,2.623731142,0.081659475,10.11615364,12.50806375,0.143182452,5.44E-08,5.31E-08,0.132470919,0.286764959,0.128562659,0.188941131,4.38E-08,9.64E-08,0.120077632,0.555844297,0.439787824,0.319453721,-2348.591297,0.667625624
0.810126582,0.128266217,4.144650337,3.447604187,1.070419282,4.252835248,2.488484213,4.592568327,2.996896711,0.825778867,0.053002382,179.8595083,338.4530865,4.802663852,4.582583747,0.358100821,2.506777079,0.072561236,6.491468081,1.526585479,0.143579753,8.63E-08,6.08E-08,0.164628795,0.374096403,0.13733449,0.118144284,5.46E-08,9.37E-08,0.06221598,0.716914122,0.496521102,0.419214101,-2376.834161,3.513767623
0.810126582,0.167028238,4.424183934,1.963447735,2.231284736,2.034117072,3.489715156,4.424284274,1.058412423,0.859873423,0.09774677,500.7379145,55.06707322,8.737007669,7.07878945,1.059504706,5.601384322,0.107422537,5.687877059,0.162747101,0.188360702,7.87E-08,3.47E-08,0.147569703,0.298692285,0.152956985,0.13747123,7.50E-08,5.63E-08,0.07494885,0.35045072,0.494648488,0.490804097,-2367.34921,1.200006092
0.810126582,0.114651989,4.299188157,2.341925045,1.828492525,2.611475677,4.051493455,3.801692379,1.949380551,0.876283111,0.06825775,22.62710148,323.1018376,2.491449215,5.77077468,0.318817076,4.190113226,0.208914062,3.280498741,2.527955334,0.13416721,1.22E-07,6.05E-08,0.130123447,0.363883887,0.159544745,0.120771791,5.29E-08,9.53E-08,0.091508589,0.461652428,0.463401833,0.453474875,-2350.556564,3.534240059
0.835443038,0.164437264,4.211291948,3.191702882,1.612436146,3.394715229,3.050187009,4.333218076,30.10117643,0.898005443,0.068676802,375.0106881,147.2692502,2.804194544,2.60915055,0.63684774,3.84611802,0.219338362,4.281899142,2.861297508,0.171225188,5.60E-08,5.73E-08,0.16980893,0.317249717,0.135013541,0.133746973,6.83E-08,8.31E-08,0.072955386,0.334586817,0.367746468,0.377489384,-2355.947822,0.932883039
0.835443038,0.129682748,3.708944504,3.946202941,0.394870097,2.824105833,3.021776524,4.185792502,1.711580963,0.758993372,0.078431049,37.03732263,67.6492241,2.973423002,4.322803296,0.0312415,0.142271879,0.041138217,1.292610497,0.60671366,0.14844064,5.48E-08,5.67E-08,0.058733156,0.466394503,0.139595415,0.113072098,6.34E-08,1.15E-07,0.073763898,0.33522205,0.54625787,0.44693388,-2385.798644,3.423157617
0.835443038,0.147372109,5.511876557,2.130859265,3.046115345,2.432675669,3.988971373,4.145334755,1.73039667,0.87442025,0.074444119,39.24873902,19.62853632,4.93880602,4.340980217,0.204093654,2.089441344,0.212935432,4.191345549,0.875782082,0.07545873,9.58E-08,7.59E-08,0.189759732,0.308952418,0.170187174,0.170077895,7.04E-08,1.00E-07,0.085563708,0.203350083,0.378444277,0.332512911,-2364.620562,0.435294563
0.835443038,0.122878234,4.405154809,3.337659835,1.797668635,2.837064427,3.546698695,4.071904983,1.138462098,0.841969455,0.084513789,13.51625092,89.573262,2.793464946,5.947346953,0.595471021,0.191960273,0.120107585,11.04303734,0.283380657,0.177306466,8.20E-08,7.84E-08,0.065958146,0.413471181,0.163970382,0.118545768,7.24E-08,7.09E-08,0.060747754,0.275084195,0.580283074,0.354663145,-2335.776457,0.347940535
0.835443038,0.122311225,5.254688653,2.464061857,2.064705229,2.510964699,3.717910833,3.698328664,0.608097144,0.825918394,0.078433261,50.28594552,37.52340677,19.279576,15.54105236,0.210667766,2.465746099,0.106027625,24.67109259,1.052964328,0.180407463,1.29E-07,5.22E-08,0.138518406,0.320366996,0.171102909,0.114217785,6.78E-08,7.88E-08,0.075386113,0.215925599,0.56432553,0.35424478,-2347.017779,3.813047595
0.835443038,0.098811112,2.590344492,3.757242712,0.586238328,3.644801806,2.21078164,4.721622628,5.183529042,0.902896358,0.062852986,113.4053492,45.68394025,3.334744037,1.931378864,1.487164938,3.410923506,0.449409179,9.193812684,12.589162,0.170330022,8.03E-08,7.16E-08,0.150615812,0.324748943,0.141003984,0.128905297,5.68E-08,9.22E-08,0.084395641,0.34636224,0.424785068,0.515476102,-2361.427566,0.907255983
0.835443038,0.123135048,3.136052801,4.091247331,0.756400666,2.750789413,3.103000616,4.39591498,1.295424091,0.850549805,0.102753738,115.2392492,64.16758214,4.907390944,5.340295799,0.37393805,1.145184919,0.04255107,1.395738311,0.481903879,0.125731323,6.45E-08,3.01E-08,0.150382912,0.466582218,0.108800572,0.094955775,4.84E-08,6.74E-08,0.053546989,0.322808594,0.401671277,0.468827635,-2350.075627,0.188962939
0.835443038,0.100818537,4.617137725,2.163239245,3.344245277,1.923580598,4.500446687,3.608834605,0.822536883,0.877799949,0.053736148,20.41366949,46.15867886,5.864592415,8.611790204,0.629359834,1.753931665,0.213935333,1.251919613,5.962019324,0.17744545,6.08E-08,6.33E-08,0.156996684,0.320131732,0.166210061,0.139198637,9.46E-08,1.11E-07,0.040017107,0.330128452,0.539876379,0.368151829,-2368.513308,2.962884671
