alpha,sigma,b1,b2,b3,b4,b5,b6,theta,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.578947368,0.16739576,3.266622436,1.900266152,0.92480396,1.715407973,1.232943199,2.88399781,0.431285839,0.07967606,516.3454277,106.9846024,30.83984425,34.1981071,0.12008633,8.94183307,1.590583729,0.12075256,6.663396795,1.661124065,0.203851036,8.25E-08,1.04E-07,0.153215034,0.301655558,0.140752145,0.115534286,6.17E-08,6.62E-08,0.084991626,0.314775093,0.655764306,0.480774669,-2593.137951,6.298479007
0.578947368,0.161939774,4.929032693,0.617824538,0.873138238,1.119702709,1.255726509,2.762515176,1.651381656,0.103273368,37.18397242,155.1504189,5.38676158,6.435787817,0.294512646,1.347535688,0.699091632,0.02678192,5.006000675,1.843094812,0.151179802,6.91E-08,6.23E-08,0.103851071,0.350692339,0.155879697,0.167748942,9.16E-08,9.95E-08,0.070647826,0.122264257,0.737433052,0.383171609,-2402.698532,0.662916324
0.578947368,0.152468322,4.10987271,2.412870216,0.761894556,0.828322596,1.031124652,2.684951057,0.570340268,0.026121788,11.26108894,34.6995246,11.57203805,16.52218999,0.339862862,6.536673859,2.408938605,0.004852103,3.193573524,5.829776582,0.173247577,8.17E-08,7.75E-08,0.10330106,0.302961385,0.166431143,0.146476196,9.30E-08,1.31E-07,0.107582256,0.168763142,0.621618702,0.454461729,-2400.953789,4.900470348
0.578947368,0.16105581,4.700488853,1.874890157,1.033740024,0.149725866,1.748887187,3.189574485,2.553296608,0.036959984,42.14062112,70.04428821,4.601443623,4.020866639,0.248865963,0.618408002,1.71431745,0.045945059,1.611339941,2.266186865,0.087948867,4.13E-08,7.42E-08,0.196416325,0.378186364,0.112698374,0.151073712,5.38E-08,9.27E-08,0.073676096,0.122273453,0.570933925,0.393905732,-2395.028105,1.192254712
0.578947368,0.133378301,4.670813418,0.400403683,1.490547266,0.67323385,1.45392852,2.929370355,5.457407907,0.039633414,719.3866715,121.2385907,4.51315324,3.481577445,0.499320649,0.903539874,1.426271608,0.058719625,3.402722771,1.308101983,0.124824788,1.08E-07,8.77E-08,0.098034513,0.32309137,0.155943035,0.169893017,8.23E-08,1.15E-07,0.128212885,0.249787499,0.861532764,0.397309792,-2425.446167,0.274837646
0.578947368,0.158278169,3.804038057,1.608344555,0.958185365,0.369771689,1.81173569,3.427351232,0.844941015,0.037023313,160.742587,86.11041995,14.31512393,12.99960527,0.269045767,1.571036143,1.773948794,0.030725386,10.45082609,0.95802468,0.089598959,8.57E-08,6.30E-08,0.055169237,0.538430684,0.128071874,0.113990747,5.87E-08,9.19E-08,0.074738199,0.239849457,0.697286403,0.388026121,-2405.208112,3.6822799
0.578947368,0.141807711,4.206550678,1.907852319,0.215728446,0.335964585,1.384076104,2.135487558,0.379618591,0.074965254,7.024091702,50.65718667,17.58325611,50.23714969,0.183927688,10.79744632,1.73309208,0.256289685,0.959267552,4.319958003,0.179214288,7.88E-08,4.01E-08,0.138217334,0.416774216,0.126758164,0.088241864,6.16E-08,7.22E-08,0.050793881,0.165679817,0.699841588,0.578825029,-2414.342044,1.438834386
0.578947368,0.106596905,4.148835195,1.643259774,0.572028907,0.612458578,1.004637092,3.165046426,2.177679281,0.113994849,633.1857944,100.8164866,6.364493839,5.426099023,0.357673354,5.059899872,0.617793037,0.104150409,3.804728214,0.42744876,0.23337659,8.66E-08,5.94E-08,0.076789991,0.362432007,0.114845112,0.120749055,5.26E-08,7.66E-08,0.09180697,0.171026566,0.598251322,0.636602338,-2425.722284,1.398556076
0.578947368,0.117481803,4.642836318,4.633904726,2.048024434,3.508510519,2.391020562,4.676588491,0.960612267,0.119598264,92.15233317,159.6677897,2.709470029,8.057133115,0.113871261,2.155887579,0.284431762,0.04175296,1.670804941,6.444048011,0.104335486,9.38E-08,1.02E-07,0.113254063,0.442108623,0.139092837,0.09991718,8.40E-08,5.89E-08,0.101291472,0.83269509,0.707721302,0.471085538,-2448.856303,1.04919567
0.578947368,0.091548286,4.167776899,2.504465875,0.32503193,0.906671259,1.383565737,2.416858414,9.251766238,0.157370473,13.32335557,205.6272648,0.962795651,2.550921723,0.064854146,2.21293597,0.67178407,0.078636101,0.558766488,2.253693217,0.114390223,9.21E-08,1.04E-07,0.110917751,0.362972626,0.158550662,0.197183012,6.15E-08,8.11E-08,0.055985387,0.212257484,0.69744794,0.546198791,-2407.440224,0.352035702
0.578947368,0.138669247,4.171525989,3.508720397,0.226585701,1.001938116,2.091593387,2.813813849,0.750714449,0.137942695,106.7973697,290.7187616,9.675015589,15.21727637,0.040995428,4.285742592,0.554545382,0.157087817,20.9558536,0.830847765,0.154062237,6.93E-08,5.48E-08,0.128139326,0.421346631,0.143017567,0.103183118,5.86E-08,5.85E-08,0.050250879,0.300736791,0.633018712,0.466382522,-2469.32344,6.679526271
0.578947368,0.129403103,4.604864928,2.41480798,0.109153536,0.435243747,1.486894715,2.757666667,0.94780753,0.039253327,23.03919798,246.8031463,5.543441466,11.38890723,0.059181565,0.553903676,2.347241162,0.561372005,0.277286532,2.555497797,0.210795478,8.95E-08,3.89E-08,0.04836425,0.47518096,0.120255379,0.086733187,5.24E-08,9.39E-08,0.058670471,0.105739953,0.791794935,0.584297969,-2412.254227,0.409900082
0.578947368,0.076402529,4.162724207,1.92244823,0.393685526,0.71745834,1.480001945,2.526112774,0.546021982,0.152662961,24.60967931,363.5334076,18.19765667,36.6963502,0.800022336,7.425373629,0.417974713,0.021180578,0.938782652,0.344033884,0.148891788,1.05E-07,5.01E-08,0.192725064,0.330746777,0.152930323,0.116993192,5.02E-08,6.54E-08,0.057712585,0.167690468,0.761787016,0.376458851,-2417.445306,0.591550368
0.578947368,0.13729364,5.158016529,0.914146117,0.885111481,0.451247083,1.428498673,2.629651643,3.780315213,0.262609806,56.07929928,40.06640829,4.008045683,2.780831386,0.360709697,1.024149808,0.300215876,0.004481642,5.773474804,19.64674225,0.133630799,6.77E-08,5.67E-08,0.205200094,0.288605692,0.195744318,0.126835707,7.24E-08,1.08E-07,0.049983085,0.083237953,0.793677487,0.541168621,-2400.694435,0.956528147
0.578947368,0.102096242,5.348790791,1.430363012,0.818440862,0.591256073,1.740764694,1.657654226,1.149537107,0.093938216,64.16685528,47.74234196,7.921790257,7.26021742,0.318520775,0.983038324,0.786182093,0.195267211,13.51252396,1.282118409,0.112691906,6.69E-08,6.68E-08,0.162563701,0.434528561,0.137864425,0.082984276,5.31E-08,9.10E-08,0.069366854,0.172317404,0.834694121,0.435535109,-2404.65857,0.180261647
0.578947368,0.162827034,5.023306837,2.280257286,0.732055712,1.586226672,1.740162757,3.281491525,2.719813181,0.035288352,142.5778861,15.97748127,5.463174391,2.844063224,0.118780179,0.031730586,1.84497781,0.013339062,6.790007099,5.503348567,0.187977923,6.03E-08,8.47E-08,0.098586118,0.457733627,0.10389436,0.088584669,8.86E-08,6.54E-08,0.063223004,0.371193943,0.581687065,0.649387052,-2411.908651,5.402190153
0.578947368,0.16326641,5.07686759,1.045390015,1.772030218,0.217178364,1.611032512,3.083115029,3.675818471,0.096503175,39.94436583,15.92993216,3.802904785,2.090199016,0.399577483,1.891138508,0.491065108,0.030942662,6.126556957,0.700845346,0.101662462,6.10E-08,5.50E-08,0.087338709,0.452102277,0.133924637,0.166727598,5.76E-08,7.30E-08,0.058244071,0.126367048,0.679429054,0.359854656,-2399.30387,2.299887669
0.578947368,0.124840926,4.482563217,2.247792885,0.716380518,0.731166273,1.760760114,2.748892397,1.07087852,0.143430227,8.417459279,378.8586903,3.228088318,10.32154498,0.200161729,0.676369353,0.506627491,0.042386208,0.440195272,0.180311546,0.172675488,8.92E-08,4.16E-08,0.092055203,0.471934544,0.098309208,0.093601712,6.27E-08,7.48E-08,0.071423577,0.191199741,0.668338261,0.35573424,-2395.746965,0.950662371
0.578947368,0.105994742,3.775511095,1.996985358,1.085602675,0.629447472,1.589970301,2.778015775,1.287977818,0.062914997,192.0397839,97.0819097,6.825358593,6.419096554,0.461202538,0.575738069,0.903060801,0.030163971,20.83329023,6.871228586,0.107784819,1.05E-07,7.08E-08,0.069645763,0.477794752,0.159593346,0.130588802,7.26E-08,9.31E-08,0.054592176,0.258763051,0.601962693,0.469860652,-2430.805655,0.536545839
0.578947368,0.124899886,4.090524697,1.5406089,0.561554095,0.871702092,1.802413029,2.427396975,2.512664788,0.0718642,56.69024796,58.69807377,4.811745075,4.301073551,0.528200518,1.962326291,0.887633932,0.013405804,7.621692909,1.294814521,0.126926888,8.85E-08,7.58E-08,0.117532394,0.387701993,0.115297371,0.172440887,6.33E-08,1.05E-07,0.080100134,0.183498646,0.748268356,0.381404113,-2407.360562,0.159543518
0.578947368,0.092139342,4.963338107,3.390222733,2.342015466,1.856866216,2.299644266,3.112672662,0.52478009,0.042370032,6.55334735,155.625449,8.276203213,30.45001131,0.325521428,0.800917473,1.015067573,0.014949082,22.17719736,7.379020196,0.121501796,1.32E-07,8.71E-08,0.083256036,0.316725507,0.21941923,0.18291759,9.31E-08,1.54E-07,0.076179376,0.229823549,0.771077847,0.438096784,-2403.411566,0.849256146
0.578947368,0.10666007,4.778890791,4.1703805,2.130931158,2.487822531,2.351144521,3.357376732,2.807936785,0.044616428,3.641611256,46.41550708,0.334333613,2.556538951,0.506709972,2.349119392,0.896589757,0.020067474,3.500901728,1.963983993,0.20499708,9.16E-08,5.42E-08,0.111978278,0.364861448,0.112010735,0.130519566,4.93E-08,1.14E-07,0.075632584,0.258293742,0.849622124,0.351503313,-2405.459269,0.870873757
0.605263158,0.137004669,4.964995292,1.888927852,0.528734335,1.514586992,1.705379698,2.447205786,18.276745,0.089929358,213.5045921,112.5702102,3.326614755,2.909118371,0.275028739,5.565386845,0.617024327,0.026768586,2.676571581,0.318750786,0.172230549,6.93E-08,8.48E-08,0.149858918,0.352033701,0.128985415,0.136999689,5.17E-08,6.47E-08,0.059891457,0.152688077,0.640543254,0.429012085,-2393.897252,0.600034728
0.605263158,0.07503926,5.964180062,3.543264208,2.668772691,2.349496043,3.2648545,3.357206548,0.840028509,0.160822021,16.81411554,84.80873479,3.135520203,11.86710306,1.805145315,0.821391482,0.341545821,0.005593678,1.070033973,2.2491583,0.190248423,6.56E-08,7.12E-08,0.161668893,0.3147638,0.138134384,0.120170935,1.04E-07,9.53E-08,0.07501323,0.26689158,0.743602778,0.351536398,-2395.938985,2.165974738
0.605263158,0.120825112,4.626576049,2.553685566,1.114312293,1.328843815,1.804907524,2.926101135,9.665615986,0.024523542,115.5485649,130.9000049,3.171623382,2.800922075,0.245133689,0.40274843,2.233553924,0.050005684,15.2100983,0.27493731,0.105612153,9.00E-08,7.04E-08,0.164765975,0.440461367,0.114022234,0.117192153,3.86E-08,9.00E-08,0.05794583,0.179575386,0.630867045,0.447499376,-2415.676869,1.565911177
0.605263158,0.135566805,3.395557778,1.40337292,0.287836027,0.923824149,1.089923425,3.05986088,11.03032163,0.063492434,109.8103539,50.70132939,3.357645797,2.266282772,0.638906517,3.120295037,1.203679034,0.036478233,3.316537185,0.348661258,0.148556488,4.98E-08,5.16E-08,0.179138981,0.286978957,0.140925094,0.164796808,5.18E-08,1.43E-07,0.079603377,0.181577583,0.588046176,0.356196819,-2416.208799,0.617870882
0.605263158,0.100448241,4.658053891,2.585467643,0.628960226,0.745390691,1.65082945,2.028616515,0.448007743,0.132079188,57.97387554,95.91203286,23.43975437,35.22805251,0.196890822,0.289537555,0.732744521,0.126550567,0.542252067,0.435209222,0.122701503,5.96E-08,6.67E-08,0.067307901,0.571378906,0.085979256,0.10281671,4.56E-08,4.54E-08,0.049815507,0.182770376,0.638094931,0.394404587,-2432.121319,0.617329853
0.605263158,0.123150791,3.456524326,2.757278369,0.316333307,1.469339072,0.88023501,3.976694774,2.871238231,0.093556651,86.0162607,42.91818387,4.220124645,3.300086358,0.440716961,0.811652236,0.701064322,0.044120773,4.752538079,4.498414618,0.096297873,5.64E-08,4.06E-08,0.200748068,0.409503462,0.107699562,0.109646798,3.93E-08,4.38E-08,0.076104057,0.183084376,0.59846914,0.403031353,-2404.581005,0.464269345
0.605263158,0.120902755,4.928007603,1.958838021,0.526952394,0.195067544,1.801922569,2.174680094,1.371986496,0.049788301,13.96388525,41.85835243,3.763510299,5.076687638,0.360142257,8.447725519,1.957973379,0.150141664,4.862464056,0.904950465,0.157018844,7.12E-08,3.27E-08,0.074037727,0.526779879,0.122673116,0.088437023,6.65E-08,8.91E-08,0.031053151,0.140150644,0.886176441,0.397229713,-2406.773364,1.399143046
0.605263158,0.129048643,4.824649932,2.193338901,0.722810637,1.092905848,1.667409969,3.239372202,1.650036609,0.070197481,55.72432596,77.79891708,5.507438338,5.686112468,0.127741748,1.229002011,1.040507172,0.090163467,5.663127166,3.625107821,0.213048386,1.17E-07,9.87E-08,0.071621683,0.411637364,0.137250249,0.118381572,5.97E-08,1.18E-07,0.048060354,0.188837726,0.652703507,0.517110998,-2401.997394,0.355831743
0.605263158,0.130813434,5.025341856,2.559026603,0.12577313,0.761415729,1.658777844,2.651517233,2.253176339,0.097609206,35.92134638,94.92385143,4.135626045,4.942769596,0.273692392,2.944723068,0.830289696,0.006359873,2.32349158,1.106736214,0.127685421,1.06E-07,6.16E-08,0.121998525,0.325161665,0.158385191,0.189574817,5.90E-08,9.43E-08,0.07719406,0.125554436,0.67699119,0.428469517,-2389.894825,0.373415647
0.605263158,0.099818417,4.792078498,2.288664928,0.371708929,0.879081783,1.858846634,2.937962834,0.921427563,0.1071147,329.6583891,39.09944017,14.21263969,10.15067527,0.13889107,0.630917743,0.739602895,0.030957869,5.91649172,3.572044326,0.086301846,7.57E-08,7.16E-08,0.16418553,0.341036324,0.130492585,0.159902695,9.00E-08,6.65E-08,0.118080716,0.212104971,0.71851991,0.400392469,-2406.102461,1.771810935
0.605263158,0.119495272,4.89783748,1.585271026,0.296712156,0.453852723,1.152063223,2.665207658,2.654398171,0.079151726,115.1517407,67.10833668,4.705775483,4.157815686,0.29176591,2.985110628,1.064956579,0.053386325,1.728127411,2.25774269,0.161007173,1.06E-07,6.92E-08,0.10859142,0.28223725,0.164520513,0.202039866,3.53E-08,9.77E-08,0.081603469,0.164876315,0.600565403,0.448309994,-2395.959761,0.989870066
0.605263158,0.150921567,3.608475091,1.427037478,0.22392029,0.856863673,1.061984628,3.787336569,2.077746952,0.077694748,436.0967156,174.5321754,7.294999298,5.935036154,0.228282497,2.633513862,0.884734871,0.003894881,1.470349842,0.201365175,0.278112707,6.58E-08,6.68E-08,0.121694093,0.230355863,0.145085202,0.143866949,9.04E-08,5.84E-08,0.080884905,0.265016549,0.620187014,0.618099317,-2391.200833,1.039267038
0.605263158,0.106674118,3.956630491,2.511187049,1.197484898,1.718172545,1.735258083,3.089245424,0.501813097,0.065638269,81.15239702,297.2069907,18.04738575,31.18766543,0.113766593,0.263077369,0.953772547,0.030119344,4.230237672,0.947996631,0.172515969,1.25E-07,6.09E-08,0.124714231,0.343769876,0.180376263,0.106250354,9.41E-08,8.37E-08,0.072372944,0.254977305,0.79292782,0.418099666,-2433.873348,0.323862222
0.605263158,0.115440342,4.149153811,2.753361701,0.632719359,1.715770517,0.993112982,3.393923849,2.570412727,0.129971235,12.27618467,83.66104786,1.798810575,3.760309367,0.324300315,0.357545128,0.587299629,0.033877455,0.902909664,3.746694063,0.24197113,4.39E-08,7.88E-08,0.070783823,0.376819385,0.118884216,0.137414294,7.13E-08,1.08E-07,0.054126851,0.208728767,0.696346274,0.451044588,-2398.633908,0.466328891
0.605263158,0.103477058,4.070983879,2.946524798,0.283720073,1.342426437,1.743314176,2.624334823,0.662139039,0.079704746,12.15708702,56.28655597,6.945689909,13.6851395,0.131430145,3.815170502,1.009283634,0.050888892,0.775036315,0.851472294,0.227857957,4.87E-08,6.54E-08,0.056221975,0.413874622,0.162135258,0.096629639,5.96E-08,9.25E-08,0.043280283,0.186427135,0.728991059,0.52109844,-2415.493408,0.600747964
0.605263158,0.171330563,4.153156501,2.309517622,0.494546452,1.782922523,0.869566137,3.924161422,1.032834844,0.041153483,341.1713049,15.53351137,12.03247504,6.318448279,0.188781036,2.870006282,1.909160674,0.040985704,5.949382089,0.151709756,0.17193943,7.58E-08,1.22E-07,0.129331458,0.317921178,0.158668874,0.159218206,4.46E-08,6.01E-08,0.06292055,0.205607659,0.496326611,0.563902614,-2411.567935,0.385448907
0.605263158,0.131481779,4.510875616,2.136694803,0.701218715,0.693788649,1.908974623,2.90461942,2.663485489,0.071660346,28.177189,17.22129425,4.129059296,2.432024357,0.46046619,0.127475939,1.018985451,0.091182401,6.831285599,6.824932895,0.187858348,4.61E-08,6.25E-08,0.101492012,0.442259818,0.103798262,0.072413916,6.66E-08,6.35E-08,0.092177405,0.127116183,0.768281544,0.51495637,-2392.915616,0.631549499
0.605263158,0.114939543,5.04744241,1.86908763,0.111221646,0.895712297,1.753716813,2.494062262,6.858274527,0.045268338,24.39205936,54.97120494,2.779872242,2.779503957,0.385058579,1.269049706,1.538460419,0.085914964,23.70447948,0.297734063,0.151408979,4.82E-08,3.67E-08,0.161830065,0.395045867,0.097851758,0.129048678,5.47E-08,5.90E-08,0.064814454,0.12053605,0.679193983,0.581074028,-2403.446141,0.285839584
0.605263158,0.120339243,4.480750456,1.413723353,0.663964318,1.341540809,1.264236838,2.76012685,0.293016695,0.054324311,37.49604574,64.40121498,135.5209967,128.5458989,0.227928496,5.136579439,0.943091603,0.028437336,1.726868337,0.896915876,0.186905377,1.06E-07,9.68E-08,0.10484976,0.310765711,0.186486013,0.122853397,8.84E-08,1.02E-07,0.088139348,0.245685403,0.622565684,0.622949576,-2403.945722,0.730834448
0.605263158,0.152353891,3.877230143,1.64132311,0.102685381,0.947982568,1.097176381,2.948048849,34.12907169,0.099337912,109.4681485,102.1920089,3.229053674,2.310430806,0.572510749,0.815983821,0.644861123,0.020223375,15.52421264,1.592400276,0.189609907,7.70E-08,3.47E-08,0.215610175,0.295212006,0.115170851,0.099422666,6.73E-08,7.48E-08,0.084974141,0.114575061,0.677198113,0.324257415,-2409.388761,4.903343368
0.605263158,0.133638723,4.575400132,2.159069815,0.485868532,1.660187161,1.07593536,2.950985704,1.278603505,0.042255782,42.335483,29.77015885,7.421727141,5.785917089,0.302966786,0.292035737,1.490145129,0.252287392,1.189550836,10.00487872,0.142368677,1.11E-07,9.10E-08,0.184933126,0.367178823,0.121390779,0.12429826,9.91E-08,6.28E-08,0.059829973,0.110285501,0.787093373,0.388622738,-2402.209883,0.572434622
0.605263158,0.09516241,4.906067437,3.108568419,1.857626455,2.199850383,1.992412218,2.921542414,0.800675001,0.051645834,4.061598781,110.7126723,2.521485731,11.64818566,0.087019739,0.299361375,1.300302928,0.079961237,5.513981435,4.340069614,0.146030847,5.08E-08,3.48E-08,0.198175642,0.359642692,0.129056848,0.108248253,9.37E-08,8.12E-08,0.058845458,0.24966844,0.696566386,0.404624492,-2401.441999,0.317891722
0.605263158,0.14749285,4.633001568,1.973307065,1.605080321,0.969598556,2.29333478,2.436542875,5.954563568,0.025284391,14.89672616,191.7559158,1.096034789,2.812426375,0.031585064,0.50668872,2.64956066,0.048478753,1.148545374,37.10514151,0.160837891,6.50E-08,3.77E-08,0.068231818,0.455094089,0.135666339,0.124895829,5.53E-08,6.35E-08,0.055273813,0.186115797,0.813700309,0.520487495,-2399.366797,0.309001938
0.605263158,0.113562234,4.064669168,2.390366334,0.780694138,1.433462846,0.865927104,3.166557581,0.466642669,0.023636226,6.824882585,125.9494905,13.53048948,36.60817743,0.1426348,1.271704514,3.2017782,0.050717222,7.945774144,0.998864928,0.137253566,7.71E-08,5.16E-08,0.105217452,0.477319152,0.125452741,0.106990558,6.57E-08,6.35E-08,0.047766272,0.286082976,0.651346339,0.477916665,-2397.049398,4.180017776
0.605263158,0.14337961,3.754603321,1.40634259,0.166869689,0.655773385,1.255554825,2.943922377,1.503332945,0.024450161,748.7234535,22.44951067,8.500720073,4.21474137,0.308514153,3.930191754,3.281277509,0.02638504,5.463778046,2.709225635,0.106594129,7.66E-08,1.29E-07,0.114360593,0.419213769,0.158867778,0.14583893,4.96E-08,8.46E-08,0.055124462,0.25082305,0.64725154,0.512063304,-2421.288565,0.574745011
