D,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.043220339,0.085661161,5.315648226,2.998975273,3.217383294,3.196719115,3.820415494,3.562960119,1.341676445,0.81370455,8.096420268,57.47976904,1.78728435,4.531586224,0.066944325,0.294706097,0.969757595,0.012223902,1.032377922,0.58251392,0.139087825,5.49E-08,5.27E-08,0.099631265,0.378121364,0.144691883,0.190037007,3.59E-08,7.23E-08,0.04843044,0.423433215,0.371607886,0.419843383,-2377.108724,6.654838683
0.043220339,0.08168933,4.659511677,3.525636222,1.985030362,2.953486314,3.351108968,4.048792671,0.604227529,0.881472308,7.626455219,25.01338337,6.127411297,12.07799052,0.063464756,0.347566539,1.754682917,0.338380384,0.798888153,0.709506156,0.155918851,9.71E-08,7.20E-08,0.138087454,0.383814917,0.165764036,0.103169668,9.73E-08,7.79E-08,0.053244729,0.220109036,0.394081381,0.231757952,-2365.181771,3.392075777
0.043220339,0.089681973,4.094197089,3.802637599,0.747017392,2.54633319,2.922001161,4.818317572,0.406655106,0.80159517,47.3117252,100.9475745,29.04855194,43.42255238,0.215267669,0.752609073,1.891684199,0.011752001,14.77752891,1.354976409,0.178119711,8.32E-08,5.34E-08,0.06639831,0.449078354,0.169169002,0.082902498,5.93E-08,7.31E-08,0.054331857,0.294942381,0.421813527,0.505024613,-2370.843086,4.714640371
0.043220339,0.073184412,5.144787209,4.540240463,3.67712559,4.360415022,4.185821372,5.457593277,1.269859011,0.872711912,20.1189849,75.40455727,5.078648101,7.656835452,0.127289939,0.601118202,0.526671922,0.141684001,2.012342373,0.39832423,0.14688441,5.22E-08,4.23E-08,0.062061015,0.442681821,0.146866136,0.146345225,6.80E-08,6.97E-08,0.055161161,0.312494516,0.442512566,0.422865571,-2379.338026,0.387094653
0.043220339,0.049206096,5.668754404,4.333127338,4.182452328,4.65453016,5.050942303,4.867751792,0.717227969,0.925423912,4.124307796,87.69308988,5.344245947,10.29110054,0.402740367,0.982799647,0.522662878,0.020891096,6.253123663,2.00722089,0.070178222,4.49E-08,4.25E-08,0.222874274,0.397940922,0.134228129,0.087089088,6.09E-08,1.21E-07,0.087689095,0.68242393,0.496636182,0.27573001,-2386.300507,1.243986089
0.043220339,0.095167681,4.741501482,2.99147174,2.485960778,3.446695554,3.683270669,4.513350196,1.406605964,0.886980187,100.4006348,149.3281678,4.841668528,6.028535327,0.291563398,1.538007741,1.262353769,0.204182488,14.8058089,6.140741529,0.173880373,6.80E-08,4.44E-08,0.087460698,0.422780547,0.141630396,0.11973871,7.35E-08,8.80E-08,0.054509002,0.720521119,0.759962463,0.523144952,-2367.063649,0.810774153
0.043220339,0.059943965,5.817005546,5.167141666,4.592607504,5.395373659,5.107616719,6.004220758,1.977666414,0.893772607,67.51941578,72.1591077,2.99597536,3.738716147,0.186469515,0.160507538,0.128577091,0.052513443,1.682181751,1.099203743,0.139926537,1.07E-07,7.24E-08,0.129981717,0.348688656,0.177154758,0.113651396,5.33E-08,9.64E-08,0.090596607,0.68738747,0.770952484,0.490091303,-2391.960041,22.86318176
0.043220339,0.051447667,4.799252606,4.09124528,3.314208795,4.219713852,4.305267931,5.008525658,5.368304325,0.895959811,57.03287382,25.7841114,2.964510679,2.705779847,0.430250443,0.84326424,0.376348562,0.16217221,0.653161833,0.673543315,0.148032973,1.56E-07,7.99E-08,0.107391473,0.399430064,0.146987413,0.137891391,4.81E-08,8.56E-08,0.060266317,0.358064656,0.58465893,0.449243496,-2362.222902,0.840095354
0.043220339,0.083996983,4.660298653,2.191313433,1.847986419,1.8528132,3.277016739,3.355183723,0.888592321,0.821914219,47.00253082,57.59166567,6.489778433,8.501304884,0.482229663,1.050051983,1.761404786,0.322051113,7.284606011,12.97120117,0.148344649,5.26E-08,9.45E-08,0.080377968,0.420947031,0.128671551,0.144059123,5.28E-08,6.82E-08,0.077599411,0.281838286,0.439753979,0.731098771,-2373.013677,1.179415489
0.043220339,0.08168122,5.377063709,3.054146509,3.426922646,3.663895934,4.527594583,4.725531896,8.646705895,0.874171297,75.61251955,28.15774442,2.504247674,1.982376602,0.189335082,1.924741742,1.01858649,0.020560894,6.973276672,1.97221817,0.177602485,9.12E-08,4.45E-08,0.179480499,0.297917092,0.169222967,0.120918244,8.62E-08,8.82E-08,0.054858404,0.561890096,0.517739573,0.362250499,-2398.38905,2.543446068
0.043220339,0.117284091,5.067156385,3.111371141,2.325202923,2.901296363,3.835594407,4.311338008,1.80032081,0.869483083,5.587072316,110.2509518,1.275095599,4.338366035,0.129082509,1.346185758,1.625081975,0.112154192,6.705971425,8.005832249,0.180968116,5.53E-08,5.56E-08,0.138375569,0.383996612,0.147964823,0.104622036,4.76E-08,6.09E-08,0.044072624,0.361322129,0.488216743,0.389229757,-2339.484311,0.45433705
0.043220339,0.087751507,4.562829521,3.941576978,2.492391729,4.009577658,3.697016693,4.759742981,37.24708377,0.890466161,13.71621969,46.41855962,1.267900354,1.814402792,0.287832464,0.626664486,0.957142128,0.329848571,4.825490439,1.075005986,0.250551426,8.18E-08,8.80E-08,0.093509241,0.343145168,0.140024948,0.096328266,5.96E-08,9.61E-08,0.076440625,0.397150297,0.446535606,0.326043722,-2344.929213,1.222822291
0.043220339,0.112296115,3.931620328,3.527895763,1.716901261,3.669274124,3.303501265,4.963624986,11.39595495,0.894671284,6.445656703,247.5759873,1.595245307,2.793250292,1.442114376,3.187387669,1.211900327,0.102076132,1.327323478,1.375242989,0.115131213,4.69E-08,5.61E-08,0.154173805,0.406321794,0.12902045,0.127266005,6.03E-08,6.32E-08,0.068086507,0.525741766,0.482109428,0.422978412,-2355.320028,0.563518488
0.045762712,0.105033419,4.961036803,3.084274303,1.706219358,2.668622377,3.908470563,4.032113309,0.855306629,0.84910769,55.91826287,48.21933694,6.891610824,9.055121504,0.164124784,1.509480299,1.840170002,0.04012034,47.91884319,1.35954114,0.190875236,7.97E-08,4.62E-08,0.14799385,0.26659259,0.177390913,0.136254372,6.44E-08,9.94E-08,0.080892749,0.39728938,0.841664195,0.520820651,-2373.954291,2.730656097
0.045762712,0.129490552,4.672687506,2.350001902,1.637024582,1.97566645,2.089203959,4.636430913,0.35650561,0.776391192,113.965913,47.20766358,33.23479699,39.34648252,0.041389761,2.710702208,2.723468306,0.173196447,9.941358499,1.285043711,0.132500292,8.60E-08,5.79E-08,0.164508922,0.364197325,0.156831374,0.113654938,5.24E-08,5.79E-08,0.068306895,0.20690389,0.763142535,0.477444101,-2489.717916,5.673279117
0.045762712,0.089754126,4.869031654,3.160898693,2.334699519,2.588316052,3.797907207,3.605974365,0.375791394,0.836079771,63.24827804,41.01850949,25.44185466,24.68893274,0.157665213,0.404381233,1.481669023,0.111599056,0.751820454,0.318315852,0.133488922,6.21E-08,8.30E-08,0.098853534,0.349064863,0.156739969,0.193347747,3.95E-08,9.62E-08,0.068504684,0.324366585,0.439147157,0.406687228,-2485.099475,12.63898551
0.045762712,0.099652786,3.988399001,3.461035862,1.552175053,2.780460459,2.875420545,4.167443933,1.156248502,0.827047523,14.0604483,41.64873566,3.173288444,5.411107623,0.157561172,0.536774517,1.448347497,0.277516801,0.90115191,2.778588357,0.14515327,7.69E-08,7.38E-08,0.114896228,0.487685089,0.124724796,0.087555888,7.75E-08,6.19E-08,0.039984439,0.234576598,0.494510059,0.459273586,-2339.697624,0.47224974
0.045762712,0.06476555,4.760024217,3.830666674,3.233445299,3.792027814,4.517191909,5.142309648,2.018900006,0.887754791,28.19748045,68.14579119,4.547577489,5.099116224,0.17328829,4.251143889,0.456931989,0.119363556,2.212813978,2.029136175,0.269137928,8.79E-08,8.25E-08,0.114535032,0.262070681,0.154896958,0.131669368,1.01E-07,1.22E-07,0.06768964,0.961782433,0.560053386,0.326943577,-2409.470589,10.73559112
0.045762712,0.111837144,4.522307458,2.555322086,1.190446334,2.415947096,3.642933507,4.283558996,0.940559911,0.919174155,4.501159795,30.09774416,2.676162686,6.442839705,0.783146202,4.216436324,1.972833024,0.094078894,4.878325643,0.901107419,0.064333583,4.72E-08,4.29E-08,0.237340559,0.348165984,0.141685956,0.116924466,8.19E-08,7.42E-08,0.091549207,0.278219936,0.456416521,0.450179534,-2367.100382,1.185876285
0.045762712,0.066921348,4.917543461,3.953631018,3.643326427,3.888128353,4.318197639,4.915745529,1.228663164,0.907157903,45.10579741,5.639930861,6.132912458,3.367335762,0.137826251,1.626777264,0.834338278,0.329766601,15.22094722,9.923757707,0.171468932,1.04E-07,9.13E-08,0.112193552,0.408453428,0.143391289,0.092266464,5.41E-08,8.04E-08,0.072226004,0.397673379,0.422237856,0.338017645,-2487.374787,3.169911158
0.045762712,0.125310064,3.147034062,1.62526979,0.414699687,2.096686365,2.229558961,4.149545759,2.19693773,0.873867467,31.82618398,512.6920636,4.975717021,5.745000998,3.589598823,8.409665471,2.140612474,0.015010976,1.875292749,2.809759186,0.11209708,6.19E-08,1.07E-07,0.087645088,0.419680308,0.137927992,0.145916137,7.65E-08,7.64E-08,0.096733072,0.542405289,0.478948929,0.834892847,-2377.247814,0.283980626
0.045762712,0.125654938,6.358920925,1.89389281,3.22534894,2.12220107,4.29359603,4.041405263,2.187148604,0.831594447,3.697859328,27.75640002,0.999337906,3.032749325,0.076830039,1.09243937,1.776729367,0.015957941,71.78091504,23.68069696,0.245967416,7.63E-08,9.50E-08,0.088954622,0.33986734,0.138199491,0.133787565,5.54E-08,1.32E-07,0.053223208,0.434362593,0.589444595,0.369184628,-2350.943561,0.201289462
0.045762712,0.086770642,5.442836685,3.680764525,2.633934671,3.387597162,4.207183661,4.472457961,3.933358117,0.851561468,10.36486641,14.64009765,1.723708962,1.810842206,0.107590839,0.543190884,1.269501973,0.048455689,6.245956457,1.234129611,0.146636187,8.27E-08,5.83E-08,0.137430342,0.373082941,0.17166364,0.127814966,4.64E-08,5.53E-08,0.043371682,0.315637402,0.42285017,0.375167884,-2375.599069,2.300438881
0.045762712,0.147314632,5.793885416,1.568121065,2.786038274,2.384745399,4.1593077,2.66587056,0.484628661,0.918402635,7.029648833,26.04888294,6.926645345,4.015860507,2.618099594,8.644360146,1.263785297,0.186792579,3.553148882,13.49271228,0.225536368,7.48E-08,8.05E-08,0.136612779,0.311870857,0.146889625,0.110218354,5.38E-08,1.29E-07,0.06887168,0.507971927,0.432713242,0.535565845,-2371.796782,1.253417759
0.048305085,0.137255915,3.231893671,2.234871446,0.970237763,1.672659143,3.018535344,4.280439047,5.06135236,0.867549473,60.30413081,618.8465589,2.713954072,4.592394762,3.576932736,8.787897213,1.770396183,0.047992449,1.348639053,3.609086015,0.189223462,6.79E-08,6.00E-08,0.229408155,0.284539756,0.106722455,0.141515836,6.59E-08,7.99E-08,0.048590063,0.701338842,0.518474012,0.455651203,-2372.394372,0.459106786
0.048305085,0.069178313,4.820298746,2.581849514,2.15180326,2.597286821,3.731187167,3.869016305,0.520749812,0.883155942,8.405382637,9.78587111,8.43312647,10.97582188,0.602461139,0.444474097,1.534946642,0.158324594,0.586399225,0.881639994,0.159931927,6.67E-08,5.86E-08,0.074658047,0.421536938,0.14015663,0.152567732,4.47E-08,1.03E-07,0.051148453,0.267656086,0.663142339,0.418537515,-2361.412961,0.451831122
0.048305085,0.139346251,5.224285908,1.592420981,1.525593396,3.161164002,2.423330331,4.051120808,1.388411062,0.861251426,65.06622349,610.9302979,3.417787551,6.448302849,0.443413037,2.06424979,2.13020041,0.249904679,2.588817995,0.298955136,0.206679099,1.09E-07,7.06E-08,0.146081829,0.261759256,0.16000776,0.169240086,8.92E-08,7.77E-08,0.056231623,0.292716597,0.586428964,0.631766931,-2444.409155,0.407170752
0.048305085,0.149587105,4.543446063,4.130968264,0.623067632,3.401401207,3.42914249,4.363197442,1.056747694,0.877411007,10.72927533,106.7683382,2.228269651,6.376395766,0.257092111,3.161493894,2.023758564,0.534199514,10.36261809,0.538043369,0.097568203,7.37E-08,7.75E-08,0.244981219,0.270298386,0.124524362,0.198697822,1.09E-07,1.26E-07,0.063929622,0.337981918,0.524538496,0.312760838,-2354.401608,0.711343483
0.048305085,0.147953839,5.907659625,3.551133388,1.7094543,4.118698155,3.684286495,4.355100404,0.555432092,0.876926289,66.61499762,49.20938304,8.367386844,7.336413953,0.233892686,1.125956627,1.409203074,0.05577788,0.68602259,0.317899266,0.08017044,4.64E-08,5.03E-08,0.189166863,0.456162953,0.125841662,0.106134902,8.82E-08,1.12E-07,0.042522884,0.622471481,0.517138253,0.46282707,-2390.370329,1.383396012
0.048305085,0.094721688,4.565804404,4.754012839,1.726415422,3.64511841,3.197730859,4.904090588,0.82905827,0.86679416,6.577806303,1378.028811,1.100833678,11.85776087,0.165993633,0.111904333,1.732437026,0.48803722,2.998536478,0.857393786,0.215656916,7.93E-08,6.56E-08,0.08897973,0.365851655,0.152129074,0.102970304,5.87E-08,8.98E-08,0.074412027,0.417213468,0.599322987,0.303328845,-2370.554534,0.994709743
0.048305085,0.149191271,3.318797085,2.767596198,2.276551816,2.806851023,2.890749325,4.986163637,3.150860377,0.878790648,28.84535614,514.0653468,3.243588224,4.881642123,1.261814121,4.111415845,1.220913125,0.082890588,2.550939456,5.807034384,0.266818424,8.70E-08,4.07E-08,0.123849284,0.279980869,0.135801267,0.10428539,6.98E-08,7.01E-08,0.089264498,0.542882182,0.41441804,0.41405544,-2369.187168,3.664971093
0.048305085,0.103037109,4.441955823,4.043790939,2.952815647,3.953955025,3.789821082,5.18105064,0.894155524,0.879924526,17.81841555,340.8067373,6.341826619,11.55817761,0.358077026,1.940286647,0.811400384,0.072508065,10.71181887,3.805127876,0.073645601,4.35E-08,3.88E-08,0.163292657,0.478024664,0.125487698,0.094989454,5.08E-08,7.54E-08,0.064559718,0.449895439,0.478866984,0.443021733,-2347.2275,0.324802134
0.048305085,0.11549778,5.334622538,3.206781806,2.57450396,3.275194361,3.841557479,4.502738576,1.236721955,0.855963621,23.06491924,453.4526982,1.90516176,5.984704678,0.24724513,0.229376619,1.552323357,0.115305811,2.073794754,2.141776147,0.164154086,7.65E-08,9.33E-08,0.095804257,0.371295218,0.157884667,0.12984982,4.26E-08,7.18E-08,0.081011669,0.498471393,0.503754539,0.430180972,-2354.571749,0.69950108
0.048305085,0.09818647,4.716105958,2.592619992,2.188386134,2.829282345,3.352179903,4.497354549,1.113446584,0.857473714,199.2866966,22.46153577,8.620169678,4.386071956,0.614533545,0.648288567,1.165693568,0.028359035,7.251771278,0.701867923,0.130882362,1.13E-07,7.25E-08,0.120213617,0.414786406,0.158844914,0.127047008,4.33E-08,6.29E-08,0.048225401,0.27134792,0.606940575,0.412796196,-2354.759557,1.177358485
0.048305085,0.160907663,4.321134984,3.050089535,0.86272535,1.587452375,3.04830793,3.615434291,8.672648646,0.826382696,28.72547071,41.286298,1.964404883,2.160703446,0.734749296,0.92432318,1.844611996,0.048915574,2.314233744,30.96097511,0.11711234,4.81E-08,1.02E-07,0.144478465,0.426018352,0.113310705,0.125785037,4.23E-08,7.42E-08,0.073294834,0.21978962,0.559694834,0.256464806,-2370.222126,0.775909772
0.048305085,0.094470543,5.420470084,4.211365627,2.853115546,3.959326466,4.575720069,4.44742477,11.2190831,0.914960107,46.72429756,47.61521066,1.222674903,1.465126983,0.045911118,0.168290313,1.300098047,0.072008795,4.111815481,5.806079874,0.158077865,9.94E-08,1.06E-07,0.166503192,0.277068655,0.132581593,0.168505256,6.04E-08,7.87E-08,0.097263096,0.157899306,0.61082977,0.377163184,-2354.994267,8.846062247
0.048305085,0.110351003,4.285792525,3.525309253,1.388743082,3.335990977,3.449361625,4.457450851,0.430973451,0.872332478,18.81117785,6.600130582,14.90365093,3.175741247,0.621248176,1.973428807,1.288441961,0.078029889,1.566405425,0.281430233,0.146461472,9.20E-08,5.26E-08,0.185527417,0.329253062,0.138301458,0.128264605,3.81E-08,9.37E-08,0.072191709,0.272826802,0.48219124,0.38227558,-2407.416204,3.402067408
0.048305085,0.108742181,4.377158248,3.439969083,2.972539744,3.649239659,3.616312177,4.730437969,0.699673847,0.882325564,5.316202008,18.34052468,7.405709239,16.79000773,0.098466876,4.176575276,0.546437191,0.142939467,0.416574198,10.28922133,0.22862629,6.16E-08,6.12E-08,0.079386632,0.391329448,0.125278299,0.12828316,4.50E-08,8.96E-08,0.047095913,0.486202751,0.736007301,0.390250646,-2379.946836,0.916244887
0.048305085,0.084642423,4.693895248,3.10572349,1.612840667,3.068147112,3.853163246,3.796519804,19.84691441,0.877677071,168.1641308,26.83258114,2.562769433,1.873271798,0.433704133,1.533237854,1.228945156,0.183650706,3.241859221,1.208328688,0.236072662,7.10E-08,8.38E-08,0.098390784,0.305710702,0.150539149,0.131946283,5.60E-08,5.63E-08,0.077340152,0.396434073,0.445339233,0.475387708,-2355.641763,2.548885348
0.048305085,0.08983921,4.597067821,2.461877656,2.991139597,3.288153604,3.862580163,4.57421773,1.897227781,0.89714736,151.2525799,81.01266133,5.875731539,4.33245079,0.311394453,3.162200369,0.915953249,0.382857378,29.69471119,1.42942863,0.173016675,1.13E-07,1.01E-07,0.185949426,0.28698998,0.173495185,0.092005647,6.27E-08,9.30E-08,0.088542718,0.372153521,0.489146176,0.357283174,-2353.963816,0.41571097
0.048305085,0.071325839,4.797030729,4.308735781,3.337662621,4.57784039,4.103583134,5.174532537,1.99401611,0.945975964,10.08909965,8.994085778,3.088123861,2.933932425,0.22517227,2.437253766,0.502541401,0.460232558,13.13724272,5.21539409,0.22516825,7.12E-08,1.09E-07,0.164587604,0.28479363,0.132073953,0.130438921,5.99E-08,1.61E-07,0.062937242,0.366714392,0.479074892,0.369960721,-2356.417951,0.530561979
0.050847458,0.079991501,4.080612864,3.566202063,2.232568378,3.431525428,3.208272431,4.411122581,0.444582451,0.857140413,136.8336942,27.25200088,38.58256914,30.93842501,0.851065303,1.049817958,0.739843408,0.234995026,2.352080545,12.16422563,0.178046623,3.53E-08,6.36E-08,0.142623166,0.356153856,0.099899445,0.14575566,6.48E-08,8.47E-08,0.077521001,0.323563816,0.458876976,0.321505005,-2377.134701,5.667714757
0.050847458,0.100157918,5.167366102,3.0355223,1.170201674,2.995488278,3.164450973,3.701308084,1.368973371,0.83582873,19.25413282,47.94894931,2.874673691,5.001049545,0.099091361,1.056414637,1.799383643,0.263566937,2.28855579,3.099553308,0.147854577,9.83E-08,7.84E-08,0.136083546,0.376643983,0.102183935,0.154140525,6.09E-08,9.23E-08,0.083093105,0.166712441,0.68659522,0.338292074,-2357.829037,0.670874983
0.050847458,0.110311477,2.88353207,3.303799721,0.735052976,2.76193151,2.863529691,4.794039989,1.222279879,0.86325068,79.1344186,75.01571058,5.858850153,6.429307538,0.971175525,3.174983443,1.480957184,0.126276426,5.516216548,0.564611655,0.120548747,5.95E-08,5.22E-08,0.091021485,0.413701701,0.157366554,0.15740086,4.67E-08,8.55E-08,0.05996041,0.495808271,0.548859905,0.371604821,-2359.359009,0.622671088
0.050847458,0.087672909,2.944985742,3.031038111,0.023345157,2.385320853,2.350439316,4.264858723,1.065294097,0.85556749,672.7061552,69.1385218,11.13221108,6.861762669,1.837982178,5.061771125,1.849084956,0.042041991,1.516429348,2.0969512,0.19570747,1.11E-07,5.97E-08,0.15928523,0.294278506,0.156022501,0.135558509,9.76E-08,6.57E-08,0.05914745,0.479246966,0.507738225,0.50555688,-2383.173786,2.09536797
0.050847458,0.106529209,4.57207283,2.661933553,2.36834059,2.434076143,4.331244849,3.635917615,3.646685913,0.855818089,21.24908061,54.49127989,1.780518525,2.693055102,0.278734588,0.850357854,1.234422645,0.365122447,4.182545373,45.70763713,0.125721111,5.64E-08,7.71E-08,0.10847635,0.425982617,0.139821842,0.113764187,4.98E-08,7.92E-08,0.086233631,0.266938515,0.452375701,0.386630175,-2341.541248,2.442048181
0.050847458,0.152894259,5.956672562,0.330930966,2.840553995,1.467298815,3.455247083,2.927587673,2.550962567,0.786409555,115.2403438,28.99674694,3.915982877,3.137556149,0.524679797,1.105263165,1.241043937,0.076738204,1.389357979,12.15263332,0.157565055,7.88E-08,5.90E-08,0.068740244,0.539453447,0.108559335,0.076781929,7.40E-08,7.58E-08,0.048899702,0.300535023,0.478761875,0.403391324,-2361.298232,19.30665193
0.050847458,0.109784008,3.879478355,2.284492414,1.679759236,1.551215973,3.412024729,3.707799267,2.002662489,0.851629963,30.24849836,30.91408696,3.848179441,4.000229795,1.17203226,3.479109191,1.586549807,0.197624741,1.32363667,2.625703477,0.170789206,5.56E-08,4.74E-08,0.098128742,0.408668842,0.131644358,0.125219131,6.29E-08,5.66E-08,0.065549498,0.365999096,0.483663945,0.505477736,-2369.044219,2.238278942
0.050847458,0.108196206,3.644975149,3.291304418,1.185994724,2.862429744,3.017195505,4.422355957,2.418211527,0.869124405,315.9753152,121.9322707,4.943392838,5.049202154,0.598398906,1.688017014,1.369661776,0.239104035,48.1955805,17.62102055,0.102227531,1.40E-07,1.07E-07,0.155511883,0.317376801,0.194341121,0.176902444,1.03E-07,6.68E-08,0.053639802,0.355106682,0.445818518,0.32613101,-2387.638687,0.692153674
